Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
B,"Boy, it sounds like you're really into it.",,,
B,That is nice.,,,
A,"Yeah,",,,
A,it is.,,,
B,"Yeah,",,,
B,"I, I just have a scroll saw and a jig saw",minor topic start,,about tools B has for tole painting
B,and I am really anxious to get a band saw and a router,,,
A,"Yeah,",,,
A,the band saw is really nice.,,,
A,I have an Inca.,,,
A,I don't know if you've ever heard of those.,,,
B,Oh.,,,
A,But it's nice to have the right equipment.,,,
B,"Yeah,",,,
B,"that is, that makes it easier, doesn't it?",minor topic end,,
A,Uh-huh.,,,
B,"Well, have you sold any of your furniture",,,
B,"or just,",,,
A,Uh,,,
A,"not,",,,
A,"mostly I do like you do, give it away as gifts.",,,
B,Uh-huh.,,,
A,"But, Making my own furniture.",,,
B,Yeah.,,,
B,"Oh, that's interesting.",,,
B,"Do you, uh, did you take classes to learn how to do that?",,,
A,"Uh, just in junior high",,,
B,Uh-huh.,,,
A,"and then I just kept on through high school and then got my own equipment, kept up with that.",,,
B,"Oh, so yours is mostly just a hobby, too, then.",,,
A,Yeah.,,,
B,Oh.,,,
A,Yeah.,,,
B,"Well, that is interesting.",,,
B,"Oh, I would, I really would love to go take a class in woodworking and learn how to.",,,
B,"I don't know if I necessarily want to do furniture,",,,
B,"but mostly, uh, just do more,",,,
A,"Like the shelves and,",,,
B,"Uh-huh,",,,
B,the woodworking.,,,
A,For your tole painting.,,,
B,"Uh,",,,
B,Yeah,,,
B,"Yeah,",,,
B,"so, it's fun",off topic start,,about B being experience and A being a fresher at something that they are a part of (like a play)
A,Good.,,,
A,Well I guess I'll let you go now.,,,
B,"Well, they come on,",,,
B,we're supposed to talk until they come on and tell us,,,
A,"Oh, they do?",,,
A,"Okay,",,,
A,so this is my first one.,,,
A,You're probably a veteran at this.,,,
B,Yeah.,,,
B,"Well, it has, it has been really fun.",,,
B,"I've enjoyed this. Uh,",,,
B,"like I say, I've made a couple of calls to Texas, and just talked to all different kinds of people",,,
A,Uh-huh.,,,
B,so I think you'll enjoy doing it.,,,
A,Yeah.,,,
B,It's fun.,,,
A,Sounds fun.,off topic end,,
A,Where do you buy your tole painting paints at around here?,,,
B,"Uh, you know, there's a shop in Roy that I really love.",,,
B,"Uh, and it's there by the, Copper Mill restaurant, used to be the Hayloft.",off topic start,,about the location of the shop
A,I am not,,,
A,"well, we live in Roy",,,
A,", but, we",,,
A,is it on nineteen hundred?,,,
B,Uh-huh.,,,
B,"Uh, let's see,",,,
B,I'm trying to think of the name.,,,
A,I know where fifty-six hundred south is.,,,
B,"Uh, I don't right off.",,,
A,Is that Ben Franklin then ?,,,
B,"Ben Franklin,",,,
B,okay.,off topic end,major topic end,
