Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"or it was, uh, the doctor would accept MasterCard or VISA.",,,
B,Oh.,,,
A,"And, uh, a lot of times you can get by using those for, uh, uh,",,,
A,"different labs will use those charge accounts for,",,,
B,"What,",,,
B,"Do you find now, though, that even some doctors won't?",,,
B,"I've found some doctors that say, you know,",,,
B,"I was so used to doctors or medical care places taking credit cards,",,,
B,and so many of them don't anymore.,,,
A,Uh-huh,,,
B,"So,",,,
A,"Well, I have not,",,,
A,"like I said, that was just one period in my life where that was critical.",,,
B,Yeah.,,,
A,I don't generally charge.,,,
A,"I say well, I need a checkup in six months,",,,
A,and I kind of set that aside and just pay for it.,,,
B,Right.,,,
A,"I'm reimbursed on insurance anyway,",,,
A,"and I can handle, you know, paying for it and waiting two or three weeks.",,,
B,Right.,,,
A,Getting into a credit card fiasco is easy.,,,
B,"Oh, it is",,,
A,"It is easy,",,,
A,and it's very difficult to get out.,,,
A,I just cringe every month when I see those interest charges.,,,
B,I know.,,,
A,"I say wow,",,,
A,"I, I ought to go to the credit union and borrow the money and pay this off.",minor topic start,,A methods to pay of his credit balance and B suggesting him loop holes
A,"Big deal,",,,
A,I'm saving two percent.,,,
B,Right.,,,
B,"But, you know, the interest, even though it bothered me, it didn't used to bother me so much, because, of course, you could list it on a Schedule A",,,
B,"and you got all your interest, you know towards your tax deductions,",,,
A,Uh-huh.,,,
A,Uh-huh.,,,
B,and now they've messed that up to where it really is a financial burden to have to pay it.,,,
A,Right.,minor topic end,,
B,"And but it, but it is easy to get into a credit card problem,",minor topic start,,New credit card takers misconcepts
B,"and I, I think about young people that think, you know,",,,
B,"there's kind of that feeling of hey, it's so neat,",,,
B,I have my first credit card,,,
A,Uh-huh.,,,
B,"and, and they just don't understand that you still have to be able to make the payments.",,,
A,"Oh, yeah,",minor topic end,major topic end,
A,"and it's not just paying back what you've charged,",major topic start,,paying back to the credit card company
B,You know.,,,
A,it's paying that and half again.,,,
B,That's right.,,,
B,That's right.,,,
A,"Uh, you send in, uh, uh, fifty dollars,",,,
A,"you're going to pay twenty, twenty-five in interest charges.",,,
B,That's right.,,,
A,"You only get half of that paid for the principal,",,,
A,so I'm looking at three or four years before my balances are cleared on those charge accounts.,,,
B,Right.,,,
A,"Now, as the monthly payment, uh, I mean as the monthly payment amount goes down, that will free up more cash where I can continue to make the larger payments.",,,
B,Right.,,,
A,"Uh, as long as I don't have a major disaster where I have to use it again, I can, I can do that.",off topic start,,A's efforts for paying back
B,Right.,,,
A,"Meantime, though, I'm not building any reserves.",,,
B,"No,",,,
B,and that's frightening to me.,,,
A,Anything that I could be put aside into savings is going for interest on those cards.,,,
B,That's right.,,,
B,"That's frightening, too.",,,
A,Uh-huh.,off topic end,,
B,"Uh, I, I just, I, my husband is in business for himself",minor topic start,,About B's credits
A,Uh-huh.,,,
B,I work for T I,,,
B,but he doesn't,,,
A,Uh-huh.,,,
B,"and, uh, we're, uh, I, I've kind of got my fingers crossed.",,,
B,"I've learned when you're in business for yourself, that, that you don't count on something until it's happened you know,",,,
A,Uh-huh.,,,
B,"but he's got some, you know, it's those once in a lifetime cases,",,,
B,and after ten years he's got two of them,,,
A,Uh-huh.,,,
B,"and they should pay through next month,",,,
B,"and, and we're both just looking at each other every night going man, that will pay off like both of our MasterCards, you know.",minor topic end,,
A,"Oh, right,",,,
A,right.,,,
B,"And, you know, just in one lump,",,,
B,"because that's the only way you can do it, is to have a big chunk of money",,,
A,"Uh-huh,",,,
A,uh-huh.,,,
B,"or it's like you say,",,,
B,you pay forever.,,,
A,"Uh-huh,",,,
A,uh-huh.,,,
B,And so I'm really looking forward to that.,,,
A,"Well, you either need a big chunk of money",,,
A,"or you need a large reserve so that if you do charge on that account, you can make a single lump sum payment.",,,
B,That's right.,,,
A,"Now, those are very handy",,,
B,Right.,,,
A,"if you have the reserves and you can make lump sum payments, sharp, good no problem",,,
B,"Sure,",,,
B,yeah.,,,
B,I agree.,,,
A,because you're living on the other guy's money for a while.,,,
B,That's right,,,
A,But I can promise you that those credit card companies are going to ride high on my money,minor topic start,,Profits of credit card companies from our personal paybacks
B,I know,,,
B,"and,",,,
A,And it just irks me.,minor topic end,,
A,"I say my gosh, I had to work three hours just to pay the interest on this,",minor topic start,,struggle by speaker A to payback
A,and I've got three cards.,,,
A,I've lost a whole day of my life to interest.,,,
B,I know.,,,
B,You're like what am I working for today,,,
A,"Yeah,",,,
A,yeah.,,,
A,And that just blows my mind.,,,
A,"I, my house is paid for,",,,
A,"my car is paid for,",,,
A,"I've got some home improvements,",,,
A,but even the payment on that doesn't equal the payment on one of those credit cards.,,,
B,It's incredible.,,,
A,Uh-huh.,minor topic end,,
B,"Boy, I wish I could say that my house and,",,,
B,"well, my car is paid for now.",,,
B,"It was wrecked three weeks ago,",,,
B,"but, but you see again the credit cards came in handy.",,,
A,Uh-huh.,,,
B,"I had to have the money to pay rental car, pay this, pay that till the insurance company pays back.",,,
A,That's right.,,,
A,"I think that is a good, healthy, safe use of credit cards.",,,
B,"And, uh,",,,
B,Yeah.,,,
B,Because you know that's coming back to pay it off.,,,
A,"Uh-huh,",,,
A,uh-huh.,,,
A,"Uh, I went to a seminar,",off topic start,,A going to seminar and was told not to use credit card for non investment purposes
A,they said don't ever use your credit card for consumable items.,,,
A,You only use credit cards for investments.,,,
B,Right.,,,
A,"I said for crying out loud, if I had the money to you know, if I could do some investing, you'd have to invest at better than twenty percent earnings in order to pay for the payments on the credit card.",,,
B,"It's,",,,
B,Sure.,,,
B,That's right.,,,
A,That doesn't make a bit of sense to me.,,,
A,"I thought God dang, where is his pencil?",,,
B,That's right.,,,
B,"Well, the smart half was don't pay it for consumables,",,,
B,"don't, you know, if you can't afford to go to a restaurant and eat out and pay cash, don't put it on a credit card you know,",,,
A,That's right.,off topic end,,
B,"and, and so that, that is the smart half.",,,
A,Uh-huh.,,,
B,"But, uh, and I can remember before we had kids, we did that a lot,",,,
B,"but it was no biggie you know, because we could pay it off,",,,
A,Uh-huh.,,,
B,"while after kids, and you're paying child care and other things, all of a sudden it's not so easy to pay off,",,,
B,so we cut that out real quick,,,
A,"Uh-huh,",,,
A,uh-huh.,,,
B,"And, uh, but I, I do like having them there.",,,
B,"There is a bit of security in having the credit cards and knowing that in times of crisis, they are there to use",off topic start,,Uses of credit cards after telling about difficulties in paying back
A,Uh-huh.,,,
B,"but you have to have a very good sense of saving, and or common sense not, not to get yourself in trouble.",,,
A,Uh-huh.,,,
A,Uh-huh,,,
A,You also have to have that willingness to commit to that because you're committing a good portion of your life and income when you do it.,off topic end,,
B,Uh-huh,major topic end,,
