Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"But all the various taxing authorities that come through, I think the one tax I resent the most though is the additional sales tax for DART which is probably never going to be in existence in my lifetime.",minor topic start,,talking about the additional sales tax fo DART
B,"Yeah,",,,
B,"and, and even if it is, isn't going to, uh, uh, provide you with any, any services in that it's not doing to provide a route from your, your home to a business, for instance, you know.",minor topic end,,
A,"Well, this, this is a thing",,,
A,"I think it's like, uh, back east.",off topic start,,talking about establishing public transit systems in newfound cities
A,You had to start your public transportation when you started your cities.,,,
A,You can't come in afterward and really be successful or economical at it.,,,
A,"If we had been like a Chicago or a New York City or Philadelphia or someone like that,  and  had a public transportation system starting in the horse and buggy days and when land was cheap and, uh, construction costs were cheap, you could afford it.",,,
B,Yeah.,,,
B,Yeah.,,,
A,"But now,  digging  tunnels under Central Expressway and things like that becomes cost prohibitive.",,,
B,"And,",,,
B,"Yeah,",,,
B,"and the other thing is that when it, when it's, the public transportation is established that early on then, then the business, uh, business and residential patterns develop to take advantage of that.",off topic end,,
A,Absolutely.,,,
B,"Whereas in, in, uh, in Dallas here we've, we've got, uh, those patterns were well established before, before we really tried to, tried to do the DART.",off topic start,,talking about DART and how it compares to the other public transportation systems around the country
B,"And, uh, for instance all the, all the, the, uh, office buildings and stuff that are out here in, in, uh, north Dallas as opposed to downtown,",,,
B,"uh, to try to, to try to provide efficient transportation from everywhere around the, the metroplex to, to, uh, both those centers of, of business plus everything else that's scattered around here and there as opposed to having a concentrated business area. You know, like New York does,",,,
A,Yeah.,,,
B,yeah.,,,
A,"Yeah,",,,
A,just take like in Chicago where the people depend on the public transportation system to get them everywhere.,,,
B,Yeah.,,,
A,New York,,,
A,"and some,  people  don't even own a car and know how to drive a car.",off topic end,,
B,Yeah.,,,
B,"Right,",,,
B,right.,,,
A,"Someone made the analogy, uh, with Texans as being like the old cowboys and their horse.",off topic start,,discuss an analogy which talks of how Texans prefer travelling in their cars over the taking the public transit
A,An old cowboy would jump on his horse to go across the street.,,,
A,"Well, most Texans will jump in their car to drive across the street.",,,
B,Yeah.,,,
A,And I'm just as guilty as anyone else.,,,
B,"Oh, yeah.",,,
B,Yeah.,,,
A,"I drive to work every day by myself, uh, without even, even any thought of car pooling.",,,
B,"Yeah,",,,
B,right.,,,
A,"And, uh, most people are that way. Because they're used to not having public transportation.",off topic end,,
B,Yep.,,,
B,Yeah.,,,
A,"So, but I,  here  again I think I resented where they were collecting the sales tax for five years before they turned a spade of dirt. So and doing all these studies and the things",minor topic start,,talking about how the state wasted the tax payer's money while researching public transit
B,Yeah.,,,
B,Yeah.,,,
A,we saw about them traveling to San Francisco to see whether they wanted ten foot wide or twelve foot wide cars or something.,,,
A,"I felt that was a little, uh, wasteful use of the tax dollars that we were paying, you know.",minor topic end,major topic end,
B,A little bit much.,,,
B,"Oh, yeah.",,,
B,Yep.,,,
B,Yep.,,,
B,"Oh, the",,,
A,"Well, that's about all I can say at this time.",,,
B,"Yeah,",,,
B,"I I think so,",,,
B,"I think that will probably do it,",,,
B,so.,,,
A,"Okay,",,,
A,it's been real nice talking with you.,,,
B,Good enough.,,,
A,Bye.,,,
B,Bye.,closing,,
