Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,but  my ironing board is part of my decor,,,
A,"so,",,,
B,"That's true,",,,
B,"and, and I've been looking at these, uh, uh, like in Home Depot where you can go and they've got, that ironing boards that will just flip right down off of the uh, uh, what, the, the, the door.",minor topic start,,Placing the iron board so that it's no longer an eyesore
A,Uh-huh.,,,
B,"And, uh,",,,
B,"and then you can actually have one where you can put it inside of a wall, you know, to have it,  permanently  attached,",,,
A,Uh-huh.,,,
B,and that's what I'm thinking I'm going to have to do because mine's sitting right out in front of my bedroom,,,
B,"and it's just, it's just an eyesore, I think,  with  all the,",,,
A,"Yeah,",,,
A,"well, yeah",,,
A,"it is, it is,",,,
A,"but it's like, uh, I just don't want to do it",,,
B,"Uh-uh,",,,
B,uh-uh.,,,
A,Yeah.,,,
B,No.,,,
B,"I've been thinking about putting the ironing board in the closet,  and,  and running, you know, a line in there for my iron so I could do it in there",,,
A,Uh-huh.,,,
B,and I wouldn't have to have that eyesore,,,
A,Yeah,,,
A,that's an idea.,,,
B,Yeah.,,,
A,Yeah.,,,
B,"So, I have a big closet.",,,
A,"Yeah,",,,
A,"I, you know,",,,
A,"if I have,",,,
A,"if I know I'm having somebody come over to the house and there's a possibility they might be going back into my room,  I  will put it away,",,,
B,Uh-huh.,,,
B,Yeah,minor topic end,,
A,"but I  iron our clothes as we go along,",minor topic start,,How ironing is a perpetual activity for them
B,Uh-huh.,,,
A,"so,  you know,",,,
B,"I no longer do that weekly thing,  because I  have so many,",,,
A,"Right,",,,
A,no.,,,
B,"and I'm like you,  I,  the night before or that day, I will iron whatever it is that we need",,,
A,Uh-huh.,,,
B,and that's it.,,,
A,Uh-huh.,,,
B,"Because it's too many,",,,
B,hundred percent cotton.,,,
A,Uh-huh.,,,
A,You can't iron it all,,,
A,"and,",,,
B,Uh-huh.,,,
A,Yeah.,minor topic end,,
A,"And then with my kids, they're always getting into, you know,",off topic start,,A talking about her kids making ruckus in choosing what to wear
A,"they can't decide what they want to wear so they,  change  their minds, you know, I know, I mean my oldest is only four,",,,
B,Uh-huh.,,,
A,"but she's still changes her mind two or three times,  before  she figures out what she's going to wear",,,
B,Right.,,,
A,"so,",,,
B,Right.,,,
B,"Oh, I know, I know.",,,
A,And then they never put anything back.,,,
B,"No,",,,
B,no,,,
B,of course not.,,,
B,"No,",,,
B,"that, uh, that would be too simple.",,,
A,Uh-huh.,,,
A,"Yeah,",,,
B,Absolutely not,,,
B,That's right.,,,
A,Our lot in life is to make her life miserable,,,
A,"so,",,,
B,"Uh-huh,",,,
B,"absolutely, absolutely.",,,
A,Uh.,,,
B,Oh.,,,
A,"Yeah,",off topic end,,
A,"well that's,",,,
A,"it's been good talking to you, to see somebody, hear somebody that does the same thing I do because I tell people what I do",,,
A,"and they just go, oh, how do you do that?",,,
A,"It's like, it's easy, you just do it, you know.",,,
B,That's right,,,
A,Uh-huh.,,,
B,"So, uh,",,,
B,"but, yeah,",,,
B,"I, uh, I know several of my girlfriends, though, we, uh, we all keep our ironing boards out and just, uh, an ever present thing in our household",minor topic start,,The importance of the iron board for everyone in the house
B,"so,",,,
A,"Yeah,",,,
A,yeah.,,,
A,"I don't think I'd know what to do if it wasn't there, you know.",,,
A,My husband wouldn't know where to hang his dirty clothes.,,,
B,There you go.,,,
A,You know.,,,
B,"Things that need to be mended,  things  that have to get ironed,",,,
A,Yeah.,,,
A,He wouldn't know where to put things,,,
A,"so,",,,
B,"Uh-huh,",,,
B,"uh-huh,",,,
B,uh-huh.,,,
B,That's true.,minor topic end,,
A,Yeah,,,
A,"so,",,,
B,"Oh, well, it was nice talking with you.",,,
A,"Oh, it was nice talking with you, too.",,,
B,"Okay,",,,
B,take care.,,,
A,Take care.,,,
A,Bye-bye.,,,
B,"Uh-huh,",,,
B,bye-bye.,major topic end,,
