Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,Apple's coming to town,,,
A,"and,  and that  has some opportunities",,,
B,"Oh, really?",,,
A,"and, uh, and,",,,
B,Now is that ad good just to Colorado or to Colorado Springs?,,,
A,"Colorado Springs specifically,",,,
A,yes.,,,
B,How about that.,,,
A,"And, uh, and, uh, M C I coming if, if, telemarketing is your bag.",,,
B,Uh-huh.,,,
A,Personally I'd rather die a slow painful death,minor topic end,,
A,"but,",,,
B,"Well, you in the, uh, computer operations or in the actual, uh, manufacturing?",,,
A,"Uh, I'm a defense worker.",,,
A,"I'm, government tool control specialist.",,,
B,"Right,",,,
B,"yeah,",,,
B,that's why I was in the Deseg down here in Plano also.,,,
A,Are you still employed?,,,
B,"Am I still employed by T I,",,,
B,"no,",,,
B,"I took a leave of, of T I back in November.",,,
A,Oh.,,,
B,"Actually, December was my first month away from them.",,,
A,Exempt or ?,,,
B,Exempt.,,,
A,"Oh, yes.",,,
B,"It, uh, unfortunately I guess for myself it wasn't, uh, it was purely by my own choice.",,,
B,"It wasn't, uh, there was no incentive for myself to leave,",,,
B,but it was just an opportunity arose,,,
B,and decided to take it.,,,
A,"Oh, so, you didn't even get the severance package.",,,
B,No.,,,
B,"I should have taken the, the, the, you know, uh, option when that was there,",,,
B,"but it was just, I missed it by a couple months.",,,
B,"But, you know, what can one do.",,,
B,I'm just happy still to have a job.,,,
A,"So, are you happy with what you are doing now?",,,
B,"Yeah,",,,
B,"I am kind of happy with it,",,,
B,"it's getting better all the time,",,,
B,"I knew it would be different from the very beginning,",,,
B,"but, you know, as you get to know more of the people that work there and more of what's going on with the system,",,,
B,so I was in the computer operations,,,
B,"it's, uh, you know, it all starts to become similar",,,
B,"there's, you know, there's benefits",,,
B,"and there's things that weren't as good,",,,
A,Yeah.,,,
B,"but  as an overall package, I'd say I'm pretty happy so far with the way it's turned out.",,,
A,"Good,",,,
A,good.,,,
A,"Well, it hasn't been a long time T I",,,
A,"or I,  I'm  significantly shaken by the situation,  but  not devastated.",,,
B,Uh-huh.,,,
B,Right.,,,
B,Uh-huh.,,,
B,"Well, the one thing I guess at least in your favor is the, the fact that, that is more in the support of the manufacturing",,,
B,and there's lots and lots of companies that have maybe not in the the defense area but manufacturing in general.,,,
A,"To tell you the truth, I'm, I'm, I'm not really worried.",off topic start,,Talks about the emotions and future plans
B,Uh-huh.,,,
B,That's great.,,,
B,That's good.,,,
A,"And, and I seem rather happy about it most of the time,  just,  just to know, what's, possibilities are,  you know,  what might happen.",,,
B,Uh-huh.,,,
B,"Sure,",,,
B,yeah.,,,
B,Sometimes it's good just to have everything out on the table.,,,
A,"But still in all,  it feels funny.",,,
B,It may be a blessing in disguise.,,,
B,"I know a number of people who are, uh, surplused",,,
B,"and they're just,",,,
B,"actually, what the positions that they found outside of the company were much, much better than the ones that they currently had inside.",,,
A,"So, despite the fact that I should be tying flies or fly fishing or, or going for walks in the mountains,  I  can't seem to get into it right now.",,,
B,Exactly.,,,
B,"Uh-huh,",,,
B,"well, I'm sure it's just with the, the, the, the way that things are so topsy-turvy right now as soon as you decide on a pass ,",,,
A,"Uh, situational.",,,
A,"I've, I doubt I'll be here in six months.",,,
B,Uh-huh.,,,
B,"Well, would you like to be there?",,,
A,"I,",,,
A,"all things being equal, yes.",,,
B,Uh-huh.,,,
A,"But, or, or even somewhere better,",,,
B,Sure.,,,
A,"but,  God this is much better than west Texas.",,,
B,Uh-huh,,,
B,"Well, just take the day,",,,
A,"But then they, they tell me Hell is much better than west Texas.",,,
B,"Well, actually, uh, the, the Plano, Dallas, Houston, you know, Austin that whole area is, is actually quite, quite nice.",,,
A,"I, my little brother lives in Austin right now.",,,
B,"Oh, that's a beautiful place.",,,
A,Goes to U T.,,,
B,Uh-huh.,,,
B,That's just fantastic down there.,,,
B,"Take it more as a,",,,
B,"this is your opportunity to do whatever you want,",,,
B,"pick out where you want to live,",,,
B,"and then once you pick that spot out, pick out what you want to do.",,,
A,I see that's the problem.,,,
A,"For the last many years I've more or less let them direct what I want to do,  and  where I want to go. And just kind of go with the punches.",,,
B,Uh-huh.,,,
B,Uh-huh.,,,
B,Sure.,,,
A,And now I feel lost.,,,
B,Uh-huh.,,,
B,"Yeah,",,,
B,"that's a,",,,
B,"it, it takes a bit of a shift doesn't it.",off topic end,,
A,"Oh, I had job offers.",,,
B,Uh-huh.,,,
A,"But, I never found the one that was worth it for me to leave.",,,
A,"And that,",,,
B,Uh-huh.,,,
B,"Well, the best thing about it is that you can, uh, try something",,,
B,"if you don't like it, shoot, move on to something else.",,,
B,"That's the way I would have looked at the whole thing here,",,,
B,"I'll take a chance,",,,
B,"if I don't like it, I'll go someplace else, do something different.",,,
A,"Oh so, had you been with T I long when you changed?",,,
B,Five years.,,,
B,Yeah.,,,
A,I've been with them sixteen.,,,
B,"Yeah,",,,
B,"I can imagine, you know, the longer and longer it goes,",,,
A,"Actually, seventeen now,",,,
A,"and, oh, yeah,",,,
A,"momentum is, uh, driving force in our lives.",,,
B,Uh-huh.,,,
A,"But so, yeah,",,,
A,"I'm looking as, as a opportunity.",,,
B,"Well, that's good,",,,
B,you've got a good attitude about it.,,,
A,"And, and I'm looking at it as a change.",,,
B,Uh-huh.,,,
A,"And I'm looking at it as, as an adventure.",,,
B,"Right,",,,
B,there you go.,,,
B,That's the way to do it.,,,
A,And maybe I'll wet a fly line this year and do some camping if I don't get laid off between now and then.,,,
B,"There you go,",,,
B,that's the thing to do.,,,
B,That's much funner than doing any kind of job.,major topic end,,
A,"Ha, how about we end this?",closing,,Direct statement asking to end the conversation
B,That will work out just fine.,,,
A,Nice talking to you.,,,
B,"All right,",,,
B,nice talking to you.,,,
A,Bye.,closing,,
B,Good-bye.,,,
