Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
B,"Yeah,",,,
B,"especially with children, and so many things going on, that would be great.",,,
A,Yeah.,,,
A,"It really is,",,,
A,"and that way we're not really missing any thing out, you know, of children,",,,
B,"Either way,",,,
A,uh-huh.,,,
B,"yeah,",,,
B,"you have your career and your home life,",,,
B,"and that would be a nice way, especially if you have young children.",,,
A,"Oh, it is,",,,
A,"it is,",,,
A,"well both of ours is school age,",,,
A,"but we don't want to miss any of those P T A and, you know, all of that.",,,
B,"Uh-huh,",,,
B,"oh, no,",,,
B,"I think,",,,
B,yeah.,,,
B,My son's just in day-care,,,
B,but even that they have extracurricular activities,,,
B,and the older they get the more that you're involved in that.,,,
A,Uh-huh.,,,
A,"I think it's great,",,,
A,"I really,",,,
B,"Yeah,",,,
A,and I look for more of that in the next generation.,,,
B,"I do too, especially as women get up in management and, and can be in on those decision making,",,,
B,"you know, when that subject comes up they can say yes,",,,
B,that would be wonderful.,,,
A,"Yes,",,,
A,"oh, I do too.",,,
B,"Plus, I bet it cuts, cuts down on your absenteeism because you've got two days off that you can do everything,",,,
B,"so you don't have to, you know, unless you're just really sick, or the child's sick.",,,
A,"Most of the time now, you know, it's just the weekend,",,,
A,or just forget it.,,,
B,"Uh-huh,",,,
B,"oh yeah,",,,
B,"I have to plan way in advance, because,",,,
B,"or, what I've done is found like doctors' and dentists' office with extended hours.",,,
A,Uh-huh.,,,
B,"That's been real helpful too,",,,
B,like my doctor stays open til nine in the evening.,,,
B,"So that's real helpful,",,,
B,"so you don't, you know, have to do it during office hours, run out on your lunch hour.",,,
B,"I don't know how many times I've done that to do something, post office or the bank or any kind of errand,",minor topic end,,
A,"To do,",,,
A,yeah.,,,
B,so.,,,
A,Uh-huh.,,,
A,"Well I think we've really come a long way in that because,",,,
B,"Uh-huh,",,,
B,"I guess I take it for granted, kind of, because, I just,",,,
B,it's always been that way.,,,
A,Uh-huh.,,,
B,"But I know,",,,
A,"Yeah,",,,
A,"but I can remember back growing up, my mother,",,,
A,I mean it was,,,
A,"she always worked,",,,
A,but it wasn't that easy for her to just take off.,,,
B,"Oh no,",,,
B,"I can remember my mother getting in trouble if, you know, one of was sick,",,,
B,"and I know she probably didn't make hardly anything, you know, compared to the work that she did.",,,
A,Oh yeah.,,,
B,"I think there is still some discrimination there where as, you know, men and women work in the same job,",,,
B,"I think men get paid more,",,,
A,"Oh, I do too.",,,
B,but I think that's improving.,,,
B,It's such a slow process,,,
B,"it's frustrating,",,,
B,"but, you can see that it's wrong",,,
A,"Yes,",,,
A,yes.,,,
B,"and you just want to make it right,",,,
B,but at least the wheels are moving forward.,,,
A,They really are.,,,
B,"Yeah,",,,
B,"I think it's getting better, not worse.",major topic end,,
B,"Well, I should probably get back to my job",closing,,
A,"I know,",,,
A,I know the feeling.,,,
B,Call again.,,,
A,"Okay,",,,
A,I sure will.,,,
A,Bye-bye.,,,
B,"Okay,",,,
B,bye-bye.,,,
