,Person,Conversation,Custom Tag,Custom Tag 2,Topic Description,Class
181,B,"and they show you how, everything to do, and how to do it, and the whole nine yards.",,,,1
182,B,"So it became part of the package,",,,,1
183,B,so I went through it.,,,,1
184,B,It worked out well.,,,,1
185,A,But they have packages  where they just offer the exercise program.,,,,1
186,A,Is that what you're saying?,,,,1
187,B,"Oh, yeah.",,,,1
188,B,You can just go in there and join just like anywhere else too.,,,,1
189,A,"I see,",,,,1
190,A,okay.,,,,1
191,B,"I just  went and took the, because they were offering it as an opening benefit,",,,,1
192,B,"so it was, it's less than what you pay now for going in there, after all this time.",,,,1
193,A,Um.,,,,1
194,B,"So it's like when I got laid off,",,,,1
195,B,"I went back in there, and start all over again because it had been a while since I'd done it.",,,,1
196,A,Um.,,,,1
197,B,So I get all the same treatment again.,,,,1
198,B,So it's kind of nice.,,,,1
199,A,Wow.,,,,1
200,A,"That's,",minor topic end,,,1
201,B,"Like I  said, I like it.",minor topic start,,B expresses how much she likes the pool,1
202,B,I like the heat.,,,,1
203,B,"I like the,",,,,1
204,B,"I jump out of the swimming pool,",,,,1
205,B,and I go into the hot tub.,,,,1
206,A,Oh,,,,1
207,B,And I love it.,,,,1
208,A,Yeah.,,,,1
209,A,That would be really nice,,,,1
210,B,"Because I have I have never,",,,,1
211,B,"let me reword that,",,,,1
212,B,I think I have gone home maybe once or twice slightly sore.,,,,1
213,B,But that's because of my physical condition and nothing to do what they did.,,,,1
214,A,Uh-huh.,,,,1
215,B,"That's,",,,,1
216,B,I knew I was pushing too far.,,,,1
217,A,Uh-huh.,,,,1
218,B,"But usually, when I go into the hot tub before I go swimming, or when I come out, I'm totally relaxed when I go home.",,,,1
219,B,It's no big deal.,,,,1
220,A,"So you really do enjoy your exercise then, since your,",,,,1
221,B,It's fun.,,,,1
222,B,It's fun.,minor topic end,major topic end,,1
223,B,"Uh, I've gotten on the bike.",major topic start,,They discuss about steppers and other bikes,0
224,B,"And they've got, uh, the stepping bike, where you step.",,,,0
225,A,Uh-huh.,,,,0
226,B,"And I've  enjoyed that, watching how well I can walk up and down stairs.",,,,0
227,A,"That's, you  know,",,,,0
228,A,"I wanted,  I wanted to get one of those steppers when I bought the bike,",,,,0
229,B,But most of  the others to me are very dull.,,,,0
230,A,but I got talked into the bike instead.,,,,0
231,A,"And I don't know,",,,,0
232,A,I really wanted a stepper.,,,,0
233,A,I'm considering maybe even buying one of those too.,,,,0
234,A,But I'm not sure if I'll get benefit out of both of them.,,,,0
235,A,"I mean, I don't know if it would really do any good having both of them.",,,,0
236,A,"Which one do you feel is better, since you use them both?",,,,0
237,B,"Um, I get bored very easily.",,,,0
238,B,"Uh, the one nice thing about the bicycle is you just sit.",,,,0
239,B,"Like you said, you can sit and do it, and watch the T V and not even really be conscious of what you are doing.",,,,0
240,A,Uh-huh.,,,,0
241,B,"With the stepper, you are conscious of what you are doing because you're basically watching each step as it gets harder and down.",,,,0
242,A,Huh.,,,,0
243,B,"So you have a little, you know, little,",,,,0
244,B,"you can program the one at Cosmopolitan Lady so, to what your gear is.",,,,0
245,A,Uh-huh.,,,,0
246,B,"Uh, I,",,,,0
247,B,it would depend upon which one you want.,,,,0
248,B,"I think now that I've had the bicycle,",,,,0
249,B,I would go to the stepper.,,,,0
250,B,"But if I were you, I would go apply to either a health club or one of the others and use it for a while.",,,,0
251,B,Because you can buy a month's membership. And see what you feel is best for you.,,,,0
252,A,"Oh, really?",,,,0
253,A,Um.,,,,0
254,B,"Because it all depends, you know, for everyone their own what they want to do.",,,,0
255,B,Because I jump on the bike here at home.,,,,0
256,B,"Mine has its, see, the handle bars go up and down,",,,,0
257,A,Uh-hum.,,,,0
258,B,"so I can sit there and read and listen to music, like what you said,",,,,0
259,B,and it has no effect on me.,,,,0
260,B,"So I mean, it's boring",,major topic end,,0
261,A,Uh-huh.,,,,0
