,Person,Conversation,Custom Tag,Custom Tag 2,Topic Description,Class
51,A,"So, there could be a lot of things that they could put, you know, that chemical wise that they use to, uh, that they are testing with, that they're dumping.",,,,1
52,B,"Right,",,,,1
53,B,"you know, like in, In packaging",,,,1
54,A,Yeah.,,,,1
55,B,"and, uh, you know, just goodness.",,,,1
56,A,"Yeah,",,,,1
57,A,"I don't think they do the packaging at this plant,",,,,1
58,B,Yeah.,,,,1
59,A,"but they do, they do a lot of research",,,,1
60,A,"and they do, um, they do, do a lot of the refining up there",,,,1
61,A,"or,",,,,1
62,B,Yeah.,,,,1
63,A,"I'm not really,",,,,1
64,A,"what's it called when you do flour,",,,,1
65,A,"I'm not,",,,,1
66,B,"Uh, only thing I can think is bleaching",,,,1
67,B,"but, I mean, I, I don't know what's, how they do the flour.",minor topic end,,,1
68,A,Yeah.,,,,0
69,A,Yeah.,,,,0
70,B,"But, um, we, we're on the southwest side of Houston",minor topic start,,Comparison between different regions,1
71,B,"we don't have that much as far as, uh, aiming in the plants over on this, uh, the east side does.",,,,1
72,A,Uh-huh.,,,,1
73,B,We've got Imperial sugar,,,,1
74,B,"but, uh, and they're, you know, they're right there on the creek also",,,,1
75,B,"and, uh, they've been there for years.",,,,1
76,A,Yeah.,,,,1
77,B,"And, uh,",,,,1
78,A,"But,",,,,1
79,A,"I mean, you think about it, it, you know,",,,,1
80,A,"it's probably a lot easier to detect things that go into the ground than it is maybe to just,",,,,1
81,A,I'm not really sure,,,,1
82,A,"but I would think it would be easier to detect those things because you could detect them down or stream or such,",,,,1
83,B,Yeah.,,,,1
84,A,"or you can, you can, you know, do, uh, testing on the ground itself at that point,",,,,1
85,B,Uh-huh.,,,,1
86,A,"but when they pollute into the air and you've got, you know, and you've got movement through the air, it's going to move a lot of that off.",,,,1
87,A,"So, I don't see, you know, how they can do some of the",,,,1
88,A,"unless it just hangs there like in places where it's a lot of pollution, you know, like in Los Angeles or, or the bigger cities where it, it tends to get stuck there,",,,,1
89,B,Uh-huh.,,,,1
90,A,"you know, that you have a lot more particles in the air, you know, per, per, uh, per particles in the surrounding community because it's not moved away,",,,,1
91,B,"Right,",,,,1
92,B,yeah.,,,,1
93,B,Uh-huh.,,,,1
94,A,"but, um,",,,,1
95,B,"I know that,",,,,1
96,B,"I worry every now and then,",,,,1
97,B,"we're still on a well water,",,,,1
98,B,"we're not on city water,",,,,1
99,A,Uh-huh.,,,,1
100,B,"and I think, well, what if somebody's dumped something back there in the, and no one knows about it and, you know, it sinked in through the ground and all that,",minor topic end,,,1
101,A,"Yeah,",,,,0
102,A,"well, I know out in some,",,,,0
103,A,"I'm not sure,",,,,0
104,A,I can't remember the name of the county,minor topic start,,Pollution in Stephenville due to cow manure,1
105,A,"it's, it's where Stillwater is or, sweet,",,,,1
106,B,Yeah.,,,,1
107,A,no,,,,1
108,A,"I'm not sure,",,,,1
109,A,"I know it,",,,,1
110,A,"I think it's, uh,",,,,1
111,A,"I know we have a piece property there,",,,,1
112,A,"it's called Dublin,",,,,1
113,B,Uh-huh.,,,,1
114,A,"it's in Dublin, Texas.",,,,1
115,A,"I'm not really sure what the county,",,,,1
116,A,"it's Stephen,",,,,1
117,A,no,,,,1
118,A,Stephenville.,,,,1
119,B,"Oh, okay,",,,,1
120,B,okay.,,,,1
121,A,"Okay,",,,,1
122,A,"where Stephenville's at, they've had a lot of problems because they've, um, introduced a lot of dairies there,",,,,1
123,B,Uh-huh.,,,,1
124,B,Yeah.,,,,1
125,A,"so, they have a lot of cattle in the area,",,,,1
126,A,"I mean, they've got like per, per, uh, per lot,",,,,1
127,A,"you know, they've got like a lot of head of cattle because dairies they don't",,,,1
128,A,"it's not like it was a big ranch where they let the cow roam around free,",,,,1
129,B,"Right,",,,,1
130,B,uh-huh.,,,,1
131,A,they've got to have them there to be able to milk them.,,,,1
132,A,"And they,",,,,1
133,A,"and I read in this article, I couldn't believe it, where, you know, like, one cow produces, like, a day, produces like a hundred or so pounds of manure.",,,,1
134,B,Oh.,,,,1
135,A,"One cow,",,,,1
136,A,"I was like, my God,",,,,1
137,A,"and they,",,,,1
138,A,"and this thing says that, that, you know, people think, well, cow manure is good for fertilizer",,,,1
139,A,"but when you get that much manure it says it becomes a real problem because it's not, it's not",,,,1
140,A,"when, you know, you buy cow manure at the store they've added stuff to it",,,,1
141,A,"and they've added humus and stuff that, breaks it down,",,,,1
142,B,Uh-huh.,,,,1
143,A,"and, and this, and this article said that they've got a real problem that, um, you've got toxins and, and, uh, bacteria in the manure that is,",,,,1
144,A,"what it's doing is it's going through, uh,",,,,1
145,A,"they don't have a very deep, um,",,,,1
146,A,"you know, their water, their natural water, uh,",,,,1
147,B,Uh-huh.,,,,1
148,A,"I forget what that's called with, you know,",,,,1
149,A,"it's like a spring, spring water,",,,,1
150,B,Yeah.,,,,1
151,A,but it's below the surface,,,,1
152,A,"it's not very far down,",,,,1
153,B,Uh-huh.,,,,1
154,A,"and all this stuff is seeping through to the water,",,,,1
155,B,Oh.,,,,1
156,A,"and they're like, they're afraid that, you know, within a certain amount of years, that it's, their they're water in that town will be totally polluted,",,,,1
157,B,It will.,,,,1
158,A,"and they won't be able to have any drinking water because they will have, um, polluted, completely polluted, so that they're, you know, there's too many toxins and bacterial growth,",,,,1
159,B,"Uh-huh,",,,,1
160,B,"yeah,",,,,1
161,B,and the,,,,1
162,A,"and I'm like my God, you know, just from that one, you know, just from them introducing dairy farms, in that one county.",,,,1
163,B,Right.,,,,1
164,B,Right.,,,,1
165,B,"Yeah,",,,,1
166,B,"and the, the ground will filter some of it but not all of it.",,,,1
167,A,"No,",,,,1
168,A,"not when you figure,",,,,1
169,A,"I didn't realize a cow, one cow produces that much manure",,,,1
170,A,"and they were talking like, thousands of cows, you know, they were talking thousands cows in one little tiny area.",,,,1
171,B,These are well fed .,,,,1
172,B,"These are,",,,,1
173,A,"You,",,,,1
174,B,"Good grief, these are well fed cows, uh,",,,,1
175,A,"Well, they are evidently.",,,,1
176,A,"But, um, I mean, evidently a normal cow produces that much too,",,,,1
177,B,Uh-huh.,,,,1
178,A,"but they're just so spread out on ranches and stuff that it's not, you know, a problem,",,,,1
179,B,Right.,,,,1
180,A,"but when they get them in these tiny little areas, you know, and they've got a real big problem,",,,,1
181,A,"and they, they said that, that what they were doing was scraping it with bulldozers and stuff, and taking it to, uh, these like ponds that they had to filter it with,",,,,1
182,B,Uh-huh.,,,,1
183,A,"but the ponds because they've had so much rain in the past few years, they just, overflow",,,,1
184,B,Yeah.,,,,1
185,A,"and they overflow into the, the creeks and stuff in the area.",,,,1
186,A,"So, that just creates,",,,,1
187,A,"you know, there, there's,",,,,1
188,A,"and, oh, it was just disgusting",,,,1
189,A,it said the creeks will foam.,,,,1
190,B,Oh.,,,,1
191,A,"People, people stand outside their houses and their, watch the creeks foam brown and all,",,,,1
192,B,"Oh, now that's bad.",,,,1
193,A,"and I'm just like, oh, my gosh,",,,,1
194,A,and the smell is really bad they,,,,1
195,B,"Oh, I was going to say, the air pollution alone there just from a hundred pounds of cow manure was going to be bad.",minor topic end,,,1
196,A,"Yeah,",,,,0
197,A,"but I, I don't know",,,,0
198,A,"it really frightens me though as far as the, when you think about the, you know, thinking of just air pollution itself",minor topic start,,Air pollution and deforestation,1
199,A,"and then, and, channel thirteen they're really, um, emphasizing the problem with acid rain, you know,",,,,1
200,B,Uh-huh.,,,,1
201,A,"if we, if we keep putting that stuff into the air and, and, you know, if we keep creating the problem and not doing anything about it that it's really going to be a problem for, um, just the, the Earth, you know, what the Earth is receiving back, you know, because how can you tell where it's going to come down at.",,,,1
202,B,Yeah.,,,,1
203,B,"Right,",,,,1
204,B,right.,,,,1
205,B,"And then cutting the trees, you know, that bothers me.",,,,1
206,A,Yeah.,,,,1
207,B,"As far as, you know the",,,,1
208,A,The rain forest and all.,,,,1
209,B,"yes,",,,,1
210,B,"uh, we've been wanting to,",,,,1
211,B,"well, not me",,,,1
212,B,"but, uh, it's been or suggested that we cut a few of the trees down here,",,,,1
213,B,"I'm like, no,",,,,1
214,B,"you know, for what's cut down here, you know, more will be cut down someplace else",,,,1
215,B,"and it will just take that longer to grow back,",,,,1
216,A,Yeah.,,,,1
217,B,"and trees help so that, uh,",,,,1
218,B,"I don't,",,,,1
219,A,"Well, they do because, what is it, carbon dioxide, they use that where we can't synthesize it",,,,1
220,B,Uh-huh.,,,,1
221,A,and they're synthesizing it for us.,minor topic end,,,1
222,B,"Right,",,,,0
223,B,"right,",,,,0
224,B,believe me it's just so much better.,off topic start,,The future of our environment,2
225,A,Yeah.,,,,2
226,B,"So, uh, yeah,",,,,2
227,B,"I knew,",,,,2
228,B,"I think there's lots that be, that could be done to, to improve how things are done now.",,,,2
229,A,"Yeah,",,,,2
230,A,"I think we just have to,",,,,2
231,A,"I don't know personally, you know,",,,,2
232,A,"I suppose, you know, if you just make sure your car is, is working properly",,,,2
233,B,Uh-huh.,,,,2
234,A,and,,,,2
235,A,"you know, they're",,,,2
236,A,nowadays they have the emission controls on them,,,,2
237,A,"but, uh, I think the only, the main thing is just keep on the, your legislator's back, you know, as far as,",,,,2
238,A,"seems like they've only just really started as far as the environment saying, okay, we're really going to get involved",,,,2
239,B,Uh-huh.,,,,2
240,A,"it, it's really becoming a problem.",,,,2
241,A,"By the year two thousand there will,",,,,2
242,A,"what, what are we going to have,",,,,2
243,A,what kind of results are we going to have for the environment.,off topic end,major topic end,,2
244,B,Right.,,,,0
245,A,"And, and what will we ...",,,,0
246,,,,,,0
247,,,,,,0
248,,,,,,0
249,,,,,,0
250,,,,,,0
251,,,,,,0
252,,,,,,0
253,,,,,,0
254,,,,,,0
255,,,,,,0
256,,,,,,0
257,,,,,,0
258,,,,,,0
259,,,,,,0
260,,,,,,0
261,,,,,,0
262,,,,,,0
263,,,,,,0
264,,,,,,0
265,,,,,,0
266,,,,,,0
267,,,,,,0
268,,,,,,0
269,,,,,,0
270,,,,,,0
271,,,,,,0
272,,,,,,0
273,,,,,,0
274,,,,,,0
275,,,,,,0
276,,,,,,0
277,,,,,,0
278,,,,,,0
279,,,,,,0
280,,,,,,0
281,,,,,,0
282,,,,,,0
283,,,,,,0
284,,,,,,0
285,,,,,,0
286,,,,,,0
287,,,,,,0
288,,,,,,0
289,,,,,,0
290,,,,,,0
291,,,,,,0
292,,,,,,0
293,,,,,,0
294,,,,,,0
295,,,,,,0
296,,,,,,0
297,,,,,,0
298,,,,,,0
299,,,,,,0
300,,,,,,0
301,,,,,,0
302,,,,,,0
303,,,,,,0
304,,,,,,0
305,,,,,,0
306,,,,,,0
307,,,,,,0
308,,,,,,0
309,,,,,,0
310,,,,,,0
311,,,,,,0
312,,,,,,0
313,,,,,,0
314,,,,,,0
315,,,,,,0
316,,,,,,0
317,,,,,,0
318,,,,,,0
319,,,,,,0
320,,,,,,0
321,,,,,,0
322,,,,,,0
323,,,,,,0
324,,,,,,0
325,,,,,,0
326,,,,,,0
327,,,,,,0
328,,,,,,0
329,,,,,,0
330,,,,,,0
331,,,,,,0
332,,,,,,0
333,,,,,,0
334,,,,,,0
335,,,,,,0
336,,,,,,0
337,,,,,,0
338,,,,,,0
339,,,,,,0
340,,,,,,0
341,,,,,,0
342,,,,,,0
343,,,,,,0
344,,,,,,0
345,,,,,,0
346,,,,,,0
347,,,,,,0
348,,,,,,0
349,,,,,,0
350,,,,,,0
351,,,,,,0
352,,,,,,0
353,,,,,,0
354,,,,,,0
355,,,,,,0
356,,,,,,0
357,,,,,,0
358,,,,,,0
359,,,,,,0
360,,,,,,0
361,,,,,,0
362,,,,,,0
363,,,,,,0
364,,,,,,0
365,,,,,,0
366,,,,,,0
367,,,,,,0
368,,,,,,0
369,,,,,,0
370,,,,,,0
371,,,,,,0
372,,,,,,0
373,,,,,,0
374,,,,,,0
375,,,,,,0
376,,,,,,0
377,,,,,,0
378,,,,,,0
379,,,,,,0
380,,,,,,0
381,,,,,,0
382,,,,,,0
383,,,,,,0
384,,,,,,0
385,,,,,,0
386,,,,,,0
387,,,,,,0
388,,,,,,0
389,,,,,,0
390,,,,,,0
391,,,,,,0
392,,,,,,0
393,,,,,,0
394,,,,,,0
395,,,,,,0
396,,,,,,0
397,,,,,,0
398,,,,,,0
399,,,,,,0
400,,,,,,0
401,,,,,,0
402,,,,,,0
403,,,,,,0
404,,,,,,0
405,,,,,,0
406,,,,,,0
407,,,,,,0
408,,,,,,0
409,,,,,,0
410,,,,,,0
411,,,,,,0
412,,,,,,0
413,,,,,,0
414,,,,,,0
415,,,,,,0
416,,,,,,0
417,,,,,,0
418,,,,,,0
419,,,,,,0
420,,,,,,0
421,,,,,,0
422,,,,,,0
423,,,,,,0
424,,,,,,0
425,,,,,,0
426,,,,,,0
427,,,,,,0
428,,,,,,0
429,,,,,,0
430,,,,,,0
431,,,,,,0
432,,,,,,0
433,,,,,,0
434,,,,,,0
435,,,,,,0
436,,,,,,0
437,,,,,,0
438,,,,,,0
439,,,,,,0
440,,,,,,0
441,,,,,,0
442,,,,,,0
443,,,,,,0
444,,,,,,0
445,,,,,,0
446,,,,,,0
447,,,,,,0
448,,,,,,0
449,,,,,,0
450,,,,,,0
451,,,,,,0
452,,,,,,0
453,,,,,,0
454,,,,,,0
455,,,,,,0
456,,,,,,0
457,,,,,,0
458,,,,,,0
459,,,,,,0
460,,,,,,0
461,,,,,,0
462,,,,,,0
463,,,,,,0
464,,,,,,0
465,,,,,,0
466,,,,,,0
467,,,,,,0
468,,,,,,0
469,,,,,,0
470,,,,,,0
471,,,,,,0
472,,,,,,0
473,,,,,,0
474,,,,,,0
475,,,,,,0
476,,,,,,0
477,,,,,,0
478,,,,,,0
479,,,,,,0
480,,,,,,0
481,,,,,,0
482,,,,,,0
483,,,,,,0
484,,,,,,0
485,,,,,,0
486,,,,,,0
487,,,,,,0
488,,,,,,0
489,,,,,,0
490,,,,,,0
491,,,,,,0
492,,,,,,0
493,,,,,,0
494,,,,,,0
495,,,,,,0
496,,,,,,0
497,,,,,,0
498,,,,,,0
499,,,,,,0
500,,,,,,0
501,,,,,,0
502,,,,,,0
503,,,,,,0
504,,,,,,0
505,,,,,,0
506,,,,,,0
507,,,,,,0
508,,,,,,0
509,,,,,,0
510,,,,,,0
511,,,,,,0
512,,,,,,0
513,,,,,,0
514,,,,,,0
515,,,,,,0
516,,,,,,0
517,,,,,,0
518,,,,,,0
519,,,,,,0
520,,,,,,0
521,,,,,,0
522,,,,,,0
523,,,,,,0
524,,,,,,0
525,,,,,,0
526,,,,,,0
527,,,,,,0
528,,,,,,0
529,,,,,,0
530,,,,,,0
531,,,,,,0
532,,,,,,0
533,,,,,,0
534,,,,,,0
535,,,,,,0
536,,,,,,0
537,,,,,,0
538,,,,,,0
539,,,,,,0
540,,,,,,0
541,,,,,,0
542,,,,,,0
543,,,,,,0
544,,,,,,0
545,,,,,,0
546,,,,,,0
547,,,,,,0
548,,,,,,0
549,,,,,,0
550,,,,,,0
551,,,,,,0
552,,,,,,0
553,,,,,,0
554,,,,,,0
555,,,,,,0
556,,,,,,0
557,,,,,,0
558,,,,,,0
559,,,,,,0
560,,,,,,0
561,,,,,,0
562,,,,,,0
563,,,,,,0
564,,,,,,0
565,,,,,,0
566,,,,,,0
567,,,,,,0
568,,,,,,0
569,,,,,,0
570,,,,,,0
571,,,,,,0
572,,,,,,0
573,,,,,,0
574,,,,,,0
575,,,,,,0
576,,,,,,0
577,,,,,,0
578,,,,,,0
579,,,,,,0
580,,,,,,0
581,,,,,,0
582,,,,,,0
583,,,,,,0
584,,,,,,0
585,,,,,,0
586,,,,,,0
587,,,,,,0
588,,,,,,0
589,,,,,,0
590,,,,,,0
591,,,,,,0
592,,,,,,0
593,,,,,,0
594,,,,,,0
595,,,,,,0
596,,,,,,0
597,,,,,,0
598,,,,,,0
599,,,,,,0
600,,,,,,0
601,,,,,,0
602,,,,,,0
603,,,,,,0
604,,,,,,0
605,,,,,,0
606,,,,,,0
607,,,,,,0
608,,,,,,0
609,,,,,,0
610,,,,,,0
611,,,,,,0
612,,,,,,0
613,,,,,,0
614,,,,,,0
615,,,,,,0
616,,,,,,0
617,,,,,,0
618,,,,,,0
619,,,,,,0
620,,,,,,0
621,,,,,,0
622,,,,,,0
623,,,,,,0
624,,,,,,0
625,,,,,,0
626,,,,,,0
627,,,,,,0
628,,,,,,0
629,,,,,,0
630,,,,,,0
631,,,,,,0
632,,,,,,0
633,,,,,,0
634,,,,,,0
635,,,,,,0
636,,,,,,0
637,,,,,,0
638,,,,,,0
639,,,,,,0
640,,,,,,0
641,,,,,,0
642,,,,,,0
643,,,,,,0
644,,,,,,0
645,,,,,,0
646,,,,,,0
647,,,,,,0
648,,,,,,0
649,,,,,,0
650,,,,,,0
651,,,,,,0
652,,,,,,0
653,,,,,,0
654,,,,,,0
655,,,,,,0
656,,,,,,0
657,,,,,,0
658,,,,,,0
659,,,,,,0
660,,,,,,0
661,,,,,,0
662,,,,,,0
663,,,,,,0
664,,,,,,0
665,,,,,,0
666,,,,,,0
667,,,,,,0
668,,,,,,0
669,,,,,,0
670,,,,,,0
671,,,,,,0
672,,,,,,0
673,,,,,,0
674,,,,,,0
675,,,,,,0
676,,,,,,0
677,,,,,,0
678,,,,,,0
679,,,,,,0
680,,,,,,0
681,,,,,,0
682,,,,,,0
683,,,,,,0
684,,,,,,0
685,,,,,,0
686,,,,,,0
687,,,,,,0
688,,,,,,0
689,,,,,,0
690,,,,,,0
691,,,,,,0
692,,,,,,0
693,,,,,,0
694,,,,,,0
695,,,,,,0
696,,,,,,0
697,,,,,,0
698,,,,,,0
699,,,,,,0
700,,,,,,0
701,,,,,,0
702,,,,,,0
703,,,,,,0
704,,,,,,0
705,,,,,,0
706,,,,,,0
707,,,,,,0
708,,,,,,0
709,,,,,,0
710,,,,,,0
711,,,,,,0
712,,,,,,0
713,,,,,,0
714,,,,,,0
715,,,,,,0
716,,,,,,0
717,,,,,,0
718,,,,,,0
719,,,,,,0
720,,,,,,0
721,,,,,,0
722,,,,,,0
723,,,,,,0
724,,,,,,0
725,,,,,,0
726,,,,,,0
727,,,,,,0
728,,,,,,0
729,,,,,,0
730,,,,,,0
731,,,,,,0
732,,,,,,0
733,,,,,,0
734,,,,,,0
735,,,,,,0
736,,,,,,0
737,,,,,,0
738,,,,,,0
739,,,,,,0
740,,,,,,0
741,,,,,,0
742,,,,,,0
743,,,,,,0
744,,,,,,0
745,,,,,,0
746,,,,,,0
747,,,,,,0
748,,,,,,0
749,,,,,,0
750,,,,,,0
751,,,,,,0
752,,,,,,0
753,,,,,,0
754,,,,,,0
755,,,,,,0
756,,,,,,0
757,,,,,,0
758,,,,,,0
759,,,,,,0
760,,,,,,0
761,,,,,,0
762,,,,,,0
763,,,,,,0
764,,,,,,0
765,,,,,,0
766,,,,,,0
767,,,,,,0
768,,,,,,0
769,,,,,,0
770,,,,,,0
771,,,,,,0
772,,,,,,0
773,,,,,,0
774,,,,,,0
775,,,,,,0
776,,,,,,0
777,,,,,,0
778,,,,,,0
779,,,,,,0
780,,,,,,0
781,,,,,,0
782,,,,,,0
783,,,,,,0
784,,,,,,0
785,,,,,,0
786,,,,,,0
787,,,,,,0
788,,,,,,0
789,,,,,,0
790,,,,,,0
791,,,,,,0
792,,,,,,0
793,,,,,,0
794,,,,,,0
795,,,,,,0
796,,,,,,0
797,,,,,,0
798,,,,,,0
799,,,,,,0
800,,,,,,0
801,,,,,,0
802,,,,,,0
803,,,,,,0
804,,,,,,0
805,,,,,,0
806,,,,,,0
807,,,,,,0
808,,,,,,0
809,,,,,,0
810,,,,,,0
811,,,,,,0
812,,,,,,0
813,,,,,,0
814,,,,,,0
815,,,,,,0
816,,,,,,0
817,,,,,,0
818,,,,,,0
819,,,,,,0
820,,,,,,0
821,,,,,,0
822,,,,,,0
823,,,,,,0
824,,,,,,0
825,,,,,,0
826,,,,,,0
827,,,,,,0
828,,,,,,0
829,,,,,,0
830,,,,,,0
831,,,,,,0
832,,,,,,0
833,,,,,,0
834,,,,,,0
835,,,,,,0
836,,,,,,0
837,,,,,,0
838,,,,,,0
839,,,,,,0
840,,,,,,0
841,,,,,,0
842,,,,,,0
843,,,,,,0
844,,,,,,0
845,,,,,,0
846,,,,,,0
847,,,,,,0
848,,,,,,0
849,,,,,,0
850,,,,,,0
851,,,,,,0
852,,,,,,0
853,,,,,,0
854,,,,,,0
855,,,,,,0
856,,,,,,0
857,,,,,,0
858,,,,,,0
859,,,,,,0
860,,,,,,0
861,,,,,,0
862,,,,,,0
863,,,,,,0
864,,,,,,0
865,,,,,,0
866,,,,,,0
867,,,,,,0
868,,,,,,0
869,,,,,,0
870,,,,,,0
871,,,,,,0
872,,,,,,0
873,,,,,,0
874,,,,,,0
875,,,,,,0
876,,,,,,0
877,,,,,,0
878,,,,,,0
879,,,,,,0
880,,,,,,0
881,,,,,,0
882,,,,,,0
883,,,,,,0
884,,,,,,0
885,,,,,,0
886,,,,,,0
887,,,,,,0
888,,,,,,0
889,,,,,,0
890,,,,,,0
891,,,,,,0
892,,,,,,0
893,,,,,,0
894,,,,,,0
895,,,,,,0
896,,,,,,0
897,,,,,,0
898,,,,,,0
899,,,,,,0
900,,,,,,0
901,,,,,,0
902,,,,,,0
903,,,,,,0
904,,,,,,0
905,,,,,,0
906,,,,,,0
907,,,,,,0
908,,,,,,0
909,,,,,,0
910,,,,,,0
911,,,,,,0
912,,,,,,0
913,,,,,,0
914,,,,,,0
915,,,,,,0
916,,,,,,0
917,,,,,,0
918,,,,,,0
919,,,,,,0
920,,,,,,0
921,,,,,,0
922,,,,,,0
923,,,,,,0
924,,,,,,0
925,,,,,,0
926,,,,,,0
927,,,,,,0
928,,,,,,0
929,,,,,,0
930,,,,,,0
931,,,,,,0
932,,,,,,0
933,,,,,,0
934,,,,,,0
935,,,,,,0
936,,,,,,0
937,,,,,,0
938,,,,,,0
939,,,,,,0
940,,,,,,0
941,,,,,,0
942,,,,,,0
943,,,,,,0
944,,,,,,0
945,,,,,,0
946,,,,,,0
947,,,,,,0
948,,,,,,0
949,,,,,,0
950,,,,,,0
951,,,,,,0
952,,,,,,0
953,,,,,,0
954,,,,,,0
955,,,,,,0
956,,,,,,0
957,,,,,,0
958,,,,,,0
959,,,,,,0
960,,,,,,0
961,,,,,,0
962,,,,,,0
963,,,,,,0
964,,,,,,0
965,,,,,,0
966,,,,,,0
967,,,,,,0
968,,,,,,0
969,,,,,,0
970,,,,,,0
971,,,,,,0
972,,,,,,0
973,,,,,,0
974,,,,,,0
975,,,,,,0
976,,,,,,0
977,,,,,,0
978,,,,,,0
979,,,,,,0
980,,,,,,0
981,,,,,,0
982,,,,,,0
983,,,,,,0
984,,,,,,0
985,,,,,,0
986,,,,,,0
987,,,,,,0
988,,,,,,0
989,,,,,,0
990,,,,,,0
991,,,,,,0
992,,,,,,0
993,,,,,,0
994,,,,,,0
995,,,,,,0
996,,,,,,0
997,,,,,,0
998,,,,,,0
999,,,,,,0
1000,,,,,,0
1001,,,,,,0
1002,,,,,,0
1003,,,,,,0
1004,,,,,,0
1005,,,,,,0
1006,,,,,,0
1007,,,,,,0
1008,,,,,,0
1009,,,,,,0
1010,,,,,,0
1011,,,,,,0
1012,,,,,,0
1013,,,,,,0
1014,,,,,,0
1015,,,,,,0
1016,,,,,,0
1017,,,,,,0
1018,,,,,,0
1019,,,,,,0
1020,,,,,,0
1021,,,,,,0
1022,,,,,,0
1023,,,,,,0
1024,,,,,,0
1025,,,,,,0
1026,,,,,,0
1027,,,,,,0
1028,,,,,,0
1029,,,,,,0
1030,,,,,,0
1031,,,,,,0
1032,,,,,,0
1033,,,,,,0
1034,,,,,,0
1035,,,,,,0
1036,,,,,,0
1037,,,,,,0
1038,,,,,,0
1039,,,,,,0
1040,,,,,,0
1041,,,,,,0
1042,,,,,,0
1043,,,,,,0
1044,,,,,,0
1045,,,,,,0
1046,,,,,,0
1047,,,,,,0
1048,,,,,,0
1049,,,,,,0
1050,,,,,,0
1051,,,,,,0
1052,,,,,,0
1053,,,,,,0
1054,,,,,,0
1055,,,,,,0
1056,,,,,,0
1057,,,,,,0
1058,,,,,,0
1059,,,,,,0
1060,,,,,,0
1061,,,,,,0
1062,,,,,,0
1063,,,,,,0
1064,,,,,,0
1065,,,,,,0
1066,,,,,,0
1067,,,,,,0
1068,,,,,,0
1069,,,,,,0
1070,,,,,,0
1071,,,,,,0
1072,,,,,,0
1073,,,,,,0
1074,,,,,,0
1075,,,,,,0
1076,,,,,,0
1077,,,,,,0
1078,,,,,,0
1079,,,,,,0
1080,,,,,,0
1081,,,,,,0
1082,,,,,,0
1083,,,,,,0
1084,,,,,,0
1085,,,,,,0
1086,,,,,,0
1087,,,,,,0
1088,,,,,,0
1089,,,,,,0
1090,,,,,,0
1091,,,,,,0
1092,,,,,,0
