,Person,Conversation,Custom Tag,Custom Tag 2,Topic Description,Class
81,A,but I'm not sure if if it's if you get caught or if you turn yourself in.,,,,1
82,B,Yeah.,,,,1
83,B,"Yeah,",,,,1
84,B,"yeah,",,,,1
85,B,our company's a little tougher on the second chance.,,,,1
86,B,"I mean, if, if they're going to give you the opportunity to turn yourself in, then they ought to, you know, go out of the way, I think, a little bit more to, uh, to help you get, help get you rehabilitated to, you know, to get get back at your job.",,,,1
87,A,Uh-huh.,,,,1
88,B,"But, uh, when you're not, when you're a private company, the rules don't always apply.",minor topic end,,,1
89,A,"Uh, do you think it works very good with that random, do you think it limits,",,,,0
90,B,"Well, it's, it's hard for me to, to evaluate it because everybody I work around is in an office environment",,,,0
91,B,"and, you know, it's not,",,,,0
92,B,"I guess I haven't run into anybody that's, that's had a problem that's, that's been a problem.",,,,0
93,A,Uh-huh.,,,,0
94,B,"Uh, so I you know, I guess it works, uh, much like, uh, well, shoot, like any lottery,",minor topic start,,They talk about how people to be tested are picked,1
95,B,"I mean, everybody's got an equal chance to get picked.",,,,1
96,A,Uh-huh.,,,,1
97,B,"So, uh, I'd rather have that than, you know, say well, this week the A and B are going to be in",,,,1
98,B,"and next week, C and D are going to come in",,,,1
99,A,You could time it just right.,,,,1
100,B,"Yeah,",,,,1
101,B,"right,",,,,1
102,B,right.,,,,1
103,A,"I know one employee,",,,,1
104,A,"I know, when I was working with, he had alcohol on his breath,",,,,1
105,A,and I'm not sure if our policy covers that or not.,,,,1
106,A,That'd be just as dangerous.,minor topic end,,,1
107,B,Yeah.,,,,0
108,B,"Well, especially around, uh, you know, equipment, machinery and stuff.",,,,0
109,A,Huh. That's true.,,,,0
110,B,"You know, I've, I've gone out and had a, had a beer at lunch time, but not to excess in any case",off topic start,,They talk about alcohol,2
111,A,Uh-huh.,,,,2
112,A,"Do they give any limits on alcohol,",,,,2
113,A,or is it?,,,,2
114,B,"Uh, I don't remember, to tell you the truth.",,,,2
115,B,I don't think they do.,,,,2
116,B,"Um, well, they must,",,,,2
117,B,"I mean, gee whiz.",,,,2
118,B,"That just shows you how much I've been paying attention,",,,,2
119,B,"because I, I really don't know.",,,,2
120,B,I'll have to go into work tomorrow and ask,off topic end,,,2
121,A,Oh.,,,,0
122,B,"Well, you know, you can take some of that, that testing a little bit too far.",,,,0
123,B,"Uh, there was a company in Houston that,",,,,0
124,B,"they did, uh, an unannounced drug sweep of the, of their company",,,,0
125,A,Uh-huh.,,,,0
126,B,"oh, it was, it was, it was an unannounced sweep of, of,",major topic end,,,0
127,B,"it was not only drugs,",,,,0
