,Person,Conversation,Custom Tag,Custom Tag 2,Topic Description,Class
148,B,Yeah.,,,,1
149,B,"I think it helps,",,,,1
150,B,"a, now my grandfather was going to pay if I went to, uh, what's now U T Arlington,  because  it was there in my hometown,",,,,1
151,A,Uh-huh.,,,,1
152,B,I could live at home.,,,,1
153,A,Right.,,,,1
154,B,But I chose to go to another school,,,,1
155,B,"and even though he was pleased that it was a church related school, he was not willing to pay any at all even the same amount of money,",,,,1
156,A,"Huh.  Right,",,,,1
157,B,"and  I think I value my, my education more because I had to work for it.",,,,1
158,A,uh-huh.,,,,1
159,B,"And because I knew all along that's what I wanted,  even though  I had to buck the family in order to, to do what I needed to do.",,,,1
160,A,Uh-huh.,,,,1
161,B,"So,",,,,1
162,A,Right.,,,,1
163,A,"Well, that was pretty courageous",minor topic end,,,1
164,B,"Um, I guess, I guess it was, it was my mother's support that got me through it,  that  and ten years of, of, uh, loans  after I got  out",off topic start,,talking about college loans,2
165,A,Yeah.,,,,2
166,A,"Oh, yeah,",,,,2
167,A,yeah.,,,,2
168,A,"I'm, I'm dealing with the loans right now,",,,,2
169,B,"Sounds familiar, huh?",,,,2
170,B,"Your,",,,,2
171,B,it's very fresh in your memory.,,,,2
172,A,"very,",,,,2
173,A,"every, every month",,,,2
174,B,"I,",,,,2
175,A,That memory just seeps back in my mailbox.,,,,2
176,B,"Yeah,",,,,2
177,B,"well, sorry about that Tanya",,,,2
178,A,"Oh, well, I guess I'll get over it.",,,,2
179,B,I'm sure it was worth it though.,,,,2
180,A,"Oh, yeah,",,,,2
181,A,yeah.,,,,2
182,A,Okay.,off topic end,,,2
183,B,"If, if nothing else because I work in training at T I now,",,,,0
184,A,Uh-huh.,,,,0
185,B,"if  nothing else just those experiences beyond and, and including your educational classes that help give you the self-esteem to do and achieve,  whatever  you set your mind on,",minor topic start,,talking about the universal factors which a college aspirant should consider while deciding which college to attend,1
186,A,Uh-huh.,,,,1
187,A,Uh-huh.,,,,1
188,B,"and the, you,  you made the right choice in going to a school that met all of your needs to make, to give you the, the potential to do whatever you wanted.",,,,1
189,A,"Right,",,,,1
190,A,"because when you, when you do want, when you do finally graduate that, that's what you need the most.",minor topic end,,,1
191,A,"I'm finding out now that what I'm needing the most now is not smarts, not what I can do on paper, it's stamina, courage, uh, ,",minor topic start,,talking about what values matter post a collegiate education,1
192,B,"Young lady,  you have gotten your education then,",,,,1
193,A,"words, it,",,,,1
194,B,"that, that's right.",,,,1
195,A,"Yes,",,,,1
196,A,"I'm needing, you know, my, I'm needing to rely on myself,",minor topic end,,,1
197,,Yeah.,,,,0
198,A,And I think I learned a lot of that in school too.,major topic end,,,0
