,Person,Conversation,Custom Tag,Custom Tag 2,Topic Description,Class
55,B,"it gave some folks some jobs,",,,,0
56,B,and we got some great public works out of it.,,,,0
57,B,"But, um, I don't see that as being necessary now.",,,,0
58,B,"I can see it being done, uh, on a regular schedule.",,,,0
59,A,Uh-huh.,,,,0
60,B,"Uh, everybody has to put in so many hours of, uh, public service in a given time, perhaps.",,,,0
61,A,Uh-huh.,,,,0
62,B,"Uh, I, I guess I see all of us benefiting,",,,,0
63,B,"and I, I don't see it just relegated to the young.",,,,0
64,B,"But I see, I, I see so much going on that, that's bad.",,,,0
65,B,And this would give them a chance to have some positive self-esteem.,,,,0
66,A,Uh-huh.,,,,0
67,B,"Something that they turn, back.",,,,0
68,A,"Well,",,,,0
69,A,"and also, you know, you, you feel more like, you know, you're actually part of the community if you've done something, in it.",,,,0
70,B,That's right.,,,,0
71,B,"You take pride in that, and, and get some, some positive feedback from those who benefit, besides yourself.",,,,0
72,A,Uh-huh.,,,,0
73,B,"And I, I see it being most beneficial if it's in the neighborhood where or, or at least the area where the person lives.",,,,0
74,A,"Uh, definitely.",,,,0
75,B,"It might not be the same neighborhood, but the same city or county, because then you're, you're coming in contact with it.",,,,0
76,B,"It's not as meaningful for me to go to Minnesota and do something up there that I'll never be able to see again, unless I happen to go on vacation, up there.",,,,0
77,A,Right.,,,,0
78,A,Yeah.,,,,0
79,B,"It's, it almost needs to be something that has more impact for the individual, on going.",,,,0
80,A,Yeah.,,,,0
81,B,"But as far as putting that into work, I don't want to, I don't want to deal with the, with the heartache of, first of all, getting it started and figuring out how to do the logistics, of it.",minor topic start,,talking about the difficulties that come while execution.,1
82,A,"Oh, that would, be a nightmare.",,,,1
83,A,"And just, I mean, just getting, getting it going.",,,,1
84,B,Yeah.,,,,1
85,A,Yeah.,minor topic end,,,1
86,B,"I, I, see a lot of things like, uh, scouting, uh, Boys Clubs, Girls Clubs, things like that, that kind of get into that citizenship, uh, the uh, looking after the environment sort of thing",minor topic start,,talking about an organisation doing things for environment,1
87,A,Uh-huh.,,,,1
88,A,Uh-huh.,,,,1
89,B,"And I guess, I don't see, uh, this being that different. But even more beneficial because it would be something that everybody participated in, and would take a turn in.",,,,1
90,A,Uh-huh.,,,,1
91,A,Uh-huh,,,,1
92,A,Yeah.,minor topic end,,,1
93,B,Do you have kids?,off topic start,,talking about personal information and views on some children.,2
94,A,"no,",,,,2
95,A,not yet,,,,2
96,A,In about six months we will,,,,2
97,B,"Oh, well good.",,,,2
98,B,you'll have a little time think about that.,,,,2
99,B,"I guess, I, I have, uh,",,,,2
100,B,"when I was teaching school I saw many, so many kids that were at loose ends and that didn't really have a purpose.",,,,2
101,B,"And I can see, you know, some, some really significant things coming out of it.",,,,2
102,A,Uh-huh.,,,,2
103,B,"I know you've got to get past that, that grudge attitude that many have,",,,,2
104,B,"but that's, uh, that would be a part of selling it to the community. uh, parish or however the state was divided up.",,,,2
105,A,Uh-huh.,,,,2
106,A,Uh-huh.,off topic end,,,2
107,B,"Um, I may,",,,,0
108,B,"well I don't know,",minor topic start,,talking about certain organisations that work in this field.,1
109,B,around here we have a number of community projects that folks just volunteer for.,,,,1
110,B,"Boy Scout troops or church groups or civic clubs will, uh, police a, uh a couple of miles of the highway and",,,,1
111,B,"and I, I've seen it in other states too.",,,,1
112,A,Yeah.,,,,1
113,A,"They have, that here. Um,",,,,1
114,B,"I don't know,",,,,1
115,B,"um,",,,,1
116,A,"they've got, um, in most of the states around here I think, uh.",minor topic end,,,1
117,A,"You know, down in North Carolina, there was a big controversy for a while, because they, uh, the local chapter of the K K K wanted to, uh, uh, to participate in it",off topic start,,talking about a controvery regarding participation of an organisation.,2
118,A,"and, uh,",,,,2
119,B,"and there were those that said, No,",,,,2
120,B,"you can't do that, I'm sure.",,,,2
121,A,"Well, uh, it was, it was interesting because that's an interesting question, you know.",,,,2
122,B,Yeah.,,,,2
123,A,Should these people be allowed to or not?,,,,2
124,A,I think they finally decided not to because they figured that stretch of highway was going to get trashed,,,,2
125,B,Oh.,,,,2
126,B,"And I hadn't even thought about that, uh, the, the other end of that.",,,,2
127,B,"That, that's an interesting, uh, situation.",,,,2
128,B,I hadn't thought of that.,off topic end,,,2
129,B,"We had visited relatives in Virginia, not too long ago,",minor topic start,,talking about certain public works in different states of the united states.,1
130,B,"and I thought I had seen, when we were traveling around the state, some similar signs up that indicated that certain sections were being policed and cleaned up",,,,1
131,B,"and,",,,,1
132,A,Yeah.,,,,1
133,A,I think Virginia's got it,,,,1
134,A,"and I know Maryland does,",,,,1
135,A,"and we just, we went to Indianapolis last weekend, and back.",,,,1
136,A,"And, um, I'm pretty sure I saw, yeah, stuff in Ohio and Indiana about it and Pennsylvania, maybe Pennsylvania,",,,,1
137,A,I don't remember for sure now.,,,,1
138,B,"And I don't know about your part of the country,",,,,1
139,B,"but, uh, down here in the last, oh, year plus, I, it was beginning with last year's Earth Day There's just been more of a turn toward uh, environmental concerns,",,,,1
140,A,Uh-huh.,minor topic end,,,1
141,B,and I work for Texas Instruments.,minor topic start,,talking about a public service campaign and its progress.,1
142,A,Uh-huh.,,,,1
143,B,"And they, they've started some recycling campaigns that a year before that had been turned down because they said, Well, it's not feasible,",,,,1
144,A,Uh-huh.,,,,1
145,B,it's not a good idea.,,,,1
146,B,"And, I see that as being, I, I see that as being a, a, a change, uh, for the positive. Kind of along the same line as, as, as the mandatory thing.",,,,1
147,A,Yeah.,,,,1
148,A,"And but then they lost, too much business",,,,1
149,B,"It's just, thing, a part of everyone's consciousness.",,,,1
150,A,Uh-huh.,minor topic end,major topic end,,1
151,A,"Well, the thing about that is though, it's got a,",off topic start,,talking about how environment friendly thought of people was not their earlier and how it is changing. ,2
152,A,"I mean because it was, I mean it was big, you remember, like in the early seventies and all that.",,,,2
153,A,"And, you know, and then it kind of just went out of vogue.",,,,2
154,A,"And I, I'm worried that it, it might, you know, it'll, it, the same thing will happen.",,,,2
155,A,"It's like, you know, environmentalism was really big for a couple of years",,,,2
156,A,"and then people like, well, you know,",,,,2
157,A,"I'd ruther, rather spend, you know, fifty cents less on, uh, on, on such and such, you know,",,,,2
158,A,"and even if it's not environmentally safe, who cares, you know.",,,,2
159,B,I'm sure the pendulum will swing the other way.,,,,2
160,B,"Uh, there have been too many other things that it's done that for, just in my life.",,,,2
161,B,"And if you look at history at all, you see that, you know, uh, we go from one side to the other on just about any subject, that you, one might care to bring up.",,,,2
162,A,Yeah.,off topic end,,,2
163,B,"But, it is comforting to me to see, uh, more concern about some of these things that, that cost us money.",off topic start,,talking about the environmental crisis and role of natural resources in it. And how the renewable resources can change it.,2
164,B,"Especially when we have dwindling, uh, resources such as oil that's burning out of control in the Persian Gulf, and, and so forth.",,,,2
165,B,"Just, just every little bit does,",,,,2
166,B,it makes me feel better.,,,,2
167,B,"It, it makes me feel like, well, there may be something left for my children, my nieces and nephews and so forth.",,,,2
168,A,"Well, yeah, uh.",,,,2
169,A,"Well, uh, wouldn't,",,,,2
170,A,"it's just probably a good thing that the oil's burning and may, may, make some people realize that hey, you know, this stuff runs out.",,,,2
171,B,"That's, that's right, because,",,,,2
172,A,"Of course, that's probably blasphemy for you to say, uh, coming from where you are in Texas.",,,,2
173,B,"Uh, no,",,,,2
174,B,"no,",,,,2
175,B,"because if, we,",,,,2
176,B,"what was it, seventy-four when we had the, the last last oil crisis?",,,,2
177,B,"And, uh, we started getting smart",,,,2
178,B,"and, and we were looking all these alternative sources of the energy and so forth.",,,,2
179,A,Uh-huh.,,,,2
180,B,"And as soon as the oil prices came back down, we, the pendulum swang the other way.",,,,2
181,A,Right.,,,,2
182,B,And we need those reminders.,,,,2
183,A,Yeah.,,,,2
184,B,"Uh, or we'll suddenly be in the dark and say, Oh, my goodness, now we don't have the ability to go on to some new technology.",,,,2
185,A,Right.,off topic end,,,2
186,A,"Well, my dad's in the, in the solar energy business,",off topic start,,talking about personal life and political preferences of family members.,2
187,A,"so, uh, You know, we're acutely aware of a lot of this.",,,,2
188,B,Ah!,,,,2
189,A,"But, you know, on the other hand, he voted for George Bush,",,,,2
190,A,"so um, you know, I, I wonder sometimes if he knows what he's doing.",,,,2
191,B,"Well, I you know,",,,,2
192,B,"just about anybody you could name, whether I voted for them or not, uh, makes, um, uh, decisions that I just can't go along with.",,,,2
193,A,Uh-huh.,,,,2
194,B,But that's why they're there and not me.,,,,2
195,B,"I don't want the, I don't want the stress.",,,,2
196,A,Yeah.,,,,2
197,A,"Well, the, the thing with Bush ...",off topic end,,,2
