,Person,Conversation,Custom Tag,Custom Tag 2,Topic Description,Class
43,B,"and it's nice for me because, um, most of the time you have so, so much flexible hours so that I could probably work two or three days a week,  and  then one or two evenings,  so  that if my wife does, um, does go back to work part time, um, there probably will be a possibility that I could stay home two days that she would go to work and that I would have to teach at night.",,,,1
44,A,Um.,,,,1
45,A,Great.,,,,1
46,A,"Oh that's, wonderful.",,,,1
47,B,"Yeah,",,,,1
48,B,"so it will probably workout real nice for us, uh,",,,,1
49,A,Yeah.,,,,1
50,B,"I  think we're very lucky because just my job sort of builds in flexible schedules,",,,,1
51,A,That's wonderful.,,,,1
52,B,"I can  even teach on Saturdays and,  and  things, like that.",,,,1
53,A,"Oh,",,,,1
54,A,"great,",minor topic end,,,1
55,B,"Yeah,",,,,0
56,B,"um, I do know that my brother and his wife have a terrible time finding, uh, child care,",,,,0
57,A,Right.,,,,0
58,B,"and  one of the things they made in, um, uh,",,,,0
59,B,real,,,,0
60,B,"they're number one priority was that, um, they're children didn't have to leave their home *transcript error--spelling of initial ""they're"" should be ""their""",,,,0
61,A,"Oh, that's,  wonderful  too,",,,,0
62,B,"So,  they, um, um,",,,,0
63,B,"my sister-in-law is a, uh, um, a clinical speech pathologist,",minor topic start,,talking about sommeone's issues with childcare,1
64,A,Uh-huh.,,,,1
65,B,"so,  she is",,,,1
66,B,"I guess her most recent position after she returned back to work, she applied for a director's position and got it.",,,,1
67,B,"So, I guess she's very well qualified for her field I guess",,,,1
68,B,"and even though she took off two years for, um,",,,,1
69,B,"I guess four years all together,",,,,1
70,A,Uh-huh.,,,,1
71,B,"it  would be three years,",,,,1
72,B,how old's Kayla,,,,1
73,B,"three, yeah,",,,,1
74,B,"I guess she took off three years all together, um, for cause I guess they have a four year old,",,,,1
75,B,"and yeah, and my nephew is two, almost two,",,,,1
76,A,Uh-huh.,,,,1
77,B,so I guess she took off three all together,,,,1
78,B,"and then when she decided to go back to work, um, she was able to find good position and pay for somebody to come into their home.",,,,1
79,A,"Oh, that's wonderful.",,,,1
80,B,"Yeah,",,,,1
81,B,"I think they were really lucky there,",,,,1
82,B,but I think they've lost this woman she she will not continue.,,,,1
83,A,"Oh, dear.",,,,1
84,B,"And, and she won't do it in the summer because her kids are home from school.",,,,1
85,A,"Sure,",,,,1
86,A,yeah.,,,,1
87,B,So I don't know what they are going to do.,,,,1
88,A,"Oh, you know that's an ideal situation,",,,,1
89,B,Uh-huh.,,,,1
90,A,"but  not many people can afford,  something like,",,,,1
91,B,"Yeah,",,,,1
92,B,"I think,  I think they they're both, they were both professionals unlike me they're, um, they were married, my brother's five years younger then she is,",,,,1
93,A,Uh-huh.,,,,1
94,B,"so  she was probably twenty-seven when they were married,",,,,1
95,A,Uh-huh.,,,,1
96,B,"so  she already had, had gotten bachelors and masters and established herself in a,   in a practice almost. Um, where, you know, he then they waited a couple years",,,,1
97,A,Sure.,,,,1
98,A,Uh-huh.,,,,1
99,B,"and, and he got himself pretty far along, I guess they didn't have kids until he was about, twenty twenty-six",,,,1
100,B,"so by that time she was so well established, you know,  I  guess it made it a lot easier.",minor topic end,,,1
101,A,Right.,,,,0
102,A,Sure.,,,,0
103,B,"but,  uh, I think the longer you wait the easier, the easier it is,  if you have that,  that professional occupation where you can change.",,,,0
104,A,"Oh, I do to.",,,,0
105,A,"Oh, yeah,",,,,0
106,B,Yeah.,,,,0
107,A,"but  they're they're are just so many people out there that aren't that, uh,  lucky,  uh,",,,,0
108,B,Yeah.,,,,0
109,B,"That's right,",,,,0
110,B,"that's true, yeah.",,,,0
111,A,"uh, because I'm a single  parent,",,,,0
112,B,Uh-huh.,,,,0
113,A,"and  I, uh, you know, my husband and I, ex-husband and I got a divorce, um, when the children were small",off topic start,,talking about parent,2
114,A,"and so I, uh, was a teacher",,,,2
115,A,"I, uh, still am teacher,",,,,2
116,B,Uh-huh.,,,,2
117,A,"and  it was really difficult to find affordable child care that was that was what I wanted,  where  I could,  have piece  of mind and when I taught school * transcriber spelling error--""piece"" should be ""peace""",,,,2
118,B,Yep.,,,,2
119,B,"Yeah,",,,,2
120,A,"and I knew my kids were being taken,  care of.",,,,2
121,B,Yeah.,,,,2
122,A,"Yeah,",,,,2
123,A,"and, uh, plus I, I, uh, wanted them to get something out of it,  I  just didn't want it to be a day where they went and slept and ate cookies and,  that's it .",,,,2
124,B,Uh-huh.,,,,2
125,B,Yeah,,,,2
126,B,"that,",,,,2
127,B,"yeah,",off topic end,,,2
128,B,"that's, you know, that's so important I, um, I, I guess it's so funny now with schools, you know, they don't take kid into kindergarten, and when, I guess when they're five,",minor topic start,,talk about kidergarten,1
129,A,Uh-huh.,,,,1
130,B,and  sometimes they flunk kindergarten now.,,,,1
131,A,Right.,,,,1
132,B,They don't let them into kindergarten unless they can count to ten and know their A B C,,,,1
133,B,"and I think that's so funny because, um, I don't, I don't know if I want",,,,1
134,A,Sure.,,,,1
135,B,"and  I,",,,,1
136,B,it's a very important part of your life,,,,1
137,B,"and I hope to read with my kids,",,,,1
138,B,"but I don't know if I want my kids to go to school. At four,  or  three,",,,,1
139,A,Well.,,,,1
140,A,I agree with that.,minor topic end,,,1
141,B,"you know, I can  see that when you make that point.",,,,0
142,A,"Well, the thing is,  I  teach this grade and I, I can see very readily the kids that didn't never learn socially how to get along with other,  children",,,,0
143,B,Yeah.,,,,0
144,B,Uh-huh.,,,,0
145,A,"and they're the ones that are having problems not only getting along with the other kids but academically,  because  they were not, they're should be, there's to many things in their way, *to should be too",,,,0
146,B,Uh-huh.,,,,0
147,B,"Yep,",,,,0
148,B,uh-huh.,,,,0
149,A,and so  I want my,,,,0
150,A,I wanted my children,,,,0
151,A,"and they did learn to get, to get along with other people.",,,,0
152,B,"Uh-huh,",,,,0
153,B,that's a really important point.,,,,0
154,A,"Yeah,",,,,0
155,A,and I mean I feel a lot of maladjusted adults,,,,0
156,A,"and I bet if we trace back to their,  early  childhood we could see some, you know, times they didn't get to play or be with other kids their own age really learn how do get along with,  people.",,,,0
157,B,Yep.,,,,0
158,B,"I think that's really, that's important",,,,0
159,B,"I, I've seen the same thing",,,,0
160,B,"I, I think you're exactly right because, you know, I've gone",,,,0
161,B,or,,,,0
162,B,"before I was married I went out with a girl,",minor topic start,,talk about long term effects of bad child care,1
163,B,"and you know, um, boy, after, you know, after about two months I realize this girl really has some deep set emotional problems.",,,,1
164,A,Uh-huh.,,,,1
165,B,"And I bet,",,,,1
166,B,"and they could be traced back to just not being, uh, you know, being moved between day care centers when she was one and two and three years old,  and  never, always being a bit snippy and spiteful.",,,,1
167,A,Uh-huh.,,,,1
168,B,I bet you could trace all the way back,,,,1
169,A,"I bet you could too,  because  it, you know, kids have to learn how to get along with other people,",,,,1
170,B,Yeah.,,,,1
171,B,Uh-huh.,,,,1
172,A,"and  if they don't they just don't turn out to be really, you know, good adults or,  successful adults I  should say,",minor topic end,,,1
173,B,"That's true,",,,,0
174,B,yeah.,,,,0
175,B,Uh-huh.,,,,0
176,A,"you  know, really",,,,0
177,A,"but, uh, it is a big problem",,,,0
178,A,"and you I have lot of friends right now that, uh, have young children",,,,0
179,A,"and they daily have problems with, with whoever is taking care of the child,",,,,0
180,B,Uh-huh.,,,,0
181,A,"or  they switch a lot, which is not good for the child either.",,,,0
182,B,"Yep,",,,,0
183,B,that's true.,,,,0
184,B,"Yeah,",,,,0
185,B,that's really true.,,,,0
186,A,"So you need,",,,,0
187,A,"cause you need that consistency when they're young like that,",,,,0
188,A,"and it would be ideal like you, you hope when you have children,  your  wife gets to stay home,",,,,0
189,B,Uh-huh.,,,,0
190,B,Yeah.,,,,0
191,A,"I  would have, have given anything if I would have been able,  to  stay home with my children.",,,,0
192,B,"Yeah,",,,,0
193,B,"I, I think I'm, I'm very lucky.",off topic start,,talk about job,2
194,A,"Yeah,",,,,2
195,A,you.,,,,2
196,B,"Um, because of having, you know, flexible higher education provides a flexible schedule.",,,,2
197,A,Right.,,,,2
198,B,I teach a computer classes,,,,2
199,B,"so,  it's, it's  one of things where I'm paid a little bit better then a History or an English professor",,,,2
200,A,"Oh, great.",,,,2
201,B,"and I'm also, um, you know,",,,,2
202,B,"they have vocational type courses on weekends,  almost  everywhere,",,,,2
203,A,Uh-huh.,,,,2
204,A,Uh-huh.,,,,2
205,B,"and,  you know, you can take you can teach two three hours classes on a Saturday,  which means,  that, you know, whole week's worth of courses",,,,2
206,A,"Oh, that's,  wonderful.",,,,2
207,B,"so that lets you be available three days during the week,  you know,",,,,2
208,A,"Oh, great.",,,,2
209,B,so you be will home with your kids I you know,,,,2
210,B,"it's really funny is that I, I picked this career when I was in college because, uh, I think with my commitment to family and, um,  wanting  to spend more time with my children,  because my dad  had very, um, nine to five type job,  with,  uh, forty-five minute commute into the city, and a forty-five commute home,",,,,2
211,A,Um.   You're very wise.,,,,2
212,A,Uh-huh.,,,,2
213,B,"so, by the time he got home he was so tired",,,,2
214,B,"and he was all rung out from the day,",,,,2
215,A,Sure.,,,,2
216,B,"and  I think he, he missed a lot of, um, our up bringing.",,,,2
217,A,Sure.,,,,2
218,B,"You know, my mother",,,,2
219,B,"I, I came from a family, that my mother stayed home until we started school.",off topic end,,,2
220,A,Uh-huh.  thirteen  and a sixteen year old.,,,,0
221,B,"Um, and I, I don't, uh,",,,,0
222,B,It's probably costing you a fortune.,minor topic start,,costs related to kids,1
223,A,"Oh it is,",,,,1
224,A,"they  really are expensive,",,,,1
225,A,yeah.,,,,1
226,B,"My goodness, if, if you want them to be able to drive the car, the insurance bill.",,,,1
227,A,Exactly.,,,,1
228,B,"um,",,,,1
229,A,"Well, and they",,,,1
230,A,most of the area where we live in most of the kids have cars.,,,,1
231,B,Oh.,,,,1
232,A,"So, you know, right now I'm looking for a little truck for my for my son,",,,,1
233,B,Uh-huh.,,,,1
234,A,"so  that you know an older, older, older, truck",,,,1
235,A,"so I can afford it,",,,,1
236,B,Yeah.,,,,1
237,A,"but,  you know, I, I just look forward to him helping me out because I for years just car,  drove in  carpools all over the place",,,,1
238,B,"Carpools, uh,",,,,1
239,A,"and, And it will be nice just to be able to have him say will you go to the store, will you take his sister somewhere,  something like  that.",,,,1
240,B,"Yeah,",,,,1
241,B,my parents did a lot of that.,,,,1
242,B,That's right.,,,,1
243,B,Yep.,,,,1
244,B,"And just to save you trips to and from,  you know,  uh, ball games and athletic events,  and  activities at the school.",minor topic end,,,1
245,A,"Right,",,,,0
246,A,exactly.,,,,0
247,A,Right.,,,,0
248,A,That's right.,,,,0
249,B,"Yeah,",,,,0
250,B,"isn't that something how, you know, you think about child care",,,,0
251,B,and it lasts along time. *along a long,,,,0
252,A,"It, does for ever.",,,,0
253,B,"It, it lasts a long time.",,,,0
254,A,"And then when you get through with your own you've got grandchildren,",,,,0
255,A,so,,,,0
256,A,It's not ending is it,,,,0
257,A,"You think we've talked a long, a long enough time?",off topic start,,talk about length of conversation,2
258,A,"Oh, they come in, see this is the first time I've done this.",,,,2
259,A,"Oh, in ten minutes, you have to talk that long.",,,,2
260,B,"Well, you don't have to",,,,2
261,B,"but they,  they,",,,,2
262,A,Uh-huh.,,,,2
263,B,"um, you go the length",,,,2
264,B,and sometimes if it's a very busy time period you'll go about seven minutes.,,,,2
265,A,Oh.,,,,2
266,B,Depends on how old the tapes are at that time.,,,,2
267,A,I see.,,,,2
268,B,Uh-huh.,,,,2
269,A,I see.,,,,2
270,B,Yeah.,off topic end,,,2
271,A,"Are you from the,",off topic start,,talk about native place,2
272,A,where are you from?,,,,2
273,B,"This is Baltimore, Maryland.",,,,2
274,A,"Oh, my gosh, I'm from, uh, Plano, Texas which is, which is outside of Dallas.",,,,2
275,B,"Yeah,",,,,2
276,B,"well, most of most of the people I talk to are from Texas.",,,,2
277,A,Yeah,,,,2
278,A,because that's where T I is,,,,2
279,B,"Uh-huh,",,,,2
280,B,"yeah,",,,,2
281,B,"and I've discussed,  I've discussed, um.",,,,2
282,A,That makes sense.,off topic end,major topic end,,2
