,Person,Conversation,Custom Tag,Custom Tag 2,Topic Description,Class
41,A,"And so, he said, well, puppies just chew when they're nervous and I, well, I wish you had told me you know,",,,,1
42,B,"Oh, dear.",,,,1
43,A,"and it was about eight months later, he ate a piece of the linoleum.",,,,1
44,A,He kept picking at it,,,,1
45,A,and I didn't,,,,1
46,A,"the, the tile in the kitchen and picked a hole in it",,,,1
47,A,"So the last thing he did was, when I had sat out a whole lot of begonias in the backyard, and he dug them all up and brought them to the porch.",,,,1
48,A,"And I told my husband,",,,,1
49,A,"I said, you know, it's either me or the dog,",,,,1
50,A,"and he looked at me like, well, you know",,,,1
51,B,Good-bye,,,,1
52,A,He loves this dog,,,,1
53,A,"and every night when he comes home from work, he hugs it and talks to him",,,,1
54,A,"and he's a good dog,",Minor Topic - end,,,1
55,A,so it's one of those things I'm just having to get used to,,,,0
56,A,and that's why I laughed when they called with the topic.,,,,0
57,A,"I thought, oh, boy, do I have a pet",,,,0
58,A,"But, I, I grew up with cats",,,,0
59,A,"and I'm very comfortable,",,,,0
60,B,I love my cats.,,,,0
61,A,Yeah.,,,,0
62,B,I had one cat for eighteen years.,Minor Topic - start,,Description of the old cat,1
63,B,I got her when I lived in Hawaii.,,,,1
64,A,Oh.,,,,1
65,B,Before I even got married I had my cat.,,,,1
66,A,She's old.,,,,1
67,B,"Well, she, I had to have her put to sleep last June.",,,,1
68,A,Isn't she?,,,,1
69,A,"Oh, I started to say",,,,1
70,A,then you broke your heart.,,,,1
71,B,"Oh, it was awful,",,,,1
72,B,it was just awful.,,,,1
73,A,Oh.,,,,1
74,B,"But, and she just sat there on my lap, you know.",,,,1
75,A,Oh.,,,,1
76,B,"She just, just waited",,,,1
77,B,"and,",,,,1
78,A,Bless your heart.,,,,1
79,B,"Oh, it was awful.",,,,1
80,A,That makes me feel so bad.,,,,1
81,B,"But her hair,",Minor Topic - end,,,1
82,B,"but the bad thing was, though, she would pee in my husband's shoes.",Off topic - start,,About cat and it's peeing in husband's shoes,2
83,A,Yeah.,,,,2
84,A,"Oh, no",,,,2
85,B,"You know, and she just liked his shoes",,,,2
86,B,and he'd have these dress hundred dollar shoes.,,,,2
87,A,Oh.,,,,2
88,A,"Oh, no",,,,2
89,B,"Oh, it was just bad.",,,,2
90,B,And my closet,,,,2
91,B,"and it was, oh, something.",,,,2
92,A,"Oh, that's awful,",,,,2
93,A,I never heard of that before.,,,,2
94,B,"Oh, it was terrible.",,,,2
95,B,"And once she did it, you know, then she would, I mean, she wouldn't,",,,,2
96,B,"if our shoes sat side by side, she would pee in my husband's shoes.",,,,2
97,A,Uh-huh.,,,,2
98,B,She must have known he didn't like her or something.,,,,2
99,A,Or the smell or something.,,,,2
100,B,"Oh, anyway, I, I,",,,,2
101,B,"and I would shut, I would bar the closet doors, and would uh, clean the carpets",,,,2
102,B,and,,,,2
103,A,Uh-huh.,,,,2
104,B,"oh, dear, it was just awful.",Off topic - end,,,2
105,A,"Well, now, does your cat sleep in the house?",Off topic - start,,cat's sleeping places and ways in house,2
106,B,That was very funny.,,,,2
107,A,"They are, they are house cats.",,,,2
108,B,"I, uh, well, I have two cats right now.",,,,2
109,A,Yeah.,,,,2
110,B,"And, of course.",,,,2
111,A,"Oh, yeah,",,,,2
112,A,good.,,,,2
113,B,They sleep with my kids.,,,,2
114,B,"My kids, my, my fourteen year old son has an extra pillow on his bed just for the cat.",,,,2
115,A,Oh.,,,,2
116,A,But the cat doesn't destruct does it?,Off topic - end,,,2
117,A,"See, it doesn't do anything.",,,,0
118,B,"Oh, no, I I'm not going to have a dog.",Minor Topic - start,,why a future pet won't be a dog for B,1
119,A,See.,,,,1
120,B,We've had two dogs,,,,1
121,B,"and, uh, they both got ran over. After we had them for several years, just nice little outside dogs",,,,1
122,A,"Oh, no.",,,,1
123,B,but,,,,1
124,A,Yeah.,,,,1
125,B,"were just my kids' friends,",,,,1
126,B,they would go they would go with me when I would go running,,,,1
127,B,"and and the last one got hit, uh, as she was following my, one of my sons across the road to the school.",,,,1
128,A,Oh.,,,,1
129,A,"Oh, no.",,,,1
130,B,It was awful.,,,,1
131,B,"It was just,",,,,1
132,A,"Oh, that is.",,,,1
133,B,"And it just, it's too heartbreaking",Minor Topic - end,,,1
134,B,but they do dig up,Off topic - start,,whether they are dog person or not,2
135,B,"and they just, they just wreck things",,,,2
136,B,and I'm not a dog person.,,,,2
137,A,They do wreck things.,,,,2
138,A,"Well, I'm not either.",,,,2
139,B,Ooh.,,,,2
140,A,I'm not either,,,,2
141,A,"and it's just been,",,,,2
142,B,I wouldn't want a Lab.,,,,2
143,B,"It sounds beautiful,",,,,2
144,B,"but,",,,,2
145,A,He's beautiful,,,,2
146,A,"but it's just one of those concessions, I just had to make,",,,,2
147,A,but I kind of ignore him.,,,,2
148,A,Now today's the first cold we've had in Texas,,,,2
149,A,and it's really cold and drizzly,,,,2
150,A,and it's freezing,,,,2
151,B,Um.,,,,2
152,A,and people are doing their fires,,,,2
153,A,and I brought him in because he's just a wet mess out there,,,,2
154,A,and he's in the laundry room with this little carpet square,,,,2
155,A,"and he's just huddled up like, if you'll be nice to me, I won't make any trouble, you know.",Off topic - end,,,2
156,A,And then my daughters both have hamsters.,Off topic - start,,A's daughters,2
157,B,Oh.,,,,2
158,A,"And I, I,",,,,2
159,B,And how old are your girls?,,,,2
160,A,They're eleven and eight,,,,2
161,A,and I gave in at Christmas,,,,2
162,B,"Oh, yeah.",,,,2
163,A,"and they have, they keep their cages real clean.",,,,2
164,A,It always smells of cedar,,,,2
165,A,"and they just sleep and eat bits of apple and carrots and,",Major Topic - end,Off topic - end,,2
166,B,Sure.,,,,0
167,A,I think they're cutting us off.,Off topic - start,,Talk about some communication problem,2
168,B,"No,",,,,2
169,B,that's,,,,2
170,A,Oh.,,,,2
171,B,somebody's trying to cut in on my line,,,,2
172,B,and I don't want to answer.,,,,2
173,A,f,,,,2
174,B,I'll just wait.,,,,2
175,A,Okay.,,,,2
176,B,"No,",,,,2
177,B,"I've, I've got incoming calls",,,,2
178,B,"and I don't know why, calling.",,,,2
179,A,"Oh, okay.",,,,2
180,B,"I, I hate to cut it off,",,,,2
181,B,"I think they would cut us off,",,,,2
182,A,I understand.,,,,2
183,B,so we'll just wait.,,,,2
184,A,"Okay,",,,,2
185,A,well,,,,2
186,B,Whoever it is will call back.,,,,2
187,A,they'll cut us off pretty soon.,,,,2
188,B,"Well, it's somebody calling for my kids, you know,",,,,2
189,B,jeez.,,,,2
190,A,"Yeah,",,,,2
191,A,I know.,,,,2
192,B,"Actually, it's my son,",,,,2
193,B,I know it is.,,,,2
194,B,My older boy. He never likes to come home from school.,Off topic - end,,,2
195,B,"Anyway that's what we have,",,,,0
196,B,"and I have, I've tried to start a fish tank",,,,0
197,A,"How does,",,,,0
198,B,and I keep losing all my fish.,,,,0
199,A,In the salt water?,,,,0
200,A,"Salt water or,",,,,0
201,B,No,,,,0
202,A,Yeah.,,,,0
203,B,just regular water.,,,,0
