Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
B,"Uh, they had out of town newspapers",,,
B,"and then,",,,
A,And outside consultants.,,,
A,"Didn't they have an outside consultant, too?",,,
B,I beg your pardon.,,,
A,"Did they have an outside consultant, like a, the",,,
B,"Uh, yes.",,,
B,"They did have, uh, seminars every once in a while.",,,
A,Yeah.,,,
B,"Uh, course that was not, uh, restricted just to just us.",,,
A,Right.,,,
B,"But the most important thing was that, uh, they had made up the difference between, uh, unemployment pay and seventy-five percent of my net pay.",,,
B,"And they then,",,,
B,T I paid me that.,,,
A,"Oh, really?",,,
B,"So, uh, I was able to, uh, not just exist.",,,
B,"I mean, I, I lived just as comfortably as I did before I was laid off.",,,
A,"Yeah,",,,
A,they seem to be doing a good job of that.,,,
A,"I'm in facilities,",,,
A,"and our organization built, builds those facilities over in Park Central now.",,,
B,Uh-huh.,,,
A,And I guess they've been using them for six months now.,,,
A,And I've known several engineers that got laid off,,,
A,"and they said it's like getting a Ph D almost,",,,
A,"they,",,,
A,"the much they learn over there, you know, after they've been laid off, uh,",,,
A,one engineer said it was really an education.,,,
A,"He, he just learned, like you,",,,
A,he said he learned a tremendous amount that he never would have able to pick up on his own.,,,
A,"He was very thankful for that, too.",,,
B,"Well, this was not a learning thing by any means.",,,
B,"It was just a, uh,  an assistance trying to find  another job.",,,
A,"To have an office,",,,
A,yeah.,,,
A,Yeah.,,,
A,"Well, he said he learned so much",,,
A,"and how,",,,
A,"he thought, he thought he had a Ph D in how to get a job after he was,  through  the whole process,  for,  for several months.",,,
B,Oh.,,,
B,Uh-huh.,,,
A,He did eventually get a job.,,,
B,"Well, course I went through this, uh, what, about five years ago.",,,
B,They may have improved it considerably.,,,
A,"Yeah, apparently.",,,
A,It's very sophisticated.,,,
A,"And I guess it may be one of the best, uh, that anyone's doing.",,,
B,"Well, that's one of those little, uh, uh, little extras that you don't see in the, uh, the, the, the handbook, you know.",,,
A,Right.,,,
A,You're absolutely right.,,,
A,That's a good one.,,,
B,"It,",,,
A,What do you think about pensions?,,,
A,"Anything on that or,",,,
B,"Well, now I have, uh, uh,",,,
B,I'm getting close to retirement.,,,
A,Yeah.,,,
B,"And, of course I've been looking into it but, uh, since I'm only a yellow badger,  I  won't be getting a whole heck of a lot from T I,  as  far as retirement is concerned.",,,
A,Uh-huh.,,,
A,Right.,,,
A,What do you think of a pension that goes from one company to the other like an account like a four O one account.,,,
A,"I, I've been thinking about that for years, uh,",,,
B,I've never heard of such a thing.,,,
A,I know.,,,
A,"That's what I'm saying that, that pensions,",,,
A,"you see, just like you were, you're saying, you've only got, uh, so many years, And then just add the money together like you do with a four O one account, you know.",,,
B,Uh-huh.,,,
B,"Uh, yeah.",,,
A,"Uh, it's your account, period.",,,
A,It doesn't matter where you go or anything.,,,
A,That's your account to roll over.,,,
B,"I,",,,
B,"that, that sounds like a hell of an idea.",,,
B,I didn't know there was such a thing.,,,
A,"No,",,,
A,no,,,
A,there isn't.,,,
A,"I, I'm saying that's the question.",,,
A,What do you think could be better,,,
A,"and I'm saying that pensions, say in the year two thousand or more when social security goes away, which it probably will,",,,
A,I think they ought to have a pension at least that you'd never lose.,,,
A,"So you work for a company seven years,",,,
B,"Yes,",,,
B,by all means.,,,
B,"Well, what would be the difference between that and social security?",,,
A,"Uh, well social security's going to go to way, I think",,,
A,"and you can, or you can invest your own money.",,,
A,You have no control over your social security.,,,
A,"And it's not paid for by the current,",,,
A,"like when,",,,
A,"say we retire after the year two thousand, social security's paid for by the twenty-five year olds.",,,
A,it's there.,,,
B,"Yeah,",,,
B,yeah.,,,
A,"You don't have to depend on anybody to be putting that money in for you, you know.",,,
A,That's just a thought.,,,
A,"I mean, I,",,,
B,Uh-huh.,,,
A,"if  they say which,",,,
B,"No,",,,
B,"I, I like the idea.",,,
A,Yeah.,,,
B,"Course, that's, that's, something like an I R A",,,
A,"Yeah,",,,
A,"and instead of having a, a socialized pension, it just would be really money that you and your company,",,,
A,"maybe you had to put some money in it, too,",,,
A,I don't really know.,,,
A,"But I,  I  can see where they'd need to do something on that because the statistics are,",,,
B,Uh-huh.,,,
A,"you don't work for a company twenty years through no fault of your own, you know.",,,
A,"You work for five, six, seven,",,,
A,and,,,
A,"a lot of people I know, guys,",,,
B,"Yeah,",,,
B,"that, that's what I've done.",,,
B,"I, I've bounced around.",,,
B,"About every ten years,  I  change.",,,
A,Yeah.,,,
A,"I have, too,",,,
A,"but not, not quite that often",,,
A,"but, uh, yeah,",,,
A,"I've only got, uh, I've got, I guess fourteen now here at T I,",,,
A,and I hope to make twenty-five which,,,
A,"say if something happened to me,",,,
A,"I mean, you know, they lay me off,",,,
A,"so, you have a pension",,,
A,but then you'd have to try to get a pension in another one.,,,
A,It would be nice if they could get them together.,,,
B,Uh-huh.,,,
A,"I do worry about medical, though.",,,
A,"Again, knock wood that, uh, I haven't used it.",,,
A,"I guess you,",,,
A,"I'm sorry,",,,
A,"you really do use it throughout the year, because you get your teeth fixed and all that,",,,
A,"I mean, I,",,,
A,"but I'm not,",,,
A,I'm talking about major items,,,
A,I haven't used it for anything major.,,,
B,Uh-huh.,,,
A,"I'm glad it's there, though.",,,
B,"Well, knock wood,",,,
B,I haven't used mine for anything major. Just doctor visits,,,
B,"and, well, I, I have the, uh, the H O M A.",,,
B,I use H O M A.,,,
A,Yeah.,,,
B,"And I like that, uh, a lot better than AETNA",,,
A,I have the regular.,,,
A,"I, again, I just,",,,
A,"I haven't,",,,
A,I can't complain about it because I haven't used it,,,
A,"and every time I needed it, it, it, it's, uh, you know,  fallen  right in line for the, the, minor things",,,
B,Uh-huh.,,,
A,I guess I'm the one just supporting most of the others.,,,
B,"Well, doesn't it work, you don't see, uh, uh, anything until you spend the minimum?",,,
A,"Uh,",,,
B,"Don't you have to spend the minimum of two, three hundred?",,,
A,"yeah,",,,
A,"yeah,",,,
A,I think it's two seventy-five for a family,,,
A,"but the dental is right away,  if  you,",,,
B,Yeah.,,,
A,"exams. Uh,",,,
B,"Well now, I have the same dental you have.",,,
A,Okay.,,,
A,"Yeah,",,,
A,the medical you have to have a deductible.,,,
B,Uh-huh.,,,
B,"Now, see I don't have a deductible.",,,
A,"Yeah,",,,
A,right.,,,
B,"I pay a straight five dollars for anything, a doctor visit or drugs",,,
A,"Well, drugs are okay,",,,
A,"now, I'm on that, uh, plan, where I take blood pressure medicine.",,,
A,"If you take an allergy medicine, so, anything you need a prescription for, for more than six months, you get it for, used to be six bucks,",,,
A,they just raised it to twelve.,,,
B,"Oh, that one I haven't heard about.",,,
A,"Yeah,",,,
A,"that's a typical, that's a typical one that's in there.",,,
A,The forms are right in personnel.,,,
B,Uh-huh.,,,
A,"Fact, you may be able to take care, take advantage of that.",,,
A,"It's through Baxter Labs. Uh,",,,
B,"Yeah,",,,
B,I have high blood pressure problems myself.,,,
A,Maybe you still can do that.,,,
A,"Do you, do you buy your pills one at a time?",,,
B,"Yeah,",,,
B,thirty days at a time.,,,
A,"Well, turn in your forms.",,,
A,Go right to personnel.,,,
A,I don't know whether you have to about an H M O.,,,
A,I don't think so.,,,
A,"You turn,",,,
A,you get your doctor to give you a more than six months prescription,,,
A,"and, uh, they're twelve dollars,",,,
A,"again, they just were six,",,,
A,"they just raised them to twelve this year. Twelve dollars for a three months supply. Or whatever, whatever the, the amount is, uh.",,,
B,Um.,,,
A,"I don't want to say three months,",,,
A,"but it's a lot cheaper,",,,
B,Uh-huh.,,,
A,"allergy medicine's really, uh, expensive",,,
A,and that blood pressure medicine is fairly expensive.,,,
A,I take two.,,,
B,Uh-huh.,,,
A,Go right to personnel.,,,
A,They got the forms in personnel,,,
A,"and maybe,  maybe I'll  tell you go something you didn't know about in benefits",,,
B,"Yeah,",,,
B,great.,,,
B,"Yeah,",,,
B,I just might do that.,,,
A,"I do it,",,,
A,"yeah,",,,
A,"you know, it's a very common thing.",,,
B,"Well thanks,",,,
A,"It's through Baxter Labs,",,,
A,"tell,",,,
B,"thanks for the tip, Jim.",,,
A,Yeah.,,,
B,I shall look into it.,,,
A,Yeah.,,,
A,What else.,,,
A,"I'm sure we're getting close to our five minutes whatever, here.",,,
B,Yeah,,,
B,"Uh, let's see,",,,
B,"we discussed, uh, uh, medical and dental,",,,
A,"What other benefits,",,,
B,"uh, retirement.",,,
A,"Yeah,",,,
A,salary continuation.,,,
A,"I think that's a great one,",,,
A,but again a hope I never use that one.,,,
B,Uh-huh.,,,
A,That means you're really sick if you have to use that one.,,,
B,What about vacation?,,,
A,I'm satisfied with the vacation.,,,
A,"I don't know what else, you know,",,,
A,"you say, say you get another week and,",,,
A,"I'm, well, I only got fourteen years",,,
A,so I'll get another week when I hit fifteen.,,,
B,"Uh, yeah,",,,
B,that's right.,,,
A,"So that's, that's fair,",,,
A,"I mean, it's reasonable.",,,
A,"Four weeks is a lot, I think.",,,
A,I know some people who have twenty-five years and thirty and they want more,,,
A,"but, uh, you know,",,,
B,Uh-huh.,,,
A,Uh.,,,
B,"Well, I'm, uh, I'm here,",,,
B,I've got just eleven years,,,
B,"and I don't think I'll ever see a, a silver badge.",,,
A,Uh-huh.,,,
B,"I won't, I won't be around that long.",,,
A,"Well, the way things go, I think I'm going to have to work till I'm seventy-five whether I quit and, uh, uh, or when I retire get a part-time job,",,,
