Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
B,"I'm going  don't do that,  because they won't come in my house.",,,
A,"Oh, gosh.",,,
A,"Oh, my son bought this snake, uh,",,,
A,"someone gave it to him when he was in junior high school,",,,
A,"and it was just a small thing then,",,,
A,"but it got to be pretty big,",,,
A,"and, you know, you'd feed it, you'd feed it, you put, feed him small mice to big rats and things like that",,,
B,Uh-huh.,,,
A,"it's just, uh, too much.",,,
A,That snake used to watch our cat walk around.,,,
A,"I always told my wife,",,,
A,"I says  you know,  your friend's going to get our cat one of these days",,,
B,"Oh, my gosh.",,,
B,"Oh, my gosh.",,,
B,That is wild.,,,
B,"Oh, I just can't do those, and the lizards and the all those those things,",,,
A,"Oh, me neither.",,,
B,"they, they need to stay outside, far away from me.",,,
A,"We're down to a simple dog and cat now,",,,
A,"and that's the way it should be,",,,
A,and.,,,
B,Yeah.,,,
A,"Haven't had any parakeets for quite a while,",,,
A,birds.,,,
A,"Uh, customer of mine has a parrot,",,,
A,"and, uh, gosh, sticks in my mind he paid eighteen hundred dollars for  a parrot,",,,
A,and that was just mind boggling.,,,
B,"Oh, yeah,",,,
B,they are so expensive.,,,
B,"Well, my son was just dying for a bird,",,,
B,"and I'm really allergic to them,",,,
B,"so I try to stay away from them, except I've gotten real attached to this one,",,,
A,Are you?,,,
B,"and, and, uh, we went down to Canton one time oh, gosh, two or three years ago now,",,,
A,Uh-huh.,,,
B,"and he'd saved up his allowance, you know, and picked him out a bird in a bird cage",,,
B,"and, and that stinking bird, when I brought it home tried to take it out of the little box that they give you",,,
A,Yes.,,,
B,"clamped onto my finger and would not,",,,
B,"I mean, I had to literally shake him off to get him in the cage,",,,
B,"and he has tried to bite me for two years,",,,
B,and all of a sudden this bird and I have become wonderful friends.,,,
A,"Oh, gosh.",,,
B,"He gives me kisses,",,,
B,he talks now,,,
A,That's neat.,,,
B,and it's just hysterical.,,,
B,I'm the only one that pays attention to him.,,,
A,"Why, sure.",,,
B,And I'm a substitute teacher,,,
B,"and one of my fifth graders last year came up to me and said, high-pitched like a child's my mom's making me get rid of the bird,",,,
B,we have too many pets.,,,
B,"I thought, yeah, right come tell me about it, you know.",,,
A,Come to my menagerie.,,,
B,They knew the sucker when they saw one.,,,
B,So now we have two parakeets.,,,
