Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"She was kind of like my idol when I was growing up. Because I am twenty-seven,",,,
B,yeah.,,,
A,"so it is, you know,",,,
A,she is about the same age as I am.,,,
B,Uh-huh.,,,
A,"I wanted to be just like her, because she is so cute.",,,
B,"Yeah,",,,
B,"I,",,,
B,"and I liked that show because it, it portrayed, I thought, really well, uh, pioneer kind of days. You know,",,,
A,Yeah,,,
A,"and,",,,
A,"well,",,,
B,"but,",,,
A,"I liked it,",,,
B,Yeah.,,,
A,"but there,",,,
A,"that is about the only, uh, show I have seen where every time they sit down at the table, they pray before they eat.",,,
B,Uh-huh.,,,
A,And I thought that was real neat. Because there is not a lot of shows that do that.,,,
B,Yeah.,,,
A,"And, uh, they have this little cartoon that is on Sunday mornings with, Jot.",,,
B,Now what is that?,,,
A,"I remember him in school,",,,
A,"but I do not,",,,
A,"it is just this little dot with arms and feet and little eyes,",,,
A,and his parents are there.,,,
A,"They have it like before one of the church things, uh, you know, church that comes on?",,,
B,Uh-huh.,,,
A,And it is a just this little dot.,,,
A,"And he will go out and get himself into trouble and come home,",,,
A,"and the parents will tell him that there is a verse in the Bible that will help him with that,",,,
A,"and, It is just,",,,
B,"Oh, I have not seen that.",,,
A,"Well, it is,",,,
A,usually we go to church on Sundays.,,,
B,Uh-huh.,,,
A,But we will miss every once in a while.,,,
A,"And I will let Kyle watch that,",,,
A,"and he just,",,,
A,"well, I even like Jot.",,,
A,"I mean I,",,,
A,it is funny.,,,
B,What channel is it on?,,,
A,"It is on channel,",,,
A,"well, let us see.",,,
A,You are in Plano?,,,
B,Uh-huh.,,,
A,"Uh, it is twelve or ten down here.",,,
B,"Well, I will look and, and see.",,,
B,"Yeah,",,,
B,we go to church on Sunday.,,,
B,About one o'clock is when our meetings start.,,,
B,"And, uh,",,,
A,"Oh, well, this is of the mornings.",,,
B,It is in the morning?,,,
A,"Uh, around nine or ten I think.",,,
A,"It is before one of the, I think it is before the First Baptist in Sherman airs.",,,
B,Okay.,,,
A,"I think that is the one that it, uh, comes on before.",,,
B,"Well, we'll look.",,,
A,It is real cute.,,,
A,You know what?,,,
A,"He is bouncing around,",,,
A,"and his name is Jot,",,,
A,and then he has got a friend named Cat.,,,
A,"And I think the dog is the only one that is not a, a dot",,,
A,But it is real cute.,,,
A,"And like I say, they, they teach him stuff from the BIBLE.",,,
A,And I think it is just a real cute show.,,,
A,"I am trying to get my little boy into reading, uh, like church books and things.",,,
B,Uh-huh.,,,
A,"We have got like NOAH'S ARK and, oh, LORD IS MY",,,
A,"We have got about eight or twelve books for him, just little Bible stories.",,,
B,Uh-huh.,,,
A,And,,,
A,"he is, he is getting to where he likes them.",,,
B,Yeah.,,,
A,"We got him a little Jesus doll, uh, about a year ago,",,,
A,and he has always kept that.,,,
A,He likes it,,,
B,"Well, I really like,",,,
B,"now we get channel fifty-five, although we do not have cable, we do get channel fifty-five.",,,
A,Uh-huh.,,,
B,"And that is a, uh,",,,
B,"like, a, a song,",,,
B,they sing songs on there,,,
B,"but they're, uh, worship through music kind of things.",,,
B,"But they are up to date, uh,",,,
B,"and some of them are like, uh, videos like music videos, that go along with the songs about church and Jesus.",,,
A,Uh-huh.,,,
B,"And, And I,",,,
A,"So it's a, a Christian songs?",,,
B,Yeah.,,,
A,"Oh, that sounds fun.",,,
B,The,,,
B,it's called the Christian music station or something like that.,,,
A,That's something.,,,
A,"Well,",,,
B,"And, uh, I really like that.",,,
A,Yeah.,,,
B,"Uh, I turn that on, on Sunday mornings.",,,
B,"And I do not, you know,",,,
B,"and so my kids do not, uh, have an",,,
