Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,Yeah.,,,
B,"but sometimes, it's just, it's baby-sitting.",,,
A,Yeah.,,,
B,"It's someone, you know, keeping an eye on the kids",,,
B,"but the kids are basically doing what they want and not really having any relationship with the adults to say, you know, here's what's right",,,
A,Yeah.,,,
B,"and here's what wrong,",,,
B,and here's what we expect of you.,,,
A,"Yeah,",,,
A,"I think that was one of the main reasons that I quit, was because I wanted my kids to have my values,",,,
A,"and I felt like when they were young, that was the time to instill it. That it could be, it could be added to and strengthened as they grew older, but when they were little, you know,",,,
B,Yeah.,,,
A,"this is the way I feel about this,",,,
A,"and this is the way, because I, it's that, you know,",,,
A,"when you, when you, if you, if you teach them when they're little the way you want them to be, and the things that are important to you, then you just, you add onto it as they get older.",,,
B,Uh-huh.,,,
A,"But if no one does anything when they're little, then it's twice as hard as, I think, as they get older.",,,
B,Yes.,,,
B,I'm saying this as I'm trying to keep my nine month old from trashing something.,,,
A,"Yes,",,,
A,"I understand,",,,
A,I wait until I put mine in bed before I make my calls.,,,
B,"Yeah,",,,
B,"well, she's usually in bed by this time,",,,
B,but she's staying up late tonight.,,,
B,"But,",,,
B,"yeah,",,,
B,I want to have a relationship with her.,,,
B,"You know, my dad was a very traditional dad,",,,
B,"and when I was a child I didn't really know my dad very well,",,,
B,and I miss that.,,,
B,"And I want,",,,
A,"That's the thing,",,,
A,"if woman's role, like we said, if women's roles change drastically, men's roles will, too.",,,
B,"Yeah,",,,
B,but men have to be convinced of that.,,,
A,And a lot of it's for the better.,,,
A,"Some of the, some of the women's roles, I think, are almost for the worse, because we're losing out on some things, going back to work,",,,
A,"but I think if we can, if we can expand the men's roles at the same time, like your taking care of your child, and your dad typo: your for you're probably didn't very often",,,
B,No.,,,
A,I know mine almost never did ...,,,
