Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
B,I was offered a job and turned it down because my mother got it for me.,,,
B,It's twenty or thirty miles from my house.,,,
B,"Every time you recycle, that's one less tree my mother can sell,",,,
B,"and, uh. So, it's a question should I be diligent and, um, and, and recycle, and put my mother out of her livelihood.",,,
A,And recycle.,,,
A,"Oh, yes,",,,
A,I see that.,,,
B,"But, it's an interesting point, though, that, you know, everybody's so anxious to recycle,",,,
B,"and I suppose it does provide some gainful employment,",,,
B,"but,",,,
A,But it takes away employment from the resource,,,
A,and its .,,,
B,"Well, but in general I think it's a good idea because like the glass, you can't argue that the glass,",,,
A,"I do, too.",,,
B,"it doesn't biodegrade, and, and, uh, the plastics obviously,",,,
A,They don't either,,,
B,So we might as well recycle those.,,,
A,"Yeah,",,,
A,"like I say, it's not a very controversial thing.",,,
A,Everyone thinks we should do it.,,,
A,"It's just that we're so lazy,",,,
A,"I mean, like personally, I don't want to clean my,",,,
A,I just have can cat food.,,,
A,"I don't want to clean the can and take the label off it, and put it in a separate bin.",,,
B,Yeah.,,,
A,"You know, I'd just rather get rid of that thing and throw it in the trash.",,,
B,"Well, that's what we've got.",,,
B,"We started about, New Year's we decided we'd get ambitious.",,,
B,"Well, we took one load over there,",,,
B,"and now we've got these containers filling up with stuff,",,,
B,"and, you know, it's not a very high priority thing to go haul these containers over there.",,,
A,"Yeah,",,,
A,"I think I would be like,",,,
A,"when I bring my bottles back. If they're pretty clean and stuff, so they can sit in my cellar for a couple of months,",,,
A,and I get a whole bunch of them and bring them and bring them over.,,,
A,"Now, if I had a recycling center and I kept it clean, like if I washed all the cans and things, I wouldn't mind if it sat around too much,",,,
A,"but if, if it stunk or something I wouldn't like doing it.",,,
A,"But, um, I produce quite a bit of trash,",,,
A,"my, you know, house,",,,
A,"and I see it,",,,
A,but I don't see so much that I can recycle.,,,
B,Yeah.,,,
A,"Like I say, it's a lot of different type paper and cardboard.",,,
A,"I'm not a real plastic person user, but a lot of paper, um, pretty much,",,,
A,and I don't know how they sort that.,,,
A,"But if, if I used a lot of can goods and I do use a lot of laundry detergent and a lot of plastic bottles, I would think that I I would have a recycling center.",,,
A,"But now, it's just me and my husband,",,,
A,"so, I don't know.",,,
B,"But every little bit helps,",,,
B,right.,,,
A,"Yeah,",,,
A,I know what you're saying.,,,
A,"But we have, we have a very aggressive recycling at work,",,,
A,and I'm the one who will pick the newspaper out of the trash and bring it to the recycle bin.,,,
A,"See, some people, it's, the recycle bin is on their way out.",,,
A,"Instead of carrying your newspapers, when they get done with them at the end of the day, they throw them in the trash.",,,
B,"Well, do you have separate trash cans at your desk.",,,
A,"Um, no,",,,
A,"we don't,",,,
A,"but other, other offices do.",,,
A,They have a box for papers.,,,
B,"Well, we have, we have one that's recyclable and, and then for uh, lunch sacks and waste food",,,
B,and they gave us a list of things that aren't,,,
B,and it turns out it's not so bad.,,,
B,"I, I get a lot of reports that, that are covered in plastic or like saran wrap or something, anyway,",,,
B,"and then, uh, cardboard, there's a few,",,,
B,"it's interesting that we're, we're recycling computer type paper.",,,
A,Yeah.,,,
B,"And, and, uh, one day they'll pick up, uh,",,,
B,"the cleaning people come through and they'll pick up recycled paper,",,,
B,"and then the next day they'll pick up the other,",,,
B,so.,,,
A,Oh.,,,
B,"Depending on how much,",,,
B,"you know, and there's a lot of, actually, it works pretty well,",,,
B,"and then we have a, uh, waste, uh, cans for aluminum in the, in the break areas at work.",,,
A,"Well, that's, that's a really good idea, because, um, like our, uh, fruit juices for some reason when they're in a can don't come with a deposit.",,,
B,Yeah.,,,
A,"And they're thinking about putting a deposit on them, because pretty much you have to, you're having a whole separate recyclable bin just for these fruit cans, where they're so much easier just to put a deposit on it, because most, probably ninety percent of the aluminum cans do have deposits, because they're beer and soda,",,,
B,"Yeah,",,,
A,"but when they sell juice, it's some strange quirk in the law, you don't have to have a deposit on it.",,,
A,"And even like, the, a very fine juice jar does not have to have a deposit on it,",,,
A,"but if it's got soda in it, it does.",,,
A,"So, it's a strange.",,,
B,That's an interesting distinction.,,,
A,"Yeah,",,,
A,"they should, they should clean, clear that up.",,,
A,"It wouldn't take them much to put a stamp on the, uh, juice cans as easily as the soda.",,,
B,Yeah.,,,
A,"So, but redemption centers are a big thing up here,",,,
A,they get a penny a can they handle.,,,
A,They give you five cents when they return the can to the distributor.,,,
A,I think they either get a penny or two pennies a can.,,,
B,"Well, see, well, see, those of us that don't have state income taxes,",,,
B,"yet that's the big debate here in Texas, that the legislature wants to put one in,",,,
A,Yeah.,,,
B,"and, it's interesting what people get upset about,",,,
B,"uh, it really is.",,,
A,Is is bottle return down there a heated debate?,,,
B,"Well, no,",,,
A,"Oh, yeah.",,,
A,"Well, we,",,,
A,"well, here you can't drink,",,,
B,"We're not civilized now, you can no longer, you cannot drink beer and drive,",,,
B,"but but it was, it was actually legal.",,,
A,Well.,,,
A,"Yes,",,,
A,"well, I know, I was in Atlanta,",,,
A,and you could walk out the bar with your drink in your hand.,,,
A,"But here, Let me put that in a paper cup for you.",,,
A,So that was strange.,,,
A,"But, I think,",,,
A,"if some people they have,",,,
A,"they say, well, we're not going to start a can deposit because you have to get all these, um, the, the recycle center, you have to deal with the can and then you have to, to recycle it,",,,
A,"and, their problem's already solved because they can just come to states that do have bottle deposits see how they handle it,",,,
B,Yeah.,,,
A,"and see if it's a good way,",,,
A,"and then do it that way. Because, as, like I say, people are making money on it.",,,
B,"Well, you know, the other, Well the other thing is, it also is, is a, is a, a good habit, uh, to, uh, just to conserve resources, you know, where they, you know, because you get in the habit of that, you think in terms of, of, uh, of, of things like saving",,,
A,"The cans do, are worth something.",,,
