Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"I think that, that if it's, if it's not a split decision, go with the highest number",,,
A,and let's just get on with the program.,,,
B,"Yeah,",,,
B,yeah.,,,
A,"But as far as the sentencing by the judge, I would have to vote against that since there is a jury, because that's what the juries are for is to make the decision.",,,
B,"Yeah,",,,
B,"yeah,",,,
A,"Uh, what are your feelings?",,,
B,"Well if I,",,,
B,"I saw on one of the talk shows this woman judge, I believe from Florida,",,,
B,"and she just has, just really stiff penalties",,,
B,"and I saw that in, in the hands of a judge that really was conscientious and really, you know, took the pains to give a sentence for what was deserved, it could, you could have a, a judge that would really make a good impact.",,,
B,"But likewise, you could have the flip side, and have some judge that was paid off or, you know, had a good old boy network",,,
B,"or for whatever reasons, you know, politics, just let all kinds of people through",,,
B,"so, he, he would have a heck, or she would have a heck of a lot of power, you know, if used wrongly.",,,
B,"So at least the jury system does something to prevent that, you know, or help it with it anyway.",,,
B,"I don't know if it prevents it,",,,
B,"but, seems like the jury system does have it's advantages.",,,
B,"But I also, I've also heard on trials that sometimes they go through like three hundred jurors before they hand pick these jurors that they think are going to be the ones that are going to be the most lenient, you know,",,,
B,"and I don't know how much they're getting just a jury of their peers, at that point, they're really getting a select group.",,,
B,It's not just random people.,,,
A,Um.,,,
B,"It almost should be the first twelve people that they, you know, have on a list are the ones that are on the jury",,,
B,and that's it.,,,
A,"Yeah,",,,
A,"I get back to Price's comment when he, uh, was found guilty he said well he didn't have any blacks, uh, you know, from his neck of the woods.",,,
A,"Well give me a break, you know.",,,
B,"He'd have to have his whole family up there for him to feel like he's got his peers or something,",,,
B,yeah.,,,
A,"Exactly,",,,
A,"yeah,",,,
A,yeah.,,,
A,"I mean you're, you're in Dallas",,,
A,"so everybody,",,,
A,"I can't believe they can,",,,
A,"uh, like in a murder situations, they look for juries who don't know anything about the system, well or know anything about the, the occurrence,",,,
A,"you'd have to be pretty dense,",,,
B,Yeah.,,,
A,"you'd be, you'd either have to be in a cave not to know what's going on, or moving it to Lubbock, or somewhere, possibly is not the answer.",,,
B,Yeah.,,,
B,"Oh, they'd have to move it to Taiwan for people not to know about it practically.",,,
A,"This is true, so true.",,,
B,"Yeah,",,,
B,yeah.,,,
A,Well this has been an interesting conversation.,,,
B,"Well, really, this is, breaks up my afternoon from changing diapers and mopping floors, I mean,",,,
B,what can I say.,,,
A,"So, you're at the house you're not at the plant.",,,
B,"No,",,,
B,I'm at home with two little preschoolers.,,,
B,My husband works for T I.,,,
A,"Oh, that's good,",,,
A,that's good.,,,
A,"I thought I heard a holler there in the background,",,,
A,but I wasn't sure.,,,
B,"Oh yeah,",,,
B,"I've got the dog and two kids waiting here,",,,
B,I'm just locked up in the laundry room,,,
A,"Oh goodness,",,,
A,"well, I'll let you get,",,,
B,"Okay,",,,
B,thanks a lot.,,,
B,Bye-bye.,,,
A,I enjoyed it.,,,
A,Bye.,,,
