Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
B,I'd really like to get out to the movies more often.,,,
B,"Course, it's so expensive, now, too that you can't hardly afford it.",,,
A,Right.,,,
B,"I, I know we get discount tickets where my husband works,",,,
A,Uh-huh.,,,
B,"but, other than that it just seems like it's so expensive.",,,
B,"And then the popcorn and everything else,",,,
B,you almost can't afford to do it. No matter what.,,,
A,That's right.,,,
B,"Although we did actually get,",,,
B,"we went on vacation couple months ago,",,,
B,and we got to go see WHAT ABOUT BOB?,,,
A,Uh-huh.,,,
B,"That was kind of a funny movie with, uh, Richard Dreyfuss and Bill Murray.",,,
A,Uh-huh.,,,
B,That was fun.,,,
A,"Golly,",,,
A,I don't think that I've ever heard of that movie.,,,
B,"Oh, he's a, Richard Dreyfuss is a, uh, psychiatrist",,,
B,and Bob is his patient,,,
B,and Bob follows him on vacation.,,,
B,"It's, uh,",,,
A,"Oh, that's the, that's the one where they burn down the house or something",,,
B,"Uh-huh,",,,
B,uh-huh,,,
A,the house explodes?,,,
B,Uh-huh.,,,
A,"Oh, okay.",,,
B,"Yeah,",,,
B,that's the one.,,,
A,"Okay,",,,
A,yeah.,,,
A,"Another movie that I want to see if it ever comes out on video so I can see it without my daughter around is, uh, oh,",,,
A,I just forgot the title of it.,,,
A,"Uh Oh, it's supposed to be a real scary one",,,
A,"Uh, darn,",,,
A,"well, here, here's another one that I've seen.",,,
A,"I saw, uh,",,,
A,"I can't remember the title of it, either",,,
B,Must have left an impression.,,,
