Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"And, you know, it's a shame",,,
A,"but most people doing, child care earn almost no money.",,,
A,"They operate at, you know,",,,
A,"the owner of the of a, you know, a large child care facility now,",,,
B,Uh-huh.,,,
A,"we're  not talking somebody that does six kids,  in  their home or three or whatever.",,,
B,Uh-huh.,,,
B,Somebody that doesn't really put a lot of overhead whatever into it.,,,
B,You mean somebody that has an actual establishment.,,,
A,Right.,,,
B,Yeah.,,,
A,Their employees earn almost nothing.,,,
B,Yeah.,,,
B,"I know I, I did that for summer",,,
B,"so I can, I can vouch for that",,,
A,"And that's really, really a shame too because,",,,
A,do you and your husband both work.,,,
B,"No,",,,
B,"just he does I'm, I'm here during the day with her.",,,
A,"Well, that's wonderful if, if you can make it that way.",,,
B,"Well, we, we decided to,",,,
B,we live on a lesser budget so that we have,,,
B,"that, that's more important to us, you know, as, as, uh, there may come a time when I will be working again, you know,",,,
B,but right now that's what we've chosen,,,
B,"and we wanted to have several,",,,
B,we got her,,,
B,"and we've got another on the way,  and  maybe another, one soon after that,",,,
A,"Well,  like I said, that's grand if, if you can pull it off",,,
B,so,,,
B,Right.,,,
A,"but more and more we're being forced into a situation, we as Americans are being forced into a situation, where you've got to have,",,,
