Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
B,"Oh, yeah.",,,
A,"but,",,,
B,"Oh, yeah.",,,
B,"Yeah,",,,
B,"see, I have a son",,,
B,"and, uh, you know, it's football in the fall and, and baseball in the spring",,,
A,Uh-huh.,,,
B,"I, I'm constantly going back and forth.",,,
A,I'll bet you really are.,,,
B,Yeah.,,,
B,"And my daughter has, uh, tennis,",,,
B,"so it's between tennis and, and bowling.",,,
B,"My,",,,
B,I bowl,,,
B,"so, you know, we're pretty active as a sports, you know in, in the family,",,,
A,Uh-huh.,,,
A,Uh-huh.,,,
A,"Well, when mine were real little, they all played soccer you know, that was just for a couple of years when they were pretty small for girls",,,
B,Uh-huh.,,,
A,"and then they got more interested in other things,",,,
B,Boys,,,
A,"I'm not sure that they would admit it at that age, that it was boys,",,,
A,but I think that's probably what it was.,,,
B,"Oh, yeah.",,,
B,"I, I know that, uh, my daughter, uh, even though she goes out with the, the sports and everything, uh, yeah she likes to watch the football for, uh, the kids",,,
B,I'm sorry.,,,
A,Uh-huh.,,,
B,"Uh, that was a cat that hit the telephone.",,,
B,"Get away, cat,",,,
B,gosh to,,,
B,I guess it's why they wanted to do it on this type of telephone because there's all kind of activity that goes on.,,,
B,"But, uh, yeah,",,,
B,"my, uh, my kids are, they're starting to grow up, you know.",,,
B,"It's not going to be too many more years before I, uh, uh, you know, they'll be gone",,,
B,"and, and, uh, there won't be as many activities.",,,
B,"Do you, uh,",,,
A,"But they,",,,
A,"but you enjoy them,",,,
A,"I think, the older mine get, the more I enjoy them.",,,
B,"Yeah,",,,
B,"I, I agree with you.",,,
B,"I, I do.",,,
B,"I'm so glad they're out of the, that young, real young age",,,
A,Uh-huh.,,,
B,"and the babies,",,,
A,"And, I mean, I didn't,",,,
A,"it wasn't that I didn't like them when they were little,",,,
B,Right.,,,
A,"but the older they got, I enjoyed them as teenagers.",,,
B,"Yes,",,,
B,yes.,,,
A,"And now that they're each,",,,
A,"of course three girls, they're each becoming the, they've all become women in themselves that it's been neat to watch them.",,,
B,Uh-huh.,,,
A,"How,",,,
A,"what kind of mothers they are,",,,
A,"what kind of wives, you know.",,,
B,"Oh, yeah.",,,
B,"Yeah,",,,
B,that's so true.,,,
A,How they do things,,,
A,"and,",,,
B,"Well, do you, do the, do your daughters live close where you can go out?",,,
A,Two of them live real close to me.,,,
B,"Oh, good.",,,
A,"So we, we spend a lot,",,,
B,"Oh, yeah,",,,
B,yeah.,,,
A,"and we play with the kids, you know.",,,
B,Yeah.,,,
A,"But, uh,",,,
B,Yeah.,,,
A,"Where oh,",,,
A,"we go camp out,",,,
A,they camp out,,,
B,Uh-huh.,,,
A,"and we spend weekends at the, in the country with them quite a bit,",,,
B,Uh-huh.,,,
A,"but as far as doing any activity, now that the grand kids are here, we all just stay around the house mostly.",,,
B,That's true.,,,
A,It's too much effort to go somewhere with all the kids.,,,
B,"Oh, yes,",,,
B,"oh, yes.",,,
B,"Boy, I know, especially when they grow up like that,",,,
B,"so I'm trying to, these last five or six years, I'm trying to make them really special and uh, very precious since that's, uh, about the only time we've got left.",,,
A,Uh-huh.,,,
A,"They'll always remember it, too.",,,
B,"Yes,",,,
B,"yes,",,,
B,absolutely.,,,
B,"I, I think so, too.",,,
A,"I hear mine saying, well, I remember mother and daddy used to take us to do so and so.",,,
A,"I need to take my boys to do this or that, you know.",,,
B,"Uh-huh,",,,
B,uh-huh.,,,
B,There we go.,,,
B,"I know, I know they can't wait",,,
A,"Yeah,",,,
A,they just really can't wait to be able to take their kids where they had fun.,,,
B,"That's right,",,,
B,that's right.,,,
A,"But,",,,
B,"Yeah,",,,
B,"so well, I still got a few more years,",,,
B,"so I'm, uh, I'm hanging onto those and doing as much activity as I can with them.",,,
A,Do you work?,,,
B,"Yes,",,,
B,"uh-huh,",,,
B,I sure do.,,,
A,Uh-huh.,,,
B,"And I work full time,",,,
B,"so, uh, it, it,",,,
B,that cuts into our free time right there.,,,
A,It really does.,,,
A,The time you have with them has to be quality time then.,,,
B,"That's right,",,,
B,that's right,,,
B,"and, uh, vacations are very special for us, and activities.",,,
A,"I imagine that they have, uh, some, a lot of homework, too.",,,
B,"Yeah,",,,
B,yeah.,,,
B,"You know, this being a school night and stuff,",,,
B,"so, uh, it's, it's in the same old you know, routine of, uh, you know, doing homework and, you know, trying to talk between all of that and, and, uh, the other activities that we all have.",,,
A,"Uh-huh,",,,
A,uh-huh.,,,
A,"Well, there's just so many things to do with them nowadays, though,",,,
A,and especially if they're active kids.,,,
B,Uh-huh.,,,
A,Like you say you bowl.,,,
