Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
B,"It's just time I think for, for us to go over.",,,
B,Because all you end up doing is if you're in business or you're in any kind of international,,,
A,Uh-huh.,,,
B,"I don't, you know,",,,
B,"I work for T I,",,,
B,"we're all around the world,",,,
B,you have to perform this conversion anyway.,,,
A,"Yeah, uh, I, Yeah, I do, too.",,,
B,And.,,,
A,"And one of the things that we've run into a problem,",,,
A,"course you're familiar with the T I drawing, well, with any drawing system you end up with, you end up with things in inches in parts of inches, you know, half, fourth, you know, this sort of thing.",,,
B,Right.,,,
B,Mils and microns.,,,
B,Right.,,,
B,Right.,,,
A,"And then you end up with a decimal, where you start getting into mils, and that sort of thing.",,,
B,Right.,,,
A,"And then some of them are done in, you know, purely metric.",,,
B,"Yeah,",,,
B,I remember that stink came around in the design area a few years back when it was all overseas designs were in microns,,,
B,and ours were in mils.,,,
A,Uh-huh.,,,
B,"And it got to, you know,",,,
B,"somewhere down the line they went standardized,",,,
B,"they went microns,",,,
B,"but, uh, you just, you know, you end up with all kinds of problems with converting your designs.",,,
A,Yeah.,,,
A,"Oh, I can imagine.",,,
B,So.,,,
A,"The, uh, the one that, uh, uh,",,,
A,have you ever lived in a country where they use metric.,,,
B,No.,,,
A,"I was with T I in El Salvador for a while,",,,
A,"and I had to get used to, you know, purely metric system down there, because they didn't understand anything else.",,,
A,"You know, if you start talking about miles, they'd look at you like, what.",,,
B,Yeah.,,,
A,"So, I had a little bit of experience with it,",,,
A,"and also I noticed in Canada they, uh, you drop a quarter, fifty cents, whatever, in a coke machine up there,",,,
A,"and you get this funny looking coke, you know,",,,
A,it's in a can that's that's taller but not as big around.,,,
B,Yeah.,,,
A,"You know, I guess that's some",,,
B,About half a liter.,,,
A,"it's not a liter,",,,
A,it's like a half a liter or something like that.,,,
A,It's a strange looking can.,,,
A,"But my daughter in law's from Panama,",,,
A,"and she has, they have had Americans down there for so long, you know, that they're kind of into both systems,",,,
A,"but, uh, she gets real confused on distances",,,
A,and temperature is the big thing the Centigrade for which she says Celsius.,,,
B,Yeah.,,,
B,"I would have more problem more problem with the temperature, except that, you know, working in engineering, we do everything in Centigrade, or Celsius.",,,
A,"Well, I had kind of gotten used to centigrade temperature, you know,",,,
A,"if it's between zero and ten, it's cold,",,,
A,"and if it's ten and twenty it's not too bad,",,,
A,"if it's between twenty and thirty it's pretty warm,",,,
B,"It's getting warm, right.",,,
A,if it's more than  thirty it's just hotter than all get out.,,,
A,"So, but, uh. The big problem is not having the, uh, the resolution between temperature, you know, between a hundred, if you're talking about a hundred degrees or what, thirty, zero, you know thirty four degrees, whatever that is.",,,
A,"You know, you don't get all the little differences",,,
B,"Yeah,",,,
B,it's about.,,,
A,"you know, the differences between seventy and seventy-two or seventy-five degrees isn't much,",,,
A,"but the difference thirty and thirty-five degrees is, quite a bit.",,,
B,"Is about twice as much, what it works out to.",,,
A,"Yeah,",,,
A,five,,,
B,One point eight times as many points.,,,
A,"Yeah,",,,
A,something like that.,,,
B,"Yeah,",,,
B,"so. I, I think as long as people have a choice, they're going to stick with the American way.",,,
A,Uh-huh.,,,
B,"And until we have to, have to learn to think that way, we won't.",,,
A,Yeah.,,,
A,"Though we call it the English system,",,,
A,but I'm not sure what they do in England now.,,,
A,"They're, they're on metric, aren't they?",,,
B,"Yeah,",,,
B,"for the most part, I think so.",,,
A,"Yeah,",,,
A,"except they've got a,",,,
A,"now, okay, we run into some problems once,",,,
A,"I remember, they've got a nut and bolts system called Wentworth.",,,
A,"And this thing was, was even different than, you know, S A E standards and stuff.",,,
A,"So,",,,
B,Right.,,,
A,"This, this,",,,
A,"okay,",,,
A,"my dad bought one of these little Nash Metropolitans here a few years quite a few years back,",,,
A,"and the thing had a Austin Heeley type engine, you know,",,,
A,it was Austin motors engine and running gear.,,,
B,Right.,,,
A,"And the body was built by Nash,",,,
A,"or who, you know,",,,
A,"that was even before American Motors,",,,
A,"but Nash, essentially, in the U S somewhere.",,,
A,"And that thing had the darndest combination of metric and Wentworth and, uh, S A E.",,,
A,He ended up with about three sets of tools in order to work on that fool thing.,,,
B,He just get one more .,,,
A,"Because I think the Wentworth and the S A E bolt sizes were the same,",,,
A,"but the threads were different,",,,
A,"and, uh it was a total mess.",,,
B,"Oh, that would be a mess.",,,
A,And on my Chevy van that's a couple of years old.,,,
A,Part of it's built in Canada.,,,
A,"Matter of fact, the thing is, I always say it's built off shore, you know, because it was assembled in Canada.",,,
A,"The only thing that was in it was built in the U S was the, uh, differential,",,,
A,"and it was built in Buffalo, New York.",,,
A,"But it's got the hardest combination of, uh, metric",,,
A,"and, most of the body parts seem to be metric,",,,
A,"and most of the engine parts seem to be S A E,",,,
A,so. It's just crazy.,,,
B,Right.,,,
B,"It just gets bad,",,,
B,"now, you got to, you got to have one, and not mix them up.",,,
A,Yeah.,,,
B,"Because you're never going to get to one, one system if you still got a, got a mix.",,,
B,"And of course, here that, that would involve changing road signs all across the country, you know, miles per hour to kilometers per hour, and the whole nine yards.",,,
B,Kind of hard to do gradually.,,,
A,"I thought maybe they would convert to, uh, metric back when they went to the fifty-five mile an hour speed limit, because what is it fifty-six or fifty-seven's a hundred, uh, a hundred kilometers,",,,
B,Yeah.,,,
A,and you know,,,
B,"Hell, you'd have people doing a hundred miles an hour.",,,
A,"yeah,",,,
A,"you'd have,",,,
A,"hundreds on the sign looks lot better than fifty five,",,,
A,"you'd have people going, you're right, a hundred miles an hour.",,,
B,Yeah.,,,
A,"And, so. I don't know,",,,
A,"I'd kind of,",,,
A,"and the other thing, too, is, you know, between here and El Paso's, what, five hundred miles,",,,
A,"but it's almost eight hundred kilometers, you know.",,,
A,That'd sure seems like a long way.,,,
B,"Yeah,",,,
B,"but they'd need, they'd seem to be ticking off faster, too.",,,
A,"Yeah,",,,
A,I guess that's it.,,,
B,"Every road sign you come to, is like, well I don't know it that far.",,,
A,"Well they converted all the road signs to fifty-five miles an hour, you know,",,,
A,they could've converted it to metric just about as easy.,,,
B,"Yeah,",,,
B,"I think they,",,,
B,"you got the problem with all your cars are still,",,,
B,"yeah,",,,
B,you still got cars on the road that don't have both.,,,
A,Yeah.,,,
B,"At that time, anyway, that was still when things were,",,,
B,"the metric system was still not,",,,
A,Not all that common.,,,
B,"You know, now cars, they have both.",,,
B,Sooner or later they'll start putting the miles on the inside and the kilometers in big numbers so people start thinking that way.,,,
A,"I know the only other place that I was ever at where they really had it mixed was, was in Panama, where's a lot of the road signs and everything are in, in miles per hour",,,
A,and some are in kilometers.,,,
A,"And you got to know where you are because anything that was the old canal zone is going to be miles per hour,",,,
B,Yeah.,,,
