Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"But I don't know, uh,",,,
A,I think you could recover from a pistol but not from a shotgun,,,
B,"No,",,,
B,a shotgun's got too much of a spread.,,,
B,Or at  least ours does.,,,
A,Yeah.,,,
B,"Uh, it's, you know,",,,
B,"you have a little, uh, thing on the bottom of on top of the barrel where you, you turn it,",,,
A,Uh-huh.,,,
B,you can make it either tight or as loose as loose can get.,,,
A,Oh.,,,
B,And the spread changes.,,,
A,"Uh, I've got a manual single shot",,,
A,"and I guess it doesn't have any, any automatic features to it.",,,
A,"The further away I get, the, the, uh, wider the shot gets from the target.",,,
B,Yeah.,,,
A,"And the closer that I get, the tighter that it gets.",,,
A,It's got a hell of a kick to it.,,,
B,Yeah.,,,
B,"My husband had a, uh, a police gun at one time.",,,
B,And I shot that thing one time.,,,
B,Almost knocked me down.,,,
B,And it just a,,,
B,"I I forget,",,,
B,I think it was a three fifty-seven.,,,
B,I'm not sure.,,,
A,Do you belong to a gun club or you?,,,
B,He belonged to one awhile back.,,,
B,"Uh, since we moved,",,,
B,we've only been here in Texas for about a year,,,
A,Uh-huh.,,,
B,"and, uh, we can't even find a place to shoot.  Just for  target practice.",,,
A,No kidding.,,,
B,I'd love to get used to that shotgun.,,,
B,We traded his pistol for that shotgun.,,,
A,"Huh. Well the, the, uh, clubs that we've got around here are kind of expensive",,,
A,"but, uh, it's well worth it.",,,
A,"You can go down and shoot up against a sand bag and some targets and have, uh, competition.",,,
A,"Uh, I've never really joined a club because I haven't got the time. Not because I haven't got the desire.",,,
A,"Uh, there's an annual membership fee, uh, that's, that's fairly high.",,,
A,"Plus there's an initiation fee that you have to pay because of first time, uh, uh, member.",,,
A,So the whole process can cost you a hundred fifty dollars to join the club.,,,
A,"Plus you have to pay for the, the ammunition in any tournaments that you would join in.",,,
B,Yeah.,,,
B,"Well, that's what my husband,",,,
B,when he was in that gun club where he was doing that tell if it's a cough or something was,,,
B,"It, you know,",,,
B,"he went mostly just to, uh, shoot at paper targets.",,,
A,Uh-huh.,,,
B,"Uh, but, you know, they used speed and accuracy and all that.",,,
A,"I think that, that the gun clubs serve a useful purpose.",,,
A,"In fact, I'd like to see somehow they tie the legislation into not only when you buy a weapon you have to, uh, show that you've gone to school or gone to some class to know how to handle that weapon.",,,
B,"That's a good,",,,
B,I've never thought of that.,,,
B,That's  a good point.,,,
A,"And, you know, it, it,",,,
A,"even after you wait your nine days, if you don't know how to handle it, it's just like putting someone in an automobile that doesn't know how to drive.",,,
A,And you give him a license because he waited nine days.,,,
B,Yeah.,,,
B,"That's,",,,
B,"and, yeah.",,,
A,"He could, he could not only, uh, uh, shoot himself.",,,
A,"He could, he could, uh, mishandle a weapon. Leave it at home and let a child get at it.",,,
B,"It,",,,
B,"well we, uh, we was living on a navy base down in Memphis",,,
B,"and, uh, this one guy decided to play, uh, lonesome cowboy or something.",,,
B,And he was twirling his gun around and shot himself in his foot.,,,
A,Wow.,,,
A,He was fortunate.,,,
A,"He could, he could of hit something else",,,
B,"Well, he went tumbling down the steps along with, uh, shooting his foot almost off.",,,
B,"He broke his leg and collar bone and a couple of other things  I'm sure, being,  Mister Cowboy.",,,
A,Wow.,,,
B,I can't remember what the the term was going around.,,,
B,It was about four or five years ago.,,,
B,"But.  Now, I guess that would be a good idea",,,
A,"About, uh, private citizens selling a weapons?",,,
A,Like if you wanted to sell your pistol to me.,,,
A,How do you feel about that?,,,
A,"Do you believe there ought to be legislation guiding the, uh, buyer and the seller?",,,
A,"And, or do you believe that you ought to be able to sell your system, uh, because you own it?",,,
B,"Uh, that's a hard one because we did that.",,,
B,"But, uh, I think there ought to be some rule against it.",,,
B,"I'll, uh, you know,",,,
B,"the person who sells the gun ought to protect themselves because if that gun's registered to them and somebody else uses that gun in something, the cops are going to come to you.",,,
A,Yeah.,,,
A,"isn't  there a way to, uh, to deregister yourself after you register a gun?",,,
B,"Uh,",,,
B,I have no idea.,,,
B,I've only  had one gun,,,
A,"Because I   have,",,,
B,"and I've kept it,  you  know, the one gun that was in my name.",,,
A,Yeah.,,,
A,Is it registered?,,,
B,Yeah.,,,
A,"The, uh, the rifle that I've got is not registered,",,,
A,"and, uh, I don't know why I never registered it",,,
A,"but the, uh,",,,
B,I don't think you have to register a shotgun,,,
A,"Um, I, I think it's, it's voluntary",,,
A,"The, uh, the,",,,
B,"Well, see, uh, my husband has a thing.",,,
B,"If they go to, uh, regulating, uh, all right, uh, banning guns. private citizens",,,
A,Yeah.,,,
B,"this,",,,
B,my kid is jumping on me.,,,
B,I can't hardly talk.,,,
B,My husband feels that they'll come and collect everybody's guns.,,,
A,Yeah.,,,
A,I guess that could happen.,,,
A,"It's just like the, uh, the social security system",,,
A,"Once they, uh, they gave everybody a number",,,
A,"and now they're making you, uh, uh, get one at, at birth.",,,
A,"And  once they have your number, they have your identification.",,,
B,Yeah.,,,
A,"And if you try to do anything, uh, like, uh, not identify yourself to the government, they know who you are.",,,
B,Yeah.,,,
B,And everything about you.,,,
A,"And , that's true",,,
B,"Uh, I,",,,
B,"you know, they know so, how much money you make a week to, uh, probably your, uh,",,,
B,my kid is banging.,,,
B,I was seeing what they was banging on.,,,
B,"Uh, I've lost my train of thought.",,,
B,I'm sorry,,,
A,That's all right.,,,
A,"You, you were talking about, uh, uh, what the Federal government knows about people.",,,
B,"Oh, the",,,
B,Yeah.,,,
B,"They, they probably know everything from, half the time what time you go to the bathroom.",,,
A,They probably do.,,,
B,"No,",,,
B,that's  that's a little bit extreme.,,,
B,But they could know anything and everything about you.,,,
B,"And, uh, I'd like to have my gun.",,,
B,"If they go to banding, banning them, I'd lose my gun",,,
B,"but we wouldn't lose our our, uh, shotgun.",,,
A,Yeah.,,,
B,"And, uh, we're wanting to get a couple of more that no one knows about.",,,
A,Uh-huh.,,,
B,"But I don't, I don't, uh",,,
A,"Do you find it difficult picking up, uh, guns that, that are not registered?",,,
B,No.,,,
A,No.,,,
A,I don't either.,,,
A,"I can, I can buy some, uh, today if I wanted to.",,,
A,"Just  you know, put up the money.",,,
B,Yeah.,,,
B,Yeah.,,,
B,"Well, you can look in the, uh, the,",,,
B,we got a thing down here called A SHOPPER.,,,
A,Uh-huh.,,,
B,"It's a, a it's a, it's a bargain thing.",,,
B,"Uh, you go and you know, always see guns in there. Five to seven guns a day.",,,
A,Yeah.,,,
B,It comes out every Tuesday.,,,
A,"And there's, there's no waiting period on that.",,,
B,No.,,,
B,None whatsoever,,,
B,"You call,",,,
B,we sold a refrigerator through it,,,
B,and it took us all of twelve hours.,,,
A,To sell the refrigerator?,,,
B,Yeah.,,,
A,Yeah.,,,
B,You know. And I'm sure it'd be even less for somebody with a good gun.,,,
A,"Huh. And I think the Federal government is, uh, is really far away from, uh, uh, control.",,,
A,"I, I don't believe in, uh,",,,
A,I'm I shouldn't probably say control.,,,
A,I mean regulation.,,,
A,Control is something that I wouldn't want the Federal government to have.,,,
A,"Uh, but I would like to see them have a monitoring capability so that they know who has what weapons.",,,
B,Yeah.,,,
B,"Well, I agree with you there.",,,
B,They do have too much control over us already.,,,
A,Yeah.,,,
B,"Uh, we could look at our paychecks and see how much control they have.",,,
A,"Unfortunately, we, uh, we vote for the, the people who spend the money,",,,
A,so I can't complain too much.,,,
B,"Yeah,",,,
B,I guess so.,,,
B,I don't know.,,,
B,They're,,,
