Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"and I, and I guess control my irons, better, you know,",,,
A,"if you'll take lessons, the first thing they put in your hand is an iron.",,,
B,"Oh, yeah,",,,
B,absolutely.,,,
A,"And, uh, I still remember that watching myself and my son",,,
A,"so, but I think the key is you just need to, you need to play more often than I play.",,,
B,"Yeah,",,,
B,"well, I, I read recently here, they say, if you're playing, if you're scoring well, you should play more.",,,
B,"If you're scoring poorly, you should spend more time on the practice uh, range.",,,
A,Right.,,,
B,"Uh, I think there is less frustration factor there, too, uh,",,,
A,"Makes good, makes good sense.",,,
B,"So, but I, I,",,,
B,"the one iron is something I've been thinking because my driver's gone so badly lately that I, I should pick one up and try to start.",,,
B,"Apparently they're very difficult to play with,",,,
B,"but with practice, I would imagine you could groove that swing, too.",,,
B,"And I play with a fellow that can knock a one iron,",,,
B,it's incredible.,,,
A,"Oh, yeah.",,,
B,"And, but, and his accuracy is what's so startling with it.",,,
B,"And I,",,,
B,"and it, but it's an iron that he's really practiced with.",,,
B,"He has used a lot,",,,
B,"and, uh, it would be fun to get that good at a with an iron. Uh, distance iron.",,,
A,You bet.,,,
A,"My my challenge of the game is just, if I can get off the first tee when everyone's standing around watching you, I'd be great after that",,,
A,"That, boy,",,,
A,"I just,",,,
A,"if I get off the tee box and I, and I've, you know, you know, anything from a hundred fifty to two hundred yard drive through a straight, I just want to get down and kiss the ground, you know",,,
B,"And get away without embarrassing yourself,",,,
B,right,,,
A,"Because,",,,
