Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"Well yeah,",,,
A,"well, it's basically on the, well,",,,
A,"I think it's mostly concentrated toward the borders,",,,
A,"and, uh, it's more, um,",,,
A,"the immigration is tied in with, uh, drug trafficking.",,,
A,"So they have to watch out who comes in,",,,
A,"and, and they're always finding drugs on, you know, on the most, um, calls out in innocent looking kind of",,,
B,Yeah.,,,
A,"I forgot what they found,",,,
A,"but a dog found it the other day, you know on the border.",,,
B,"Oh, yeah.",,,
B,"Oh yeah,",,,
B,"I, I, I think that certainly is a problem.",,,
B,"I guess our immigration history, that's a great subject.",,,
B,"They, uh, didn't say to talk about that,",,,
B,"but that is, I mean,",,,
B,"on Ellis Island, they,",,,
B,"you know they're redoing that and going to make it a museum, a national museum.",,,
A,Uh-huh.,,,
B,"That certainly was interesting,",,,
B,"since all of us had, uh, ancestors that came over that way.",,,
B,"Or not all,",,,
B,"but I guess, I guess if you go back far enough you came over on a boat originally, you know.",,,
B,"But, uh, a lot of us have parents, grandparents,",,,
B,my grandparents came over in about eighteen ninety or something like that.,,,
B,"And I'm sure they came over, you know, through Ellis Island, you know.",,,
A,That's right.,,,
A,"Well. *slash error Yeah,",,,
B,"So we all immigrants, one way or another, well",,,
B,"we certainly are, coming from Europe.",,,
A,"and one of the, one of the things that really gets to me, uh, about the Mexicans is that, um, once they have children over here, their children are American citizens then.",,,
B,"Oh, yeah,",,,
B,those were laws are unusual.,,,
A,"Yeah,",,,
A,and then they'll ship the parents back,,,
A,and that leaves the children without any parents.,,,
A,"So, And they, you know, and, and they just follow the rule no matter, you know.",,,
B,"Yeah,",,,
A,So that doesn't seem fair to the children.,,,
B,"sometimes common sense should take over rather than,",,,
B,"yeah,",,,
B,that's a law doesn't sound like it makes any sense at all that you would do it that way.,,,
A,Right.,,,
A,Uh-huh.,,,
B,"You would think they could at least get a, a, a visa or something until they, uh, get citizenship.",,,
B,I'm sure they want to.,,,
A,"Yeah,",,,
A,"and then they granted them amnesty if they could prove, when was that, it was in the eighties some time if they could prove they'd been here five years.",,,
B,"Oh, yeah.",,,
B,"I heard something about that, yeah.",,,
A,"And, uh, a lot of them had been, you know.",,,
B,Yeah.,,,
A,"Some of them, some of them moved back and forth,",,,
A,"but  uh,  most of them don't ever want to go back to Mexico,",,,
B,Yeah.,,,
A,especially  the way it was then.,,,
B,Oh no.,,,
B,"Oh, no,",,,
B,"I, I could see, you could see why.",,,
A,Uh-huh.,,,
B,I don't know how much immigration we have from Europe and everything.,,,
B,What the controls are.,,,
A,"I think most, you know, like especially the celebrities and everything, they just have a, uh, well, they have to get a green card if they going to do any kind of work, you know, in movies and, and such.",,,
B,Yeah.,,,
A,But most of them have temporary visas.,,,
B,Yeah.,,,
B,"I guess you can get work visas pretty easily, uh.",,,
A,"As long, it's like well,",,,
A,"it's a kind of a bad, a bad, bad example,",,,
A,but when Rafael Septien took the job with the Cowboys they had to offer his job to any other applicant that could do it.,,,
B,Yeah.,,,
B,"Oh, really?",,,
A,Yeah.,,,
A,"So that, you know,",,,
A,and that's the thing with the jobs.,,,
B,Yeah.,,,
A,And of course no one beat him out.,,,
B,Yeah.,,,
A,"So, you know. He just ruined his own career,",,,
A,so.,,,
B,"Oh, well yeah.",,,
A,Yeah,,,
B,"Yeah,",,,
B,"well it's still interesting after all this time that we're probably one of the, one of the few countries that people are still desperately trying to immigrate to.",,,
B,"Uh, although I guess Europe, now that the Communism is falling apart, that maybe there'll be, won't be that much of a rush to get out of all the Communist countries, uh,",,,
B,"I guess Poland now, now is noncommunist",,,
B,"so maybe not,",,,
A,Uh-huh.,,,
B,"maybe immigration from Europe to here will you know slowly, uh, change,",,,
B,"maybe it'll be, even out like trade, you know.",,,
B,"So many people will immigrate here in the twentieth, at the year two thousand,",,,
B,so many of the people will go back overseas.,,,
B,"You know, maybe it will average out,",,,
B,I don't know.,,,
A,"Yeah,",,,
A,I think  so.,,,
B,"It  doesn't, has, doesn't seem so far.",,,
A,"Because there are other I, uh, job opportunities, in Europe that there aren't here you know, even, um,",,,
B,Uh-huh.,,,
A,like orchestra players can find a job sometimes line in Europe when they can't find one here.,,,
B,Uh-huh.,,,
A,And I'm a trumpet player.,,,
B,Are you a teacher?,,,
A,"Uh, no,",,,
A,"I, uh, I don't any more.",,,
A,I just went to school,,,
A,and I was a music major for a while.,,,
B,"Oh, really,",,,
B,yeah.,,,
A,But I had a trumpet teacher that played in the Mexico City Symphony.,,,
A,"So,  so he had to have a work visa there.",,,
B,Yeah.,,,
B,Oh.,,,
A,"And of course they had a lot of musicians from, from other countries  and, uh,  in the Mexico City Symphony.",,,
B,Uh-huh.,,,
B,Uh-huh.,,,
A,"But I think, um, like three out of the four other people in the trumpet section are from Mexico now.",,,
B,"Oh, really.",,,
A,"But I think the conductor, I don't know, or one of the conductors is, is from another country.",,,
B,Uh-huh.,,,
A,It's like any other symphony.,,,
B,Yeah,,,
A,"You know, and then, and Eduardo Mana's from Mexico",,,
A,"so he had to,",,,
