Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"I do not bake so much now that my children are grown,",,,
A,but I do enjoy baking,,,
A,"and I guess I always liked making, uh, cookies and bars and things like that,",,,
A,"that was more my specialty, I suppose.",,,
B,"Uh-huh,",,,
B,uh-huh.,,,
A,And they seem to last longer than pies around here,,,
A,"pies would go practically, in a day's time",,,
B,Yeah,,,
B,"you,",,,
B,"That's right,",,,
B,yeah,,,
B,"they are meant for the, that evening's, dessert",,,
A,Yes.,,,
B,"and, you know, it has got to be gone or daddy gets into the, you know, the leftovers.",,,
A,Right,,,
B,Puts about two more inches on his waistline,,,
B,"and then  he is chastising,  himself afterward",,,
A,"And ,",,,
A,"Well, it is interesting that,",,,
A,"yesterday, I had lunch with a friend",,,
A,"and she was telling me that she had a dinner party over the weekend, for friends of hers.",,,
B,Uh-huh.,,,
A,"For, um, uh,",,,
A,"one of her acquaintances, one of her old friends, I guess, had been in town",,,
A,"and, uh, they invited two other couples over",,,
A,"and so there were seven of them that, uh,",,,
A,"I said ""well, what did you have""",,,
A,"and she said what she had, uh, just Mexican food,",,,
A,"but, you know, she had, uh, uh, guacamole",,,
A,"and, uh, I cannot remember all she had.",,,
A,"But she also had made, uh, flan, which is actually Spanish, I think.",,,
A,Have you ever made that or had it?,,,
B,"No,",,,
B,"I have not,",,,
B,huh-uh.,,,
A,"It's, uh, it's, um,",,,
A,"I had, used to work with a gentleman who was from Cuba, who would make it, uh,",,,
B,Uh-huh.,,,
A,it's just a wonderful dessert.,,,
A,"It's like, uh, an egg custard in a caramelized sugar, with on top of it.",,,
B,"Oh, okay.",,,
A,"And it's, it's quite, actually, not very difficult to make,",,,
A,"but it's very, very high in cholesterol, I am sure with all the eggs that are in it.",,,
B,"Sure,",,,
B,yeah.,,,
A,"But, uh, she said that she and her husband had, uh, traveled in Spain a couple years ago.",,,
A,"And, and flan is almost, uh, a basic with every meal that you get, there.",,,
B,"Like apple pie in America,",,,
B,right.,,,
A,"Yeah,",,,
A,uh-huh.,,,
B,Uh-huh.,,,
B,"Wow,",,,
B,uh-huh.,,,
A,It's just very customary to get flan.,,,
A,"So if you ever run into that you will sort, of be aware of what that is all about.",,,
B,Yeah.,,,
A,"But, uh, I would never have thought of making that as part of a, a Mexican dinner,",,,
A,"but, you know, sopapillas, I guess, would be another kind of a dessert, if you decided to do something like that.",,,
A,But,,,
B,Uh-huh.,,,
A,"flan is something you can, make ahead and have just, you know, have ready",,,
B,Uh-huh.,,,
A,"but, uh. Well, I would, have been thinking I would like to have a dinner party sometime soon,",,,
A,"but I tell you it,",,,
A,I,,,
A,my,,,
A,"it's one of those things where it does require some real, uh, planning",,,
A,"and, it's, you know,",,,
B,"Yes,",,,
B,uh-huh.,,,
A,"you don't just make the dinner,",,,
A,"you have the house to clean and, you know, the whole business that goes with it.",,,
B,"Well, when I have a dinner party that is my motivation for getting the, house clean",,,
A,Yeah.,,,
A,Probably a good way to do it.,,,
A,"Oh, the house needs cleaning, I guess I had better have a dinner party",,,
B,"Yeah,",,,
B,"yeah,",,,
B,"we are catering a wedding, uh, um, in August",,,
B,"and, uh, this lady that is,",,,
A,Oh.,,,
B,"it at,",,,
B,"it's at her house,",,,
B,she is not a good housekeeper.,,,
A,Uh-huh.,,,
B,"So she has got to hire this crew, of four women to come in two weeks prior to the wedding and get it ready.",,,
A,Oh.,,,
A,Good heavens,,,
B,"Yes,",,,
B,"and there, you know,",,,
B,"she is, she must have found some jewels, because they start in the corner and work out.",,,
A,Uh.,,,
A,"Oh, wow.",,,
B,"Yeah,",,,
B,"so,",,,
A,"That is such a nice thing,",,,
A,"it's,",,,
B,Uh-huh.,,,
A,"I, you know,",,,
A,"until,",,,
A,"well we have,",,,
A,"my husband and I have been married twenty six years,",,,
A,"and until last year I had never had another person clean my house,",,,
A,"and, then I got so involved and so busy, I said ""this is one luxury I am going to let myself have every now and then"".",,,
B,Uh-huh.,,,
A,"And so, I had a woman come in, uh, once a month,",,,
A,"and you know, it was not just very often,",,,
A,but for me it was wonderful,,,
B,"Sure,",,,
B,yeah,,,
B,"that is nice, you know, to have that,",,,
B,"that's a, luxury, today.",,,
A,"Well,",,,
A,"it is,",,,
A,"and it is buys you time to do other things, like have a dinner party,  I guess.",,,
B,"That's  right,",,,
B,"yeah,",,,
B,yeah.,,,
A,"So, it is just a real gift of time as far as I am concerned,",,,
B,Uh-huh.,,,
A,"but, well, uh, I,",,,
B,"I, I have a pie crust recipe that I, that is unique, that has vinegar and egg in it,",,,
A,Uh-huh.,,,
A,I have heard about that.,,,
B,Have you?,,,
A,but I have never tried it.,,,
A,"No,",,,
A,"well I should say I have heard of one that has vinegar in it,",,,
A,I do not know that it has egg in it.,,,
B,Egg and sugar.,,,
A,uh-huh.,,,
B,Uh-huh.,,,
A,Do you have it right on the top of you head?,,,
B,"Uh, I,",,,
B,"no,",,,
B,"I think it would be too hazy, because, um, the,",,,
B,"I, uh,",,,
B,no.,,,
A,"You do not have it,",,,
A,yeah.,,,
A,"I would ,",,,
B,"Well, it,",,,
B,"like the liquid is like, a half cup of water and then your egg and then your tablespoon of vinegar,",,,
A,Uh-huh.,,,
A,Right.,,,
B,and you mix that together,,,
B,"and then you, you know, your,",,,
B,"see it makes, it makes, uh, five pie crusts at once.",,,
A,"Uh, quite large,",,,
A,yeah.,,,
B,"So, that,",,,
B,"it's quite a volume of,",,,
A,Right.,,,
B,"I think it's four cups of floor,",,,
A,Uh-huh.,,,
B,"and, like, uh, a tablespoon of salt and a tablespoon of sugar",,,
B,"and, and you combine your dry ingredients",,,
A,Uh-huh.,,,
B,"and then you, uh, put in your liquid.",,,
A,Yeah.,,,
A,"Uh, what is it about the, uh, the vinegar that, uh, makes, the crust better.",,,
B,"It just, it just makes it very pliable and, and very flaky,",,,
A,Uh.,,,
A,Interesting.,,,
B,"and, you can really treat it rough",,,
B,and you are still going to have a flaky pie crust.,,,
A,"Yeah,",,,
A,"yeah,",,,
A,"boy, that, that's the real secret.",,,
B,"Like, uh, it's not mine,",,,
B,"it was from the, one of the magazines, probably, twenty years ago",,,
B,and it said you can throw this on the floor and step on it,,,
B,"and, it will still be flaky.",,,
B,"I thought, wow, quite a statement for them to make.",,,
A,"Oh,",,,
A,"it makes me think of years ago, uh, when I was visiting my mother-in-law in, uh, Michigan,",,,
A,she lived very near an apple orchard,,,
A,"and we just had,",,,
A,we could take as many apples as we wanted from it.,,,
A,"you know, according to the owners,",,,
A,"and so I decided to bake about four pies ahead, you know, and freeze them,",,,
B,Uh-huh.,,,
B,Uh-huh.,,,
A,"well, talk about working with big amounts of pie crust, and having it be tough.",,,
A,"Those were the toughest apple crust, or apple, uh, pie crust, I have ever, ever made.",,,
B,"Oh, wow.",,,
B,Wow.,,,
A,It was terrible.,,,
A,"I, I could have used that recipe,",,,
A,it sounds like.,,,
B,"Well, I am from Michigan.",,,
A,Where about?,,,
B,"Detroit,",,,
B,uh-huh.,,,
A,"Well, we lived in Plymouth for four years, uh,",,,
B,"Oh yeah,",,,
B,that's real close.,,,
A,Yeah.,,,
A,"In fact, I, we were there from, uh, seventy three to seventy seven",,,
A,"and, I was, I worked for the little, the weekly newspaper there, the, the Plymouth, oh what was it called, CRIER.",,,
B,Uh-huh.,,,
A,"And, uh, my husband is from the upper peninsula,",,,
A,"so he was born and, raised up there.",,,
B,Uh-huh.,,,
A,"That is where my mother-in-law still lives,",,,
A,"so, uh. Are you originally from Michigan",,,
A,"or,",,,
B,"Oh, yes.",,,
A,Uh-huh.,,,
B,Born in Detroit.,,,
A,I will be darn.,,,
