Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
B,"But, uh, I'd like to, uh, eventually I'd like to work up, if, if my wife does get interested, and maybe get involved in a league in a, in a mixed, mixed doubles league, or something like that.",,,
A,"Oh yeah,",,,
A,"we , we have one down here in the summertime.",,,
A,"Uh, it runs from like five o'clock to seven thirty or eight o'clock, you know, because it doesn't get dark until nine thirty or ten.",,,
B,Uh-huh.,,,
B,Right.,,,
A,And we play in the summertime out here.,,,
A,"We get a mixed league in,",,,
A,and that's what I'm trying to get her ready for.,,,
A,"It's going to start, well, when we change time back whenever that is next month, I guess,",,,
B,Uh-huh.,,,
A,"and it will start then,",,,
A,"and, you know, we had a lot of girls out there a couple of years ago,",,,
A,"and they were just starting to learn,",,,
A,"and, you know, they were shooting a hundred, hundred and twenty",,,
B,Sure.,,,
A,"but they were, you know,",,,
A,"now they're down into the hundreds nineties,",,,
B,Right.,,,
A,"so, it won't take her long. You know,",,,
B,"Well, that's good that's good, that's sounds like a lot of fun.",,,
A,"And it's something we can do together,",,,
A,"so. Well, she doesn't do much hunting,",,,
A,she could care less about that.,,,
B,Yeah.,,,
A,"She's does a little fishing,",,,
A,"but, you know, golf would give her the exercise,",,,
A,"she'd be outside,",,,
A,"give her something to do that we both enjoy,",,,
A,so.,,,
B,"Yeah,",,,
B,"it, it sounds like we've got real similar situations.",,,
A,Yeah.,,,
B,"I, I, I go home, uh, I've gone home every year now since I've moved to Dallas to, to go pheasant hunting,",,,
B,"and, uh um, the, the last time I, I took my wife along",,,
A,Uh-huh.,,,
B,"and, uh, kind of the same situation.",,,
B,"She's, she's up in the house and talked to my mother the whole time we were out hunting and stuff,",,,
B,"but, She'll definitely, uh, she'll make the trip for fishing if that comes along,",,,
A,Yeah.,,,
A,Yeah.,,,
B,"but, uh it's, it's interesting,",,,
A,All right.,,,
A,"Yeah,",,,
A,"and it's, you know, it's a game that you don't,",,,
A,"like bowling, you know, you feel bad if you bowl a hundred.",,,
A,"But if you shoot a hundred in golf, you know,",,,
A,"you don't have to be an expert to play,",,,
B,That's right.,,,
A,Any novice can pick up a club and learn how to hold one and learn how to do it and do it right.,,,
B,Uh-huh.,,,
A,"So, you know, you don't have to be an expert in any aspect of it at all.",,,
B,"That's right,",,,
B,"well, yeah,",,,
B,"I've, I've kind of formed the attitude that, you know, if I could just, if I could pick two or three shots out, uh, out of my game every time and put them together on one hole, then I do pretty good",,,
A,Yeah.,,,
B,"and then, and I keep, I keep rationalizing that well, you know, I can do it,",,,
B,"I just got to do it all at on the same hole,",,,
B,"and, and then it will get better,",,,
B,"and you just keep going,",,,
B,"and in the meantime, just enjoy what you're doing.",,,
A,Yeah.,,,
B,"It, it, it really works that way",,,
A,"And when, you know when I first got back into it, I used to get mad because I knew I could do something",,,
A,and I didn't get it done.,,,
B,Uh-huh.,,,
A,"You know,",,,
A,"and I just, well, I need to slice this ball around here,",,,
A,"I naturally slice anyway,",,,
A,"now you know, the ball will go straight",,,
A,and I go,,,
B,Yeah.,,,
A,"but, you know I'd get upset about it sometimes,",,,
B,Yeah.,,,
A,"and now I guess, you know, being in my forties, I just kind of mellowed out a little bit.",,,
B,Sure.,,,
A,I don't get upset any more.,,,
A,"So, and,",,,
B,Sure.,,,
B,"And well, that's great.",,,
A,"Well, I've enjoyed talking to you.",,,
B,"Well, you bet.",,,
A,I guess I'll go back to work.,,,
B,"Okay,",,,
B,sounds like it.,,,
A,All right.,,,
A,See you later .,,,
B,Okay.,,,
A,Bye-bye.,,,
B,Bye.,,,
