Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"And the, the tiles were sort of a mottled grey and had a little trim strip of maroon and white",,,
A,"and the, the wallpaper in that bathroom had a black background",,,
A,"and then it had vivid, uh, almost neon colors of hot pink and turquoise, and lime green and silver, and, uh, a little bit of yellow that looked like coral sands and sea horses and things like that",,,
B,"Um, that's kind of an odd color for a bathroom.",,,
A,"Oh it was awful,",,,
A,it was absolutely hideous,,,
A,"and, and we had a dinner party before we started renovating it",,,
A,"and a, a guest went in there",,,
A,and he said it's a good thing I went to the bathroom before dinner because if I had had something to drink and went in there I would think I was having hallucinations,,,
B,Really.,,,
B,"Well I, I've also been thinking about, after looking at all these magazines, um, these design magazines and stuff, I'm thinking about maybe painting the bedroom walls too, in a color that will kind of, um, tie in our, um, our, um, our, uh, comforter, with a color that's kind of a, um, burgundy and green and yellow and blue and beige floral design.",,,
A,Uh-huh.,,,
A,Uh-huh.,,,
B,"Um, and I'm not really quite sure,",,,
B,I don't know if maybe I'm biting off more than I can chew.,,,
A,Well I'd say tackle one project first and see how it goes,,,
A,and if you discover you like it then you can always upscale.,,,
B,"Yeah,",,,
B,well the bedroom would probably be the easier of the two because it would be just plain painting.,,,
A,Sure.,,,
B,"It wouldn't be any kind of special, um, special effects type thing.",,,
A,Yeah.,,,
B,It would be just plain paint.,,,
A,Well it's not hard to do if you get everything prepared ahead of time.,,,
A,"Because if you, uh, use drop cloths to cover everything and you use masking tape to trim out, uh, all the parts that you don't want to slop over onto, you don't have to be quite as precise about how you do it",,,
A,"and it can be done a whole lot faster. And with rollers and, uh, modern latex paints,",,,
B,"Um, okay.",,,
A,you can wash up easily because they're water soluble.,,,
B,Uh-huh.,,,
A,And they dry fast,,,
A,so you really don't have to be disrupted for more than about a weekend. If you have some help.,,,
B,Um.,,,
A,"And then if that, if you discover the little tricks and tips about, you know, how you get through corners and how you do trim and, uh, how long to leave the masking tape down, because if you leave it too long and it dries it can flake when it, when you pull it up.",,,
B,"It, it peels the paint off when you take it off,",,,
B,yeah.,,,
A,"Well, not,",,,
A,"if you leave it on for weeks, it will do that.",,,
A,If you take it up the next day it should be fine.,,,
A,"You want it to get dry, but not, uh, just real hard.",,,
B,"Yeah,",,,
B,okay.,,,
A,You don't want the gum on the back of the masking tape to get dried to hard.,,,
A,That's the problem.,,,
B,Yeah.,,,
A,It will come up a lot easier if you don't wait too long.,,,
A,"And I've, I was told,",,,
A,"I always used the nice wide masking tape,",,,
A,"but I've heard from people who tried to get by and skimp on narrow masking tape that it was more trouble than it was worth. Because it, it rips as you pull it off for one thing",,,
B,"Oh really,",,,
B,okay.,,,
A,and then you end up tediously scraping these tiny little shreds of masking tape,,,
B,Um.,,,
A,And the whole point of using it is to save yourself work.,,,
A,You can do a little faster painting and much easier clean up if you use the masking tape.,,,
A,"But use, use good, uh, stuff and buy it at a paint store where they have the right brands, that will go down and come up easily.",,,
B,Okay.,,,
B,"Well I really appreciate all the helpful tips,",,,
B,"I think you are, just made my project a lot easier",,,
A,Well I wish you very good luck with it,,,
A,and I will tell you that I have retired from the painting business.,,,
A,The last time I had something done was my kitchen cabinets,,,
A,"and I decided that was too much to tackle,",,,
A,I'd hire a professional.,,,
B,"If you were, if you were closer I'd, I'd, I'd tell you you could come over and supervise",,,
A,Well if I were closer I might.,,,
A,"Oh, well I hope your project turns out great",,,
A,"and I, really think that it's exciting that you're going to try the sponge painting.",,,
A,"I think that could give it a really a,",,,
B,"Well, we'll see how it goes,",,,
B,I may just be flat painting over it.,,,
A,"Well, of course that's the other advantage of paint.",,,
A,If you don't like it all you do is put on another coat.,,,
B,Yeah.,,,
A,I guess we'd better go because our time looks like it's about up.,,,
B,"Yeah,",,,
B,"I, I need to go to the dentist,",,,
B,so.,,,
A,"Okay,",,,
A,bye-bye.,,,
B,It's was nice talking to you Kathleen.,,,
A,Thank you.,,,
B,Bye-bye.,,,
