Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"kind of pop, you know, rock.",,,
B,Rock.,,,
A,Yeah.,,,
B,Hard rock?,,,
A,"Well, not hard",,,
B,Not hard rock.,,,
A,"Just kind of,",,,
B,Not like the eagle.,,,
A,Huh?,,,
B,Is that the eagle?,,,
A,Yeah.,,,
B,"Okay,",,,
B,"I know, I know what the eagle is.",,,
A,"It's not too hard,",,,
A,"it's,",,,
B,That's not too hard.,,,
A,You know.,,,
A,But it's not enough to put you to sleep,,,
B,"True,",,,
B,true.,,,
A,Which some of the songs on K V I L can.,,,
B,"Well, course, see, I listen to K V I L for the contests.",,,
B,I mean,,,
A,"Oh, yeah,",,,
A,"got the bumper sticker, too?",,,
B,"Oh, yes,",,,
B,"oh, yes.",,,
B,You can't drive a car without bumper sticker,,,
B,and you know they're going to call you up.,,,
A,Someday.,,,
B,Yeah,,,
B,"Well, listen, I've enjoyed talking.",,,
B,"I, I'm sure that the switchboard will probably give us that sign off message very shortly anyway.",,,
A,Okay.,,,
B,I appreciate it.,,,
A,Okay.,,,
B,Catch you later.,,,
A,Bye-bye.,,,
B,Bye-bye.,,,
