Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
B,Yeah.,,,
A,Get the yellow ones.,,,
B,The yellow.,,,
A,Those are the ticket,,,
B,Okay,,,
A,"And let them drop to the bottom and maybe do a, a kind of a slow reel.",,,
A,"You don't even have to have a good rod or anything. Just, just even a regular line",,,
B,Uh-huh.,,,
A,and you throw it out,,,
A,"and, uh, the, the other thing that's real good is small, uh,",,,
A,it's a real small rapalla .,,,
A,It's about an inch and a half long,,,
A,"and they're pure all silver, something real shiny about that long.",,,
B,Uh-huh.,,,
A,They'll go after that in a heartbeat also. Just anything that really shines or spins.,,,
B,"Yeah,",,,
B,"my mom, she just loves to fish",,,
B,"and she has a lot of those, those little, uh,",,,
B,they almost look neon.,,,
B,"You know, they're just real colorful things on, onto her end.",,,
A,"Oh, yeah,",,,
A,yeah.,,,
A,That's it.,,,
B,Yeah.,,,
B,And she she's really a good fisher woman.,,,
A,"Oh, really?",,,
B,Yeah.,,,
A,That's neat.,,,
B,"Well, you sound like you're a good fisher woman, too.",,,
