Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
B,"The,",,,
B,"Yeah,",,,
B,"they, their, they have the whole philosophy,",,,
B,"I mean, they, they kind of even brainwash themselves into thinking they're better, which is kind of hard to take",,,
A,Yeah.,,,
B,"I mean as you're walking through that little tour in, uh, Munich, it's kind of they're trying to brainwash you, too",,,
A,"Uh,",,,
A,"Oh, of course,",,,
A,of course they are.,,,
A,They want you to buy their car.,,,
A,"Yeah,",,,
A,"there,",,,
A,"it was, it was interesting.",,,
A,"I was at, I, I also went to, uh, the Porsche",,,
A,"and, uh, it was, it was amazing how they were completely opposed.",,,
B,"Oh, really?",,,
A,"Yeah,",,,
A,"the, uh, the B M W is really, oh, like, oh, we have all these like high tech things",,,
A,and everything is put together with exacting tolerances,,,
A,"and, and then you go to Porsche",,,
A,"and it's like, well, uh, these cars are completely handmade",,,
B,Um.,,,
A,and no two of them are alike,,,
A,And,,,
B,Yeah,,,
B,"that's,",,,
A,so it's like completely opposed.,,,
A,"I don't know,",,,
A,"which do I like better,",,,
A,"I think I like the Porsche's philosophy a little bit better, although it's not really practical.",,,
B,"No,",,,
B,it's not realistic.,,,
A,"Unless, it's, it's a toy.",,,
B,"Yeah,",,,
B,"if you can afford that kind of a toy, then, I guess, uh",,,
A,Let's face it.,,,
A,"Yeah,",,,
A,"yeah,",,,
A,"but it, it, B M W good for that.",,,
A,"What kind of driving just like commuting you'd want to do it, use it for?",,,
B,"Yeah,",,,
B,"just work,",,,
B,short trips.,,,
B,No no heavy mileage.,,,
B,I'm putting on less than fifteen thousand miles a year.,,,
A,"Wow, yeah.",,,
B,So it's pretty minimal.,,,
A,That's cool.,,,
B,Lasts a long time.,,,
B,That's mainly what I'm looking for.,,,
A,"Yeah,",,,
A,that's good.,,,
A,"I also, I was impressed by, uh, by the Mercedes, too.",,,
B,"Oh, yeah.",,,
A,"I really, I really like the Mercedes.",,,
B,"But, But if, if you have a problem with a Mercedes, you take it into a shop, they're going to, they're going to hit you up for just all kinds of things",,,
A,The factory was nice,,,
A,"and,",,,
A,"And is it different for the, for the B M W?",,,
B,"Uh, I think, well, something on the order of a three series, it's probably different.",,,
B,"Once you get up in the five series and higher, then, all your repair costs go up significantly",,,
A,Probably.,,,
A,"Right,",,,
A,I can imagine that.,,,
B,"So I'm kind,",,,
B,"yeah,",,,
B,"I'm not sure if I really want,",,,
