Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
B,I think it's real important to be part of a team.,,,
A,Right.,,,
B,"And so that's why I said, their childhood is extremely different from mine.",,,
B,We didn't do all that you know.,,,
A,Right.,,,
B,"We certainly didn't carpool and run the way I do. Um,",,,
A,"Well, and you don't, you don't see the parents, uh, encouraging those students to get on athletic teams or, drill teams or band,",,,
B,No.,,,
B,"Right,",,,
B,right.,,,
A,"it's strictly stick to the educational,",,,
A,"and it's interesting to see them as they get older, uh, then that is the type of adult they are.",,,
B,Uh-huh.,,,
A,Um.,,,
