Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"Well, no.",,,
B,Is that right?,,,
A,"And with the same, you know, some of the, some of the same problems that you've mentioned.",,,
A,"But, uh, I don't know,",,,
A,"I guess I wasn't involved enough to, to, uh, really stop to think about it.",,,
B,Uh-huh.,,,
B,"Well, I, you know, since I teach, I see see it.",,,
B,"And, and I feel",,,
B,"and I love the example that most of these children give the, our American children.",,,
B,"And yet, you know, I can see why some of the parents are that are  fearful too.",,,
A,"Uh-huh,",,,
A,uh-huh.,,,
B,"And, and it's a kind of a touchy situation.",,,
A,Uh-huh.,,,
B,And I wish that we could all just learn from each other and not feel threatened.,,,
B,But it doesn't happen that way all the time.,,,
A,"Exactly,",,,
A,exactly.,,,
A,"Right,",,,
A,right.,,,
B,"So anyway,",,,
A,"Well, it was good talking to you.",,,
B,"It was good to talk to,  to you too.",,,
A,And I,,,
B,And have a good trip in California.,,,
A,Okay.,,,
A,And have a good weekend.,,,
B,All right.,,,
B,Well thank you.,,,
A,"all righty,",,,
B,Bye-bye.,,,
A,Bye-bye,,,
