Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,And they like just the traditional.,,,
A,"They're not very,",,,
B,they're the Spaghetti Warehouse type.,,,
A,"Yes,",,,
A,they are.,,,
A,Exactly,,,
A,Exactly.,,,
B,Right.,,,
A,The place of the seventies,,,
B,"Yeah,",,,
B,"yeah,",,,
B,"but my little girl likes, uh, Spaghetti Warehouse real well",,,
A,Uh-huh.,,,
A,"Yeah,",,,
A,most kids do.,,,
B,It's real entertaining for her.,,,
A,"do you ever go for steak? Just a steak and potato and salad bar, that kind of thing.",,,
B,"Um, not really.",,,
B,"That's, a steak is something that I cook at home. You know, that you grill out",,,
A,Uh-huh.,,,
A,Yeah.,,,
B,"and I really don't particularly, um,",,,
A,"Well, I'm, I'm real curious to try this one that has such commercials. The uh, that Del Lincoln",,,
A,"and, oh, what is that guy's name?",,,
A,They do those real corny commercials.,,,
B,Huh.,,,
A,"It's, uh, over, there's one over there in Addison.",,,
A,I can't remember his name.,,,
A,"Anyhow it's some,",,,
B,Steak.,,,
A,"Yeah,",,,
A,it's some famous steak place over in Addison.,,,
A,"There's a, there's a second one downtown,",,,
A,and they have these really corny radio commercials,,,
B,Uh-huh.,,,
A,but but their steak is supposed to be wonderful.,,,
A,"So, I I had not tried that.",,,
A,My husband was saying that up north they have such nice restaurants where you can go after a theater or after the movie.,,,
B,Uh-huh.,,,
A,"And it seems like I've been,",,,
A,we found those one time,,,
A,and then they discontinued.,,,
A,It was over in Addison.,,,
B,Huh.,,,
A,"And then they, uh, closed up",,,
B,Yes.,,,
A,"So most of these places are pretty much just, uh, theme restaurants around here.",,,
B,Right.,,,
B,"I think that's what goes, you know, really goes right now in the, in the Dallas area.",,,
A,Uh-huh.,,,
B,"Of course, you know, down, next to downtown up around McKinney and everything you know, there's just a, there's a different class of restaurants up there that I can't even touch.",,,
A,Uh-huh.,,,
A,"Well, that's exactly true",,,
A,That's right.,,,
A,That's right.,,,
A,Yeah.,,,
A,That's right.,,,
B,"You know, it would probably take my whole paycheck just to go in and have one meal up there",,,
A,That's,,,
A,"yeah,",,,
A,that's right.,,,
A,Uh-huh.,,,
B,"but, um,",,,
A,I had a friend who was taken to Lawry's downtown for prime rib,,,
B,Uh-huh.,,,
A,and I haven't been.,,,
A,We usually don't go for beef really anymore.,,,
B,Uh-huh.,,,
A,"Where,",,,
A,"we've gotten so used to doing chicken and things at home that that's, that's usually the way we'll go if we're not going lasagna.",,,
B,Right.,,,
B,Uh-huh.,,,
B,"Yeah,",,,
B,"when, when I go out, it's, it's normally to get, um, some specialty type of food",,,
A,Uh-huh.,,,
B,"besides, you know, because chicken and steaks and everything I grill at home.",,,
A,Uh-huh.,,,
A,I know.,,,
A,"Well, I understand.",,,
B,"And, and really it's, they're a lot better than what I get in the restaurant",,,
A,"That's right,",,,
A,and save you some money too,,,
B,That's right.,,,
A,Well,,,
B,Saves you a little bit money.,,,
A,"now what is your, what's your child's favorite place to eat?",,,
B,"Um, favorite place,",,,
B,"uh, she has a lot,",,,
B,Taco Bell,,,
A,"Oh, yeah",,,
A,They're easy,,,
B,"Yeah,",,,
B,that's right.,,,
A,Yeah,,,
B,That's right.,,,
A,"Well, mine enjoy that too.",,,
A,They like to go pretty much where we like to go,,,
A,and they'll,,,
B,Uh-huh.,,,
A,"and then our favorite thing on Fridays, we generally order pizza in",,,
A,"so not Pizza Inn, but pizza to our house.",,,
B,Right.,,,
B,"Right,",,,
B,uh-huh.,,,
A,So we've done.,,,
A,"Well, um, is there anything else you'd like to discuss about it?",,,
B,"No,",,,
B,not that I know of.,,,
A,"I think we've, I think it's come to an eye conclusion",,,
A,so I'll talk with you later.,,,
A,Thank you.,,,
B,"Uh-huh,",,,
B,thank you.,,,
A,Bye-bye.,,,
B,Bye-bye.,,,
