Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"Yeah,",,,
A,it's tough.,,,
A,It's tough.,,,
B,"Yeah,",,,
B,it is tough.,,,
B,"It's,",,,
B,"and I don't know who's even proposing it, or, or how they plan on implementing it, if they do.",,,
A,Yeah.,,,
A,Yeah.,,,
A,"I, I'm not sure either.",,,
A,"But, I think, there would have to be a lot more, you know, information, you know, disseminated, before you say, let's do this, you know.",,,
B,Yeah.,,,
B,Yeah.,,,
B,I think going to the schools would be the easiest for them.,,,
A,Yeah.,,,
B,"You know, it be,",,,
B,"it wouldn't take up much, much, it would take up more time than anything",,,
B,but it wouldn't take up a lot of money.,,,
A,Yeah.,,,
B,They wouldn't have to spend money advertising and things like that.,,,
A,Yeah.,,,
A,That's right.,,,
B,You go to school,,,
B,"and you have a kind of a captive audience,",,,
B,"get them all in the auditorium,",,,
A,Yeah.,,,
B,"and you, you give them your speech and maybe a little slide show or something,",,,
A,Uh-huh.,,,
B,"and, I think, that they could get some results from that, because there are a lot of people who are volunteer and community minded,",,,
A,Right.,,,
B,"but they don't know where to go to, to, to do anything.",,,
A,That's right.,,,
A,Yeah.,,,
A,That's a real waste too.,,,
A,It really is.,,,
B,"Yeah,",,,
B,it is.,,,
B,It really is.,,,
A,"I don't really see the emphasis on things like Peace Corps, like we, you know, we saw back, I guess, in the Carter administration,",,,
B,Right.,,,
A,"that was, that was a big thing with him.",,,
B,"Yeah,",,,
B,yeah.,,,
A,"And, I guess even back to Kennedy, as a matter of fact, I guess Kennedy may be the one that actually started the thing, or was, you know, really interested in things like that.",,,
B,Uh-huh.,,,
A,I just don't hear much about it anymore.,,,
A,"Like I say, I don't even know what programs are, are even ongoing now, you know.",,,
B,I don't either,,,
B,"That's one,",,,
A,"Anyway, it's a tough question.",,,
B,"Yeah,",,,
B,it is a tough question.,,,
A,"Okay,",,,
A,well thanks for your time.,,,
A,I enjoyed talking to you.,,,
B,"Sure,",,,
B,same here.,,,
A,"Okay,",,,
A,take care.,,,
B,you too.,,,
A,Bye-bye.,,,
B,Bye.,,,
