Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
B,"And, uh,",,,
B,"but, uh, anyway that's my own personal comment I guess,",,,
B,but.,,,
A,"Yeah,",,,
A,this girl that works for me just bought a car down there,,,
A,and,,,
A,"they, they had a problem with they, uh, took their Camaro in to get it traded and they, they hadn't signed any papers",,,
A,"and they had all ready, uh, taken it in to paint it and everything",,,
A,and everything was stolen out of it,,,
A,"and the people, um, wouldn't reimburse them for anything.",,,
B,Middlekauff wouldn't?,,,
B,She needs to find herself a lawyer.,,,
B,"She'd, she'd come out like a champ on that one.",,,
A,"Yeah,",,,
A,"so, I've heard some stuff about them.",,,
A,"But, um.",,,
B,"So have you been using, well anyway.",,,
A,What.,,,
B,"That was,",,,
B,"I was asking you some questions about the telephone and how long and how many have you been doing,",,,
B,"but that's,",,,
A,Oh.,,,
B,"they, they don't want to hear that.",,,
A,"Oh, just about a week.",,,
B,Is that all?,,,
B,A week.,,,
A,"Yeah,",,,
A,yeah.,,,
B,"Good Lord,",,,
B,I think I started in January or February.,,,
A,Really.,,,
B,"Oh God, I've,",,,
B,I'm like twenty some phone calls.,,,
A,"Oh, wow.",,,
B,"That's why I, I wasn't sure if this was the second time around or what.",,,
B,"Well look, I've enjoyed speaking with you.",,,
A,"Yeah,",,,
A,you too.,,,
B,And keep smiling.,,,
A,"Okay,",,,
A,thanks.,,,
B,"Bye, bye.",,,
A,Bye.,,,
