Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,Yeah.,,,
B,The Yankees can hear it.,,,
A,Yes.,,,
A,"Oh, that's true,",,,
A,that's true.,,,
A,"I, see I don't think I do,",,,
A,"but, uh, but a lot of people do say I sound like,",,,
A,"I guess, I have, I guess more of a twang,  to  my voice almost a",,,
B,Uh-huh.,,,
B,"Are you a, a native Texan?",,,
A,I sure am.,,,
B,Oh.,,,
A,I've lived here all my life.,,,
B,"Well, good for you.",,,
A,"But, any way, uh,",,,
B,Have you ever been to Austin?,,,
A,"Yes,",,,
A,yes,,,
A,"we went last summer, actually.",,,
B,"This,",,,
B,"how was,",,,
B,"I'm wondering, I'm really not that not familiar.",,,
B,"I know there are some good places to go camping along the, uh, the lakes.",,,
A,Or is there?,,,
A,"Okay,",,,
A,"well, we didn't go camping,",,,
A,"we just, uh, we did like, uh, we drove down to Houston to visit friends,",,,
A,"and,  we  went to Galveston and, uh, to San Antonio and then up to Austin. And, and kind of, uh, you know, doing the sight seeing type stuff.",,,
B,Uh-huh.,,,
A,So we didn't go camping.,,,
A,That would be fun though to go.,,,
A,"That's one thing my husband wanted to do, was, on this summer's vacation was to go and camp wherever we went.",,,
A,"And I said, Well, I'd love that",,,
A,"but,",,,
B,It takes a lot more planning.,,,
A,"It does,",,,
A,"and, and ever once, you know, on my summer vacation, you know, my week-long vacation, I,  want  to be a little bit pampered, you know, by a,  hotel  and a waiter",,,
B,Uh-huh.,,,
B,Right.,,,
B,"Exactly,",,,
B,"exactly,",,,
B,yeah.,,,
A,"So, we're hoping to do like a three day weekend.",,,
A,"There's, um, a thing called Pfeiffer Rim.",,,
A,I don't know if you have ever heard of it?,,,
B,"No,",,,
B,I haven't.,,,
A,"It's, uh, there's a town called Glenrose.",,,
A,I think it's around two hours from here.,,,
A,"And, uh, it's, it has like dinosaur tracks,  and stuff like  that",,,
B,"Oh, that sounds,  That sounds great.",,,
A,and it's got one of those wildlife parks.,,,
A,Yeah.,,,
A,I think that'll be fun.,,,
A,"So we're going to try to do that like on a three day weekend, go there",,,
A,"and,",,,
B,Have you ever camped out of state?,,,
A,"No,",,,
A,I haven't.,,,
B,"You know, where you should try,  sometime is  Colorado.",,,
A,Where at?,,,
B,It is beautiful.,,,
A,Is it?,,,
B,Absolutely beautiful.,,,
A,"I've just been up there skiing,",,,
A,"and, well, we've driven through,",,,
A,"and,  you  know,",,,
B,Uh-huh.,,,
B,Uh-huh.,,,
A,"but,  but not, you know, camping or anything.",,,
A,"But I would love to camp,  in  the mountains.",,,
B,Yes.,,,
B,Estes State Park is fantastic.,,,
A,That's what my girlfriend says.,,,
A,"Yes,",,,
A,she loves that place.,,,
B,"See, you need to go there.",,,
A,She loves that.,,,
A,She says that where we need to go sometime.,,,
B,"It is. It's, you know, it's, it's high canyon",,,
B,"and, uh, and there's this little mountain lakes",,,
B,and it's very peaceful.,,,
A,Oh.,,,
B,"And, um, in, in the early fall time,",,,
A,Uh-huh.,,,
B,"um,  I can't remember what type of trees they are,",,,
B,"but they, all the leaves turn yellow,",,,
A,Oh.,,,
B,and  it's just brilliant.,,,
B,"And,",,,
A,I love that.,,,
B,"Yes,",,,
B,you would.,,,
B,You'd like it very much.,,,
A,That's neat.,,,
A,That's neat.,,,
B,I know you would.,,,
A,"I used to go camping all the time as a, a Girl Scout.",,,
B,I was too,,,
A,All the time. I got real used to it then.,,,
B,Yeah.,,,
A,I felt like we roughed it then,,,
B,"Uh, well we did, you know,",,,
B,we really did.,,,
B,"I mean, I just don't understand these people that think taking an R V,  and  parking it and sitting inside and watching T V,  and  having your microwave",,,
A,Right.,,,
A,Yes.,,,
A,Exactly.,,,
B,It's not  camping.,,,
A,"I mean, we had to make the fires and dig latrines and everything.",,,
B,"Right,",,,
B,right.,,,
B,I mean that is it,,,
A,"You have to get poison ivy and all that good stuff,  to  really be camping",,,
B,Right.,,,
B,Oh.,,,
A,Yeah.,,,
A,"Well do you, you, you say you haven't been in years?",,,
B,"No,",,,
B,I haven't.,,,
B,"I'm, um, I'm a struggling single mom.",,,
A,"Oh, gosh, bless your heart.",,,
B,"and, uh,",,,
B,thank you.,,,
B,"Um, it's, you know,",,,
B,"time is precious,",,,
B,money's precious.,,,
A,Yes.,,,
B,"Um, and it, it,",,,
B,"I think I haven't been able to do it,",,,
B,"and, you know, what, that was one of the things I really thought I'd like to do with my children,  you know,  again.",,,
A,"Uh-huh,",,,
A,uh-huh.,,,
B,And I'm a little bit fearful of trying that just women.,,,
A,I don't blame you.,,,
B,You know?,,,
A,I don't blame you at all.,,,
B,"I hope,",,,
A,Years ago it would have been fine,,,
A,"but,",,,
B,"Yes,",,,
B,"I, I really now,",,,
B,"I, I have gone on one little vacation, just the girls and I.",,,
B,"We drove down to Port Aransas,  and  rented a little efficiency, you know,  and,  and had a marvelous like two nights,",,,
A,Oh.,,,
A,Yeah.,,,
A,Yeah.,,,
B,and  that was great.,,,
B,"And even at that, it, it was like the first time that I ventured,  you  know, out of the city by myself.",,,
A,Uh-huh.,,,
B,"And, and, you know, I, I stayed in a nice place.",,,
B,"But it's still, it's real different not to have another adult with you.",,,
A,Yes.,,,
A,I,,,
B,You know.,,,
A,I can  imagine.,,,
B,I'm just a chicken.,,,
B,I know lots of women would do it all the time.,,,
A,No,,,
A,"I don't blame you, not nowadays.",,,
B,"I haven't quite adjusted, you know?",,,
A,Yeah.,,,
A,Now are you with T I down there?,,,
B,"Well, I, I was with T I until January.",,,
B,"I, uh, I left T I in January hoping to strike out and find a job where I could make some money.",,,
A,Good.,,,
B,"So, well it's, It was a good plan but I haven't yet",,,
A,Have you?,,,
A,Okay.,,,
B,"I got into sales,",,,
B,"and,  I'm  selling, uh, telephone systems.",,,
A,Oh.,,,
A,"Oh, that's neat.",,,
B,"And it's, it's fun",,,
B,"and it's interesting,",,,
B,"but it's also, um, pretty challenging,",,,
B,"and I haven't, I haven't started making money yet.",,,
A,Um. It's hard isn't it?,,,
B,"So, yeah,",,,
B,"it's, it's hard",,,
A,"Now, how old are your girls?",,,
B,Eleven and fourteen.,,,
A,"Oh, goodness.",,,
B,Yeah.,,,
B,So I'm old,,,
A,"No,",,,
A,you're not old,,,
A,Who is You're not old at all.,,,
B,"Well, excuse me just second.",,,
A,Sure.,,,
B,"speaks to Honey, I'll be",,,
B,"yeah,",,,
B,go ahead.,,,
B,"voice, There's someone at the door.",,,
A,"Oh, okay.",,,
A,Do you need to go?,,,
B,"Well, um, I'm going to listen.",,,
B,"We always check and see if we should answer the door,  at  night.",,,
A,Yeah.,,,
A,That's very smart.,,,
B,Yeah,,,
B,"so, well, I've enjoyed this.",,,
A,"Yeah,",,,
A,me too.,,,
B,"And, uh,",,,
A,And good luck.,,,
A,"How many have you made so far, calls?",,,
B,"I, I haven't made any.",,,
B,I've been just a recipient,,,
A,"Oh, have you?",,,
A,"They're all,",,,
A,this is only about my second one I've ever made.,,,
A,I've been a recipient on the others.,,,
A,"How many have you had so far, do you know?",,,
B,I think I've had about four.,,,
A,"Four,",,,
A,that's good.,,,
B,yeah.,,,
A,Very good.,,,
B,That's four each.,,,
B,"Well, you know, when I had to",,,
B,"this is my, my Gemini nature, you know,",,,
B,"it's like what are you interested in,",,,
A,Yes.,,,
B,and  it's like virtually anything.,,,
B,I'll talk about anything to anybody,,,
A,Yeah.,,,
A,"I don't,",,,
A,"yeah,",,,
A,"you bet,",,,
A,you bet.,,,
B,"And it's, it's been real interesting, the different personalities That I run across.",,,
A,I know.,,,
A,"Yes,",,,
A,"I always try to find out where they're from,  you  know,",,,
B,Exactly.,,,
A,"cause, because it is neat.",,,
B,Uh-huh.,,,
A,It really is.,,,
B,Uh-huh.,,,
A,"Well then, I guess I'll let you go so you can go get the door",,,
A,"and,",,,
B,"Well, thank you.",,,
B,"And, um, I enjoyed talking with you.",,,
A,"You, me too.",,,
B,"You have a good time camping,",,,
B,"when you go next time,  think  of me",,,
A,Thanks.,,,
A,Okay.,,,
A,Thank you.,,,
B,All right.,,,
A,Bye-bye.,,,
B,Bye-bye.,,,
