Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
B,but I was very young,,,
B,so I don't remember that,,,
B,"and, I was three when we moved back here.",,,
A,"At at, excuse me, at what age did you,",,,
A,"Oh, that's too bad",,,
A,"because,",,,
B,So I don't remember,,,
B,but we have all these wonderful pictures of all these great places that they have been,,,
A,Uh-huh,,,
B,and that I was when I was a baby,,,
B,"but so, Morocco I think would be wonderful",,,
B,"because that's, you know, that's, that area of the world I think would be great.",,,
A,Yeah.,,,
A,It was a very interesting vacation.,,,
A,"The only thing I didn't like was in some of the more touristy areas uh, um, the, it would just be besieged by people wanting to be your guide",,,
B,Uh-huh.,,,
A,"and you, there were some places, where people,",,,
B,Yeah.,,,
A,"there would be kids there that were excellent at ripping you off,",,,
B,Uh-huh.,,,
A,and we had nothing taken because we knew,,,
A,"and we had things in inside pockets and in, you know, in jacket underneath a coat type of thing.",,,
B,Really.,,,
A,"But,",,,
B,"We, we found that in Jamaica.",,,
B,"It was the same way, that people would come up and try and sell you, well try and sell drugs and things like that",,,
A,Uh-huh.,,,
B,"but they, they were so destitute",,,
B,"and I guess they, they make all their money on tourism",,,
B,"and, and they would come up and ask you, you know, if, if you want to buy different things",,,
B,"and really, after awhile it really gets annoying,",,,
A,Yeah.,,,
B,"you know, it, it's a little scary too when they're coming up and they're all over you.",,,
A,"The, the worst place was in Marrakech",,,
B,Uh-huh.,,,
A,and the other cities it wasn't nearly as bad,,,
A,"and a couple of them it was, what we did in some of the other cities",,,
A,and they tell you to do that is to hire a local guide,,,
B,Uh-huh.,,,
A,it doesn't matter who it is,,,
A,and they keep everyone else away from you.,,,
B,Oh really.,,,
A,And it's worth it,,,
A,and it's like ten dollars a day or something,,,
A,and its worth it just to keep everyone else away from badgering you,,,
B,Really.,,,
A,and you feel stupid doing that,,,
A,"but we did it,",,,
B,Uh-huh.,,,
A,"and we were much happier,",,,
B,Uh-huh.,,,
A,"and you also get in to see things that you might not get into if you were alone, uh,",,,
B,Uh-huh.,,,
B,Well that's great.,,,
B,Where else have you been?,,,
A,Uh,,,
B,"Well you lived in France,",,,
A,Yes.,,,
B,so you've been all through Europe.,,,
A,No,,,
A,"actually I haven't been  all through Europe,  like I haven't been to Italy yet.",,,
B,No.,,,
B,Really.,,,
A,"Uh, we're going to go for a conference in September",,,
A,"and so, hopefully, we'll get to travel a little bit too.",,,
B,Uh-huh.,,,
A,"Uh, my more exciting spots have been,",,,
A,I've been to the Galapagos Islands.,,,
B,Really?,,,
A,"Uh-huh,",,,
A,that was one of the most  wonderful vacations I've ever had.,,,
B,Lots of wildlife huh?,,,
B,Yeah.,,,
A,Yes.,,,
A,"If you like wildlife, it's a fabulous vacation.",,,
B,Uh-huh.,,,
A,If you don't like wildlife it's probably not of interest,,,
A,"But it, that was really, really fabulous",,,
A,"and just the photos I have of it and gosh, incredible and be so close,",,,
B,"Now when was that, when were you there?",,,
A,"Um, August, eighty-eight.",,,
B,Uh-huh.,,,
A,"And then, actually, after there I went to um, Hawaii,",,,
A,a lot of my travel has been sort of based around conferences or business meetings,,,
B,Uh-huh.,,,
A,"and so, I went to Hawaii and then to Australia and  Japan and China,",,,
B,Uh-huh.,,,
B,Did you go on the Barrier,,,
B,"did you see the Great Barrier Reef and,  and go snorkeling?",,,
A,"I, I,  actually I didn't go diving.",,,
B,Uh-huh.,,,
A,"I, I'm a diver",,,
A,"and so, that's, that's actually been another of my favorite vacations has been taking little diving trips",,,
B,Oh diving.,,,
B,Uh-huh.,,,
A,"but, uh,",,,
A,no,,,
A,I didn't get to the Great Barrier Reef.,,,
A,I drove from Sidney down to Melbourne and over to Adelaide.,,,
B,Uh-huh.,,,
A,"It's gorgeous, absolutely gorgeous.",,,
A,The coastline was just incredible.,,,
A,It's huge.,,,
B,Is it really?,,,
A,Australia.,,,
A,Yeah.,,,
B,"Yeah,",,,
B,yeah.,,,
A,"Uh, but,",,,
B,Did you have shrimp?,,,
B,"I've seen in, you know,",,,
B,"they, they show all this wonderful seafood and, and great big prawns, you know the big shrimp",,,
B,"and,",,,
A,I don't remember if I had shrimp.,,,
B,No?,,,
B,Didn't have shrimp there huh,,,
A,I don't think so.,,,
B,I remember food,,,
A,"Oh, I like that too.",,,
A,"But, uh, in fact I didn't eat out that much there because I was traveling by myself in a car,",,,
A,"it would have been, I think, much more fun to do it like in the van, with a bunch of people.",,,
B,Uh-huh.,,,
B,Uh-huh.,,,
A,"But, uh,",,,
B,Oh you're adventurous.,,,
B,You went by yourself.,,,
A,Uh-huh.,,,
B,Really.,,,
A,And I was by myself in China too.,,,
B,Really?,,,
A,Yeah.,,,
B,Oh wow.,,,
A,"China was a little bit more, uh, of a challenge.",,,
A,"But, it, it wasn't more of a challenge in a sense because I hired a guide all the time,",,,
B,Uh-huh.,,,
A,"and so I never, you know, got out by myself, or not much,",,,
B,Uh-huh.,,,
B,Was it very expensive?,,,
A,"No,",,,
A,"actually I paid about either a thousand dollars or a little bit,",,,
A,no,,,
A,"maybe it was about a thousand dollars, maybe a little bit less,",,,
A,"I don't really remember, for ten days including all my meals, a guide, a car, the airfare",,,
A,"and,  but this is from Hong Kong,",,,
B,You're kidding!,,,
B,No kidding!,,,
B,Uh-huh.,,,
A,because I was already in Hong Kong,,,
A,"and, um, but it only cost you about a thousand dollars to go there",,,
A,"and I went to Beijing, Shanghai, Chengdu",,,
A,"and actually then I took a train up from Shanghai to a little, Quingdao I think is the name of it.",,,
A,"It's a little, uh, sort of getaway retreat village not far from Shanghai.",,,
A,It's just a train ride.,,,
B,Uh-huh.,,,
A,"And that,",,,
A,"I had two internal, one, yeah, two internal plane flights and a couple of other things.",,,
A,"It was really,",,,
B,All for a thousand dollars?,,,
A,Uh-huh.,,,
B,Wow!,,,
B,That really surprises me.,,,
A,Around a thousand.,,,
B,"I guess I relate it to, to Japan where things are very expensive,  aren't they?",,,
A,"Oh, Japan's  ridiculous.",,,
B,Yeah.,,,
B,Yeah.,,,
A,"And I stayed, I didn't stay in the top of the line hotels",,,
A,"but I stayed in,",,,
A,"they were all completely clean,",,,
B,Uh-huh.,,,
A,"and, you know, they were newly built",,,
A,"and they were sort of the lower end of the top of the line, hotels, because they said you can't stay in the cheap stuff.",,,
B,Uh-huh.,,,
B,"Yeah,",,,
B,"yeah,",,,
B,"and you don't want to stay in the very, very, very exclusive, because you don't really even get a flavor of the country if you're,",,,
A,Right.,,,
A,Right.,,,
B,"Yeah,",,,
B,yeah.,,,
B,Wow.,,,
A,"Uh, but",,,
A,"yeah,",,,
A,"that was,",,,
A,I highly recommend that way to go.,,,
A,"If you're ever interested in going the route, I dealt with this woman,",,,
A,her name was Rita at China Tours in Boston,,,
B,Oh really.,,,
A,Yeah.,,,
A,"Uh, and a friend of mine who had gone for a business trip to China",,,
A,and she just gave me this woman's name to contact,,,
A,"and it would really be fun, I think ideally with like two couples because you have a car and a driver and a guide",,,
B,Uh-huh.,,,
A,"and then,",,,
