Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,Yeah.,,,
B,"Uh,",,,
A,"Did you see that one,",,,
A,"that was, was really good.",,,
A,"That was supposed to be a true story, too.",,,
B,"Yeah,",,,
B,I did see that.,,,
B,"Yeah,",,,
B,I did.,,,
B,"That was on a while ago, wasn't it?",,,
A,Yeah.,,,
B,"Yeah,",,,
B,I saw that.,,,
A,Guess a couple weeks ago or something like that.,,,
B,"Yeah,",,,
B,that was pretty good.,,,
A,"Boy we have we, we see all the same movies.",,,
B,"I,",,,
B,Yeah.,,,
B,"I like, uh, the true stories.",,,
A,Yeah.,,,
B,They're more interesting.,,,
A,Uh-huh.,,,
B,"And it's hard to believe that, you know, this really happened.",,,
A,I know.,,,
B,Some of them are pretty bad.,,,
A,"Yeah,",,,
A,yeah.,,,
B,"But,",,,
A,Huh. Well We sure do have a lot in common.,,,
B,Yeah.,,,
A,"If you're ever in town, we'll go see a movie",,,
B,Okay,,,
A,"But, and we don't really,",,,
A,"do you all have, do you all still have drive-ins up there",,,
A,"or,",,,
B,"Yeah,",,,
B,uh-huh.,,,
B,"Yeah,",,,
B,do you have them there?,,,
A,"Um, well, we may have just a couple over here.",,,
