Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
B,Yeah.,,,
A,I either want to do it in the fall or spring.,,,
B,Right.,,,
B,Right.,,,
A,You know?,,,
B,Definitely when it's cool.,,,
A,Yes.,,,
B,"Well, have you done much camping around Texas?",,,
A,"Well, not really because usually it's when we go off, you know, like for a couple weeks or so.",,,
B,Uh-huh.,,,
B,Uh-huh.,,,
A,It's usually like that.,,,
B,Yeah.,,,
B,"Well, have you camped all over the United States?",,,
A,Just about.,,,
B,Wow.,,,
A,Just about.,,,
B,"See now I haven't so that,",,,
B,I bet you that's an experience there.,,,
A,"Oh, it really is.",,,
B,Uh-huh.,,,
A,It really is.,,,
B,Uh-huh.,,,
A,Also I said we mostly did ours before we started a family.,,,
B,"Right,",,,
B,right.,,,
A,It's a lot easier then.,,,
B,"Well, I know my parents like to camp a lot,",,,
B,"and they, uh, they've been going to Gulf Shores, Alabama. And, uh, which is really, really neat.",,,
A,"Oh, uh-huh.",,,
B,"They said they've got the white beaches and the sand,",,,
A,Yes.,,,
B,"and it's not real populated so they can, they feel like they're in the outdoors and still close to the ocean.",,,
A,Uh-huh.,,,
B,"And, uh, from what I understand from them it's really, really pretty there.",,,
A,Oh.,,,
A,I'd like to go anywhere.,,,
A,"You know, I just like to go.",,,
B,"Uh-huh,",,,
B,uh-huh.,,,
A,I really do.,,,
B,"Well, have you done much camping up in Kentucky and, and those parts, in the mountains?",,,
A,"No,",,,
A,"not really,",,,
A,not that much.,,,
A,"Um, we've been, well, we've been to Wyoming, you know, and Kentucky and Montana and, you know, places like that.",,,
A,But usually if we're with a group of people we really don't stay any one place very long.,,,
B,Uh-huh.,,,
A,"You know, like if we're just going through and they camp one night and then head on.",,,
B,"Right,",,,
B,right.,,,
A,"But now that we have children and we go every blue moon, I'd rather just go to Galveston. You know",,,
B,Yeah,,,
B,"Oh, yeah,",,,
B,"yeah,",,,
B,"yeah,",,,
A,"Yes,",,,
A,yes.,,,
A,Yes.,,,
B,"But we're, uh, we're getting more into it",,,
B,"and we've done, uh, we've done quite a bit",,,
B,"and, uh, uh, the kids like to go out, you know, as often as they can.",,,
A,Uh-huh.,,,
B,"Um, so that's good.",,,
B,"You know, they're, they're becoming enthusiasts then of camping.",,,
A,Uh-huh.,,,
A,It is.,,,
A,My children really enjoys it.,,,
A,They really do.,,,
A,"But by the time we really get a chance to it's July, you know,",,,
B,Right.,,,
A,and it's so hot.,,,
B,"Uh-huh,",,,
B,uh-huh.,,,
A,And our camper doesn't have an air conditioner.,,,
B,"Oh, yeah.",,,
A,"Yeah,",,,
A,it's one of those pop-ups.,,,
A,"I'm sure you could put one in probably,",,,
B,Uh-huh.,,,
A,but we hadn't did that.,,,
B,"Uh-huh,",,,
B,uh-huh.,,,
B,"Yeah,",,,
B,"well, that's really neat.",,,
A,"Yes,",,,
B,"Well,",,,
A,we all enjoy camping.,,,
A,"And they're, you know, they're in like and scouts and stuff like that, you know, so, they get to go camping in those organizations also.",,,
B,Uh-huh.,,,
B,Uh-huh.,,,
A,"At least their Daddy goes with them,",,,
A,"I don't, when they do that.",,,
B,Yeah.,,,
A,"But, That really is.",,,
B,Yeah.,,,
B,"Oh, that's neat.",,,
B,That's really neat.,,,
A,"Well, how old is your boys, your children?",,,
B,"Well, I, well, I have, um, a son that's, uh, going to be eleven here pretty soon, and then a daughter that's thirteen.",,,
A,Uh-huh.,,,
B,"So, they're, they're getting old enough to where they can help out with a campfire and, cooking and, and all that kind of stuff too.",,,
A,"Oh, yes.",,,
A,Yeah.,,,
A,Yes.,,,
B,"So, that's, that's really neat.",,,
A,It really is.,,,
A,Mine's eleven and eight.,,,
B,Uh-huh.,,,
A,"So, they really enjoy it too.",,,
B,"Yeah,",,,
B,yeah.,,,
B,"Yeah,",,,
B,"I, I agree with you.",,,
B,They like to get out there,,,
B,"and, but this wasn't so fun this last time for Nathan to, to get out there",,,
B,and he didn't realize he was touching poison ivy,,,
B,and it got all into his eye,,,
B,and it was really swollen,,,
B,"and, uh, so they had to give him shots and everything,",,,
B,so.,,,
B,"oh, well, maybe next time he'll stay away from those particular trees, or what, bushes, whatever they are",,,
A,"Yeah,",,,
A,yes.,,,
A,Yes.,,,
A,Oh.,,,
A,"But I have, uh, brother-in-law and a sister, you know, that just really just camp.",,,
A,"You know, they love to go camping.",,,
B,Uh-huh.,,,
A,"They could, they would all the time they wanted, you know, wanted to because there's nothing holding them back.",,,
B,Uh-huh.,,,
B,Uh-huh.,,,
A,But I'm just not that involved in it.,,,
B,"No,",,,
B,now I like to go out like several times a year.,,,
A,Yeah.,,,
B,"But not on a, on the regular basis.",,,
B,"I have some friends who go out every single weekend, when, you know, in the season.",,,
A,Oh.,,,
A,Uh-huh.,,,
B,"Uh, and, and I just couldn't do that, you know.",,,
A,"Me, I haven't really as far as entertainment,",,,
A,I don't know what you would do every you know.,,,
B,"Yeah,",,,
B,yeah.,,,
A,"But I guess, my entertainment's, television, I guess",,,
B,Just getting away.,,,
B,"Yeah,",,,
B,"right,",,,
B,"right,",,,
B,"see, I see, they just want to get away.",,,
A,Uh-huh.,,,
B,"But every Friday night they'll go home, you know, straight from work",,,
B,and they'll pack up,,,
B,"and, you know, and then they'll leave,",,,
B,"and I'm just going, you know,",,,
B,"by Friday night I just want to crash, you know,",,,
B,"and I want to go home and, you know, do all that, and then, uh, get out on the road to boot,",,,
A,"Oh, I don't either",,,
B,so.,,,
A,Uh-huh.,,,
B,But anyway that's their life,,,
A,Yes.,,,
A,"But they probably live in a city also,",,,
A,don't they?,,,
B,"Yeah,",,,
B,"yeah,",,,
B,that's true.,,,
A,"Well, see, we're in a real small county area,",,,
B,Uh-huh.,,,
A,"and, you know, that makes a big difference.",,,
B,Now that's true.,,,
B,That's true.,,,
A,"Because if we want to go camping we can just go just a few miles, you know",,,
B,Yeah,,,
B,That's true.,,,
A,That makes a difference.,,,
B,"Well, it was nice talking with you.",,,
A,"It was nice talking to you too,",,,
B,Okay.,,,
A,and we'll probably be talking to you again.,,,
B,"Okay,",,,
B,"well, take care.",,,
A,"okay,",,,
A,bye-bye.,,,
B,Bye-bye.,,,
