Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
B,I've been doing it for probably ten years or so.,,,
A,"Oh, wow.",,,
A,"No,",,,
A,"I just started about, well, five years ago, I think.",,,
B,"But it is peaceful,",,,
B,"I mean it is relaxing to do, once you find the time to do it.",,,
A,Uh-huh,,,
A,"There's also a couple of large projects, baby afghans,",,,
A,and I got one done,,,
A,and I think the other one is going. The child is going to be in high school before I get finished.,,,
B,"On that, uh",,,
A,Bear thing .,,,
B,"is it one of those afghans that I've seen in the packages with the, with the large squares?",,,
A,"Well, yeah",,,
A,"I just, I bought the cloth and the pattern for it.",,,
A,"I didn't, um, I didn't buy the, uh, I didn't buy a kit.",,,
B,"Oh, uh-huh.",,,
B,Well I've seen the afghans in the stores that are designed for cross-stitching.,,,
A,Uh-huh.,,,
A,It's that cloth.,,,
B,"Oh, okay.",,,
A,It's cloth I think.,,,
B,Uh-huh.,,,
A,And it has the borders and everything already.,,,
B,Yeah.,,,
B,Those are pretty.,,,
A,"Number one turned out just great,",,,
A,"and the lady said she couldn't believe that they know that I had done it in the colors, that they had decorated the nursery",,,
A,and I didn't even know it.,,,
B,"Oh, that's a .",,,
A,I gave it to her,,,
A,and she said how did you know those are the colors we used.,,,
A,I said didn't,,,
B,That was a good .,,,
A,It worked out that way.,,,
B,That's great.,,,
B,"Uh, that, uh,",,,
B,now I've got the material to do an afghan that I just never did get around to finishing it.,,,
A,Uh-huh.,,,
B,I like those.,,,
B,Those are pretty.,,,
A,Yeah.,,,
A,"Lilly, Lilly , she said, she said it's for your daughter to use.",,,
A,"Oh, no.",,,
A,"She said, I know she doesn't get to touch it.",,,
A,She hung it on the wall.,,,
B,"Yes,",,,
B,"my, uh, grandmother, um, made us a couple of quilts for the baby,",,,
B,"and I was like, oh, I don't want to mess those up.",,,
A,Yeah,,,
B,"Uh, they're just too nice.",,,
B,I mean you don't get many hand made quilts anymore.,,,
A,Yeah.,,,
B,"Oh, yeah.",,,
A,True.,,,
B,"Well, I've enjoyed this.",,,
A,Okay.,,,
B,"But, uh, well keep up the good, um,",,,
B,keep up the cross-stitching.,,,
A,You too.,,,
B,"All right,",,,
B,thanks.,,,
A,"Uh-huh,",,,
A,bye bye.,,,
B,Bye bye.,,,
