Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
B,"And today I was, I, course I went back to work two weeks after,  uh",,,
A,"Oh,  gosh.",,,
B,but see I don't have permanent work.,,,
B,"I, right now I'm working with a temporary agency.",,,
B,"And so, the second week I was out of the hospital I went up and worked half day on the computers cause you can learn all the software for free.",,,
A,Oh.,,,
B,"Oh, so I went up to do WordPerfect cause that seems like that's what everybody wants,",,,
B,and I was up there half a day and came home and collapsed.,,,
A,Yeah.,,,
B,And then they called me to see if I wanted to work a day.,,,
B,"And I said, yeah,",,,
B,and I went,,,
B,and of course it took me the whole weekend to recover from that.,,,
B,"And, uh, I worked about three days a week ever since, two to three days a week.",,,
B,"And so I went to my doctors last Thursday,",,,
B,and this was my fourth week checkup,,,
B,"and he said well gosh, you're just healing really well,",,,
B,I just can't get over this.,,,
B,"He says, in two weeks you can go back to doing your crazy normal things.",,,
B,"If you want to play ball, you can go play ball.",,,
B,"He says, now I'm not going to say you're going to feel like playing ball",,,
B,but you can if you want to.,,,
A,Yeah,,,
B,"And, uh, you know, he was teasing me",,,
B,"and he says, yeah,",,,
B,"you'll be out there waterskiing,",,,
B,I can just see it  now.,,,
B,"And, uh, he says so you just take it easy for two more weeks.",,,
B,You've only got two more weeks.,,,
B,"I said okay fine, I, I will, I will",,,
B,"Whatever you call easy, I'll do it, you know.",,,
B,But and I've been out trying to find a job because this is just not cutting it.,,,
A,Yeah.,,,
A,Yeah,,,
B,"And so, I don't, I'm real glad that we didn't go see those funny ones when I was, when I'm still sort of on the sore side.",,,
A,Yeah,,,
B,"But,",,,
B,"well, what's your next,",,,
B,have you seen ROBIN HOOD yet?,,,
A,"No,",,,
A,"that was one, uh, Jay got to see with a friend",,,
A,and  so I,,,
B,Uh.,,,
A,"and to try and, uh, try and find time it's hard, uh, with Jim's schedule, too, just to get a time  that we can both go.",,,
B,Oh yeah.,,,
A,"And, uh, I'm holding out for CITY SLICKERS for the two of us because, uh, we had friends that went to see that and said, you know, it's just perfect for our age group",,,
B,Uh-huh.,,,
A,"and because I think he, he needs a comedy, too.",,,
A,"Uh, and that's what he would have liked to have seen REGARDING HENRY, too,",,,
A,"but knew that, uh,",,,
A,"we've, we've got a lot of company this summer, which is wonderful.",,,
A,We're really enjoying it,,,
A,"but some of the different things we're doing, uh  there's  just not a time, enough time to do it all",,,
B,Uh-huh.,,,
A,"and he said, well, realistically  You know, he  knew he couldn't get them all in.",,,
B,Yeah.,,,
A,"But, uh, Jay really liked ROBIN HOOD.",,,
A,"Um, when the choir group went to see BACKDRAFT and they thought that was, uh, it was funny cause he sounded like the critics.",,,
A,"He said, you know the plot line and the characters, uh, you know aren't real big",,,
A,"but the, the fire scenes and the  you know  that action part is fantastic.",,,
B,Uh-huh.,,,
A,"But, he thought ROBIN HOOD was great.",,,
A,"It was real different then you'd expect,",,,
A,but  but he enjoyed it,,,
B,Oh  really?,,,
A,"and  so,",,,
B,"Well I went,",,,
B,course I am a Kevin Costner fan.,,,
A,"Yeah,",,,
A,me too.,,,
A,"And  yeah,",,,
B,Supreme.,,,
A,"I really, uh, like him a lot. Which is why, DANCES WITH WOLVES was the last movie we had  seen   for several months",,,
B,Uh-huh.,,,
A,"but,",,,
B,"Gosh, was that wonderful.",,,
A,"It was,",,,
A,"I, uh,",,,
A,"in fact, uh, a friend from Germany was visiting in March",,,
A,"and we wanted, we didn't, ran out of time, we wanted to take him to see it.",,,
A,"We were going to sit through it again cause we really wanted him  to see it, too.",,,
B,"Oh, yeah.",,,
A,"Uh, I just thought that was terrific.",,,
A,"And I really enjoy Harrison Ford which is one of the reasons  I wanted to see,",,,
B,"I do, too.",,,
B,I think he's really good.,,,
A,And he's very good in REGARDING HENRY.,,,
A,"That's not an easy part to play, I, I don't think",,,
B,I wouldn't think.,,,
B,"Well, my kids are going to their Dad's tomorrow night",,,
B,so I sort of think I may go do that.,,,
A,Yeah.,,,
A,"That's at, that one won't your sides",,,
B,Good,,,
A,"Um, it,",,,
A,was this the first time you got to see ONE HUNDRED AND ONE DALMATIANS?,,,
A,"Or,",,,
B,I,,,
B,my parents took me when I was probably somewhere between Ashley and Jamie's age begin to,,,
A,Uh-huh.,,,
B,"And we went to the,",,,
