Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
B,"No,",,,
B,"no,",,,
B,we haven't made that trip yet.,,,
A,"My parents, uh, were sailing, uh, this last year down off, uh, Costa Rica",,,
A,"and they took about two weeks and went into,",,,
A,"I don't even know the name of the river there,",,,
A,but they went white water rafting,,,
A,and Mom said it was absolutely just a wonderful experience.,,,
A,She said it was truly incredible.,,,
B,"I'll bet,",,,
B,yeah.,,,
A,"And, you know, I,",,,
A,"there's that sense of it, you know, you're kind of scared, that risk of like gosh, what could happen and then the thrill of, you know, the excitement of doing it,",,,
A,so.,,,
B,"Uh-huh,",,,
B,"yeah,",,,
B,exactly.,,,
A,"Well, do you have anything planned for this summer?",,,
B,"Um, not really just yet.",,,
B,"We've, uh,",,,
B,"well I, I do have, uh, a little bit of property,",,,
B,"I grew up in South Dakota,",,,
A,"Oh, okay.",,,
B,and I've got a piece of property in Minnesota that is completely undeveloped as of yet.,,,
B,"There's, uh, there's a little lake up there",,,
B,"and, uh, a group of friends that I, I went to college with, um, got together",,,
B,"and we basically own all the land around this little lake, there,",,,
B,it's divided up into ten lots.,,,
A,"Oh, I imagine.",,,
B,"So, we've got a private lake,",,,
B,"and it's completely undeveloped at this point,",,,
B,"so, that's a possibility.",,,
B,And the weather is typically always nice up there in the summertime.,,,
B,"It, it's, it's about two hours north of Minneapolis.",,,
A,"Oh that doesn't, that sounds good.",,,
B,"So, uh, yeah,",,,
B,"in fact, uh, uh,",,,
B,well I got married last summer,,,
B,"and, uh, that's, that's,",,,
B,"we ended up there for a couple days, uh, on our honeymoon.",,,
B,"We kind of took, uh, a tour of the United States for about a week, and, uh, up through that area.",,,
A,"That sounds,",,,
B,"But, uh, my wife's real excited about it,",,,
B,"so, we're, uh, we're going to hope to get up there sometime early",,,
B,last year it was the end of July,,,
B,and it was a little too late for the fish,,,
B,"but, uh, hopefully get up there early enough to, to get into some of the, some of the fish and, uh, the, the good weather and what not.",,,
A,We've been wanting to start camping again this year too.,,,
A,"Uh, my oldest child is a girl, was born three years ago, three and a half.",,,
B,Uh-huh.,,,
A,And then I have a little one that just turned two,,,
A,and we are in the process of potty training.,,,
A,"I didn't want to go camping with diapers, you know.",,,
B,"Oh gosh,",,,
B,"yeah,",,,
B,yeah.,,,
A,"I,",,,
A,"and, and, you know at a time when they're afraid of their shadow all they need is, you know, some skunk or something to rub up the outside of the tent,",,,
A,they'd be awake all night.,,,
B,That's right.,,,
A,"So, but I think with him almost potty trained and, you know, she's not afraid of her shadow anymore, that I'm, I'm hoping and crossing my fingers that we'll be able to go, uh, this summer, you know, even if it's like over to Rio Dosa for a couple of days, or something to get them used to it and get them started, uh, with little back packs of their own, and, you know, things like that.",,,
B,Sure.,,,
B,Right.,,,
B,"You bet,",,,
B,"yeah,",,,
B,"we'll that, you know",,,
B,"and there's a lot of places with, uh, like nature trails, things like that where they could learn a lot, too.",,,
A,Uh-huh.,,,
A,Well that's true.,,,
B,"You know, it's like, okay, this, this is, this is what, uh, a pheasant looks like, you know,",,,
B,"and okay, now we'll go look for one.",,,
A,"Ugh, I would need that before I could teach them",,,
B,"Well, yeah,",,,
B,"that's,",,,
B,"everybody might learn something that way,",,,
B,"but, uh, but yeah",,,
B,"that's,",,,
B,"there is, there's an awful lot of things set up, you know, just any, anything you want to do.",,,
B,"Like, like you say it can be, uh, a water ski trip, or fishing trip or just a sightseeing, bird watching, you know, hunt, hunt with a camera type of thing",,,
B,"or, there's a lot of different opportunities for things like that.",,,
B,"It's a lot of fun,",,,
B,it really is.,,,
B,Hello.,,,
