Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
B,"I guess that's about right,",,,
A,"Although neither one of us are, are, uh, really uh, uh, dyed in the wool.",,,
B,"Uh,",,,
A,"Uh, we,",,,
A,"but we both,",,,
B,"Yeah,",,,
B,"I'm not totally rigid on the subject,",,,
B,"I just think there should be, you know, shouldn't be quite so easy to do.",,,
A,"well, there should be some way of checking,",,,
B,Uh-huh.,,,
A,"now here in, in Texas, uh, all you need is a driver's license.",,,
B,Right.,,,
B,Uh-huh.,,,
A,"And, uh, even felons can still get a driver's license.",,,
B,"Sure, uh,",,,
A,"So I, I don't think they are too,",,,
A,"well, they're not rigid enough here, in Texas.",,,
B,"Yeah,",,,
B,that's true.,,,
A,But don't tell the N R A I said that.,,,
B,I,,,
B,I promise.,,,
B,I won't,,,
A,They're liable to tear up my membership.,,,
B,"Okay,",,,
B,I promise,,,
A,You say you retired a year ago?,,,
B,"Yes,",,,
B,"I did,",,,
B,uh-huh.,,,
A,"I'm looking forward to it in about a, just, just over a year, myself.",,,
B,"Yeah,",,,
B,I really enjoy it.,,,
A,"Uh,",,,
B,I stay pretty busy.,,,
A,Uh-huh.,,,
B,"I do quite a, not quite a lot,",,,
B,"I do some, uh, volunteer work here in Plano.",,,
B,"I, I have a few, uh, handicapped persons that I, you know, try to do things for, help them do.",,,
A,"Oh, uh-huh.",,,
A,"Well, uh, I bought a motor home here four years ago",,,
B,Uh-huh.,,,
A,"and I have been living in it ever since,",,,
B,"That's, uh,",,,
A,and I'm looking forward to just traveling.,,,
B,"Sure,",,,
B,I can understand that.,,,
A,"I have four sons scattered all over the country, and a few grandchildren.",,,
B,Uh-huh.,,,
B,Yep.,,,
A,And I'm looking forward to just traveling around visiting them.,,,
B,That'd be neat.,,,
B,Sure would.,,,
A,"Well Charles, good luck to you on your,",,,
B,Okay.,,,
B,Nice talking to you.,,,
A,"Yeah,",,,
A,"nice talking to you, too.",,,
B,Okay.,,,
B,Take care.,,,
A,Take care now.,,,
B,Bye-bye.,,,
A,Bye.,,,
