Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
B,Uh-huh.,,,
B,Right.,,,
B,Right.,,,
B,I see.,,,
A,"So,",,,
B,"I  see,",,,
B,that's a pretty good idea to  do it that way.,,,
A,"And then,  you know, it never did,",,,
A,"like if I didn't want somebody to come, then I just wouldn't send them one of the questionnaires.",,,
B,Uh-huh.,,,
A,So there really wasn't a problem that way.,,,
B,"Right,",,,
B,"right,",,,
B,right.,,,
B,"Well, that's a real good idea.",,,
A,"Well,",,,
B,Yeah.,,,
A,"but, I tell you what, that's the neatest book we've got,",,,
B,I bet.,,,
A,"course we've got, we've still got it",,,
A,"and they charged us, I think it was like, it was like five or six dollars, I can't  remember  exactly, you know, that we paid for the book to be printed.",,,
B,Uh-huh.,,,
B,Yeah.,,,
B,Yeah.,,,
A,"and it's not, uh, it's not a hard back book, it's just a, oh, like a, you know, folder type thing.",,,
B,Uh-huh.,,,
A,"But it has the entire,",,,
A,"you know, it has everybody that you could ever imagine, and some you couldn't",,,
B,How neat.,,,
B,"Yeah,",,,
B,"I know, that's really neat.",,,
B,That's really neat.,,,
A,"and, it will be something my kids will have, you know.",,,
A,"Just like,",,,
B,I was just thinking of that. What you could tell your kids.,,,
A,yeah.,,,
A,"Because if you stop and think,",,,
A,"I don't know if you're like me,",,,
A,but I know very little about before my grandparents.,,,
B,Uh-huh.,,,
B,Uh-huh.,,,
A,"I mean, very, very little about it.",,,
B,"I just,",,,
B,"the thing is I know a lot of stories,",,,
B,but I can't remember who it was about.,,,
B,My grandparents told us when I was growing up and even when I was an adult,,,
B,"they still tell all kinds of stories about their parents and their cousins and their best friends, cause they all grew up in New York City,",,,
B,"but I can't, you know, I remember these stories",,,
B,but I have no idea who it was that was in those stories.,,,
A,Yeah.,,,
B,"So, I mean, I couldn't give an accurate,",,,
B,"I couldn't tell my kids what, you know, those people were like,",,,
B,"I just remember they had some funny stories,",,,
B,but I don't know who it was.,,,
A,"Maybe what you could do if you couldn't get into a full family reunion, and you wanted to go back some,",,,
B,Uh-huh.,,,
A,"but then usually when you find out some information from like your parents, then you can find out from, you know, you can find somebody else that can tell you something else about these,",,,
B,Yeah,,,
