,Person,Conversation,Custom Tag,Custom Tag 2,Topic Description,Class
123,B,"It's like when he was saying, uh, which one was recyclable, which was reusable,",,,,0
124,A,Uh-huh.,,,,0
125,B,"and the recycle ones are better to use,",,,,0
126,B,but lots of times you don't even see the signs on the bottles.,,,,0
127,A,"Yeah,",,,,0
128,A,true.,,,,0
129,B,"And if we're going to really do something, they ought to put that stuff out bigger for people to see it.",,,,0
130,B,I had to put my bifocals on to see it,,,,0
131,A,Um.,,,,0
132,B,That's hard when you're in a grocery store and you're short anyway.,,,,0
133,A,Yeah.,,,,0
134,B,You have to get enough nerve to ask somebody to take something off the top shelf.,,,,0
135,B,"You haven't got enough nerve to say well, put it back,",,,,0
136,B,it's not recyclable.,,,,0
137,A,"I, I'd heard something stranger,",Minor Topic Start,,Talking about use of recycled goods,1
138,A,"talk about bottles the other day on, uh, on the radio station, I think it's K L T Y. They were talking about the,",,,,1
139,A,"I think it's in Canada they're using, oh, recyclable milk jugs, plastic milk jugs, as a, a reinforcement for roads. For road repairs.",,,,1
140,B,Uh-huh.,,,,1
141,B,"Oh, really?",,,,1
142,A,"And apparently they, they don't break down very easily,",,,,1
143,A,"and, they don't expand or, or contract when the weather changes,",,,,1
144,B,Oh.,,,,1
145,A,and this is kind of an unusual use for that type of thing.,,,,1
146,B,"You know they're,",,,,1
147,B,"along that same line, they said they were using, um,",,,,1
148,B,"what is, oh, I know,",,,,1
149,B,"it was toilets. You know, the old ones? Smashing them up, because they're, that stuff there is great for, in road work.",,,,1
150,A,Uh-huh.,,,,1
151,A,Huh.,,,,1
152,B,"And I thought, well, that's good.",,,,1
153,B,"And then I saw recycling on tires between, uh,",,,,1
154,B,"well, hoses were being used,  and,  uh, uh, soaker hoses, made out of old tires.",,,,1
155,A,Uh-huh.,,,,1
156,A,Yeah.,,,,1
157,B,"What else,",,,,1
158,B,"something else was made out of old tires,",,,,1
159,B,"I was trying to remember what it was. Oh, I can't think of it now.",,,,1
160,B,"But I was, I was trying to get my, uh, kids, you know, to see different things that we could come up with for recycling purposes.",,,,1
161,A,Uh-huh.,,,,1
162,B,"And just anything, to, you know, recycle rather than keep throwing it away,",,,,1
163,B,"but my biggest problem is, I take the bags out of the store, buy the bags to bring the back,",,,,1
164,B,and then I forget to bring them in the store.,,,,1
165,A,Yeah.,,,,1
166,B,I'm forever going back out to my car to pick up my bags to bring them and take my garbage back out.,,,,1
167,B,"I wish they'd really push this recycling bit, because I never realized, I really didn't realize how much stuff I actually throw away.",,,,1
168,A,"Well, I think the, the more people are aware of it, the, the more they'll do.",,,,1
169,A,"I think that's just the biggest problem is keeping it in, in front of the public so they understand how serious the problem is, and how important it is to do that.",Minor Topic End,,,1
170,B,You know what I'd like to see a little more.,,,,0
171,B,"I don't have any little tiny kids,",,,,0
172,A,Uh-huh.,,,,0
173,B,"but if they get the little tiny kids saving it now, in five years, when they get bigger, it'll work a little bit more, too.",,,,0
174,A,Yeah.,,,,0
175,A,True.,,,,0
176,B,"Because it's,",,,,0
177,B,we've all got to do it right now.,,,,0
178,B,"I just,",,,,0
179,B,"I really amazed to find out that, what is it, eighty per cent are filled now, in, in garbage fills.",,,,0
180,B,In five years we're supposed to be at max.,,,,0
181,A,Uh-huh.,,,,0
182,B,I don't think I can keep my own garbage.,,,,0
183,B,"I mean, I might not have that much,",Major Topic End,,,0
184,B,"but I wouldn't,",,,,0
