Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"or can they, you know, bring you back.",,,
B,"No,",,,
B,I don't think they can.,,,
A,"Oh, actually, that's true,",,,
A,I've seen the same thing on L A LAW as well.,,,
B,about that woman.,,,
A,Yeah.,,,
A,"so I and then I wonder why that, you know,",,,
A,"there, there must be some sort of deep seeded reason for that,",,,
A,"you know, something like, something like, well you can't be tried for the same trial because that would bias the, the, the, the jury or something,",,,
A,"or, you know.",,,
B,"Right,",,,
B,"and I'm sure that, you know, it's the lawyers, uh, after the, uh, defendant, defending, oh, the defendant's lawyer and the prosecuting attorney.",,,
A,"Yeah,",,,
A,uh-huh.,,,
B,"I'm sure the prosecuting attorney could make a real good case if he, you know, knew all the details of the defendant's, you know, case.",,,
A,"In, in, of the defense .",,,
B,Right,,,
A,"Yeah,",,,
A,"well, well there's also the issue of, for instance, you can't, um, you can't, very often you can't, um,",,,
A,"when someone is, is on trial for something, you can't bring up prior convictions.",,,
B,Right.,,,
A,"Which,",,,
B,"like if they're on uh, trial for rape, you can't have any, you can't bring up the sexual assaults and stuff, or whatever.",,,
A,"Right,",,,
A,"that's completely beyond me,",,,
A,I mean that's,,,
B,"Yeah,",,,
B,"I know, if it's related,",,,
A,"I wonder,",,,
B,"if it's related to the crime, they should be able to.",,,
A,"Yeah,",,,
A,"I mean if this man is, is accused of raping someone, then I think that something like sex, you know, the fact that he sexually assaulted someone is a crucial bit of evidence, that adds to the fact,",,,
B,Yeah.,,,
B,"Right,",,,
B,yeah.,,,
A,"and I, I, I, I, I often,",,,
B,But they're not allowed to do that.,,,
A,"I never understand, you know,",,,
A,"again, having,",,,
A,"I'm sure there are some deep seated reasons, you know, to,",,,
A,"I mean, often times I wonder about rules like this",,,
A,"and I'm sure that, that, that there are some reasons for good.",,,
B,"Well that one does seem, that one does seem out of it, though, because it's, it, you're allowed to show their character,",,,
B,do you know what I mean.,,,
A,Right.,,,
B,"And if it shows that their character's, you know, changes, gets capable of lesser thoughts like that and stuff.",,,
A,"Then right,",,,
A,"then, then,",,,
B,"Right,",,,
B,that led to that.,,,
A,Then they should be,,,
A,"yeah,",,,
A,"I mean that's what I think,",,,
A,"but I don't, um, but I don't quite understand.",,,
B,"Tell you what we need to do is go into law and then we'll be able to,",,,
B,or vote.,,,
B,Do you vote?,,,
A,Do I vote?,,,
B,"Yeah,",,,
B,do you vote?,,,
A,"Oh yeah,",,,
A,"I vote,",,,
A,yes.,,,
B,"Okay,",,,
B,you'll help out a little bit,,,
A,Yeah.,,,
B,"Putting the right people in the office, that's a lot to do with it too.",,,
A,"Oh, yeah.",,,
B,"A lot, uh, a lot of the politics will pass laws and stuff that the, um, general public wants,",,,
B,so they'll be revoted and all that.,,,
A,"Well that's, that's, that, that's very true,",,,
A,"but then again often times they don't, as well.",,,
B,Right.,,,
A,"Often times they don't, uh,",,,
B,Right.,,,
A,"they just go, you know,",,,
A,they're,,,
A,"you've got people like who are, who are, you know, lame, lame ducks",,,
A,"and they sort of don't care about anything and just want to go ahead an,",,,
B,Right,,,
B,"they, sit on the fence,",,,
B,"so. Well, oh, I talked about this the other day,",,,
B,"they won't say yes and they won't say no to just certain issues just because they don't know what the public wants, or the public's split on it.",,,
A,"That's true,",,,
A,that's true.,,,
B,Yeah.,,,
A,"I often,",,,
A,"I mean, that, that,",,,
A,"like you say, that's another discussion,",,,
A,but I have had that discussion before as well.,,,
A,"Where you weren't,",,,
A,"I, I wonder about the politics of it all,",,,
A,so.,,,
B,"Right,",,,
B,"because most of it is politics, even in the courts.",,,
A,Yeah.,,,
A,"Well even in the courts well, well, they're all appointed.",,,
A,"I mean, that's even another issue, you know,",,,
B,Right.,,,
A,"should, should, should judges be appointed, you know,",,,
A,"and, or, or, um, often times I look at friends,",,,
A,"we had, uh, a serial killer around here, who killed eleven women.",,,
B,"Uh-huh,",,,
B,"now was that the, um, uh, green, oh, I don't know, some guy that was attacking women jogging?",,,
B,No.,,,
A,"oh, and, and choking them,",,,
A,"yeah,",,,
A,"uh, his name is Arthur .",,,
B,Well did they have a T V movie about him?,,,
A,"I'm not sure if they had one yet,",,,
A,"but, I'm sure they will.",,,
A,"Um, because he was, he was on some sort of news special though,",,,
A,"he was, he was, uh, he killed,",,,
A,'cause he was just on trial like maybe a year ago.,,,
B,"Well, well, how was he killing the women.",,,
A,"Um, he was strangling some of them.",,,
B,"Were they jogging on a,",,,
A,"Oh, no,",,,
A,"usually they were prostitutes, actually.",,,
B,"Oh, okay.",,,
A,"Because he was, he was",,,
A,actually this is a very sad case.,,,
A,"The man was let out,",,,
A,"he was in prison for, um, sexually assaulting two children.",,,
B,"Oh,",,,
B,"see, that's what I mean,",,,
B,then they let them out,,,
B,and then they're able to do it again.,,,
A,"Right,",,,
A,"he, he,",,,
A,they let him out,,,
A,"and then and then, he he wasn't allowed back in the town where he had done this",,,
A,"so he came to our, he came to Rochester instead",,,
A,"and they, they, they realized later he, he had killed about between eleven and twelve women, at least",,,
A,"and,",,,
B,I think my sister is married to a guy from Rochester.,,,
A,"Oh, really,",,,
B,Yeah.,,,
A,"way up north here, huh.",,,
B,Yeah,,,
B,way up,,,
B,"well, uh, I'm originally from Kentucky.",,,
A,"Oh, okay.",,,
A,"Still way up north, sort of, um.",,,
B,"Yeah,",,,
B,"I, I'm, I was up north too.",,,
B,"But, uh, that's one of the reasons I think judges should be the ones to sentence people",,,
B,"because they do know, you know, if you sentence them to three life times, then they probably won't get out on parole.",,,
A,Yeah.,,,
A,"Won't get out, exactly,",,,
A,"yeah,",,,
A,"this, this, this man was sentenced to, I think, like three life times.",,,
A,"But he was, you know, it was just horrible,",,,
A,"because, um, his, his, his trial was, you know, was, it it was televised and this and that,",,,
A,"and what they were pleading was, um, they were pleading insanity.",,,
B,Uh-huh.,,,
A,I mean it's clear to me the man is insane.,,,
B,Well of course.,,,
A,"And, and he should be just locked up for life.",,,
B,But they just need to do something with him.,,,
B,He needs to be annihilated.,,,
A,"Right,",,,
A,"I mean, I don't know what you do with them at that point, if you're that crazy,",,,
A,"but what, what struck me is, you know, they had a psychiatrist testifying for hours and hours",,,
A,"and by the end, I realized that maybe it would have been better if they had, it wouldn't have been a jury of his peers, but if they had a jury of psychiatrists instead, to sort look at it, you know.",,,
B,Yeah.,,,
A,"I mean, I don't think it's feasible,",,,
A,"but, it would be an interesting thought if you're,",,,
B,"Well, it's supposed to be a jury of your peers,",,,
B,"they couldn't have a, a bunch of psychotics up there",,,
A,"No,",,,
A,"or, right,",,,
A,"right,",,,
A,"exactly,",,,
A,"but give them a bunch of psychotics but at least have a, have a, have a bunch of psychiatrists, you know, just to look at him and decide from then.",,,
B,Uh-huh.,,,
A,"I mean, they would ,",,,
B,Did they have a trial by jury for him.,,,
A,What's,,,
A,yeah,,,
A,they did.,,,
B,"Huh, well.",,,
A,"They had a regular trial by jury for him,",,,
A,"and, and,",,,
