Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"Her dad was from Little Rock, Arkansas,",,,
A,"and her mother was from New York,",,,
A,so they just they over there in New Jersey.,,,
B,"Yeah,",,,
B,"so they,",,,
B,Yeah,,,
A,"Uh, and anyway, this topic is, is a good topic, as far as invasion of your privacy,",,,
A,"but that's the, the biggest one I can think of is just, just  all the solicitors calling.",,,
B,"Well, yeah,",,,
B,"I mean,",,,
B,"yeah,",,,
B,"yeah,",,,
B,"and, then, of course they call, you know,",,,
B,"before I got the answering machine, it was ridiculous",,,
A,I know.,,,
B,"you know, I said, this is absurd,",,,
B,"I, you know, I, the minute I get home the phone would be ringing.",,,
A,"That's a, that's a good suggestion.",,,
A,"I might start using the answering machine more, because it's so hard to not pick up that phone when it rings.",,,
B,"Oh, it's great,",,,
B,I mean.,,,
B,"Well, you know, in fact, I've been missing calls from the T I switchboard,",,,
B,"because I, I always have it on you know,",,,
A,Right.,,,
B,"and I'll get that, that message that says, uh, to, uh, um, you know, uh, end this call, press three",,,
A,Sure.,,,
B,"and I assumed I, you know, it was from the switchboard.",,,
B,You know,,,
A,"Yeah,",,,
A,you're probably right.,,,
B,Yeah,,,
B,"it is, because one day I listened, you know, and it was you know,",,,
B,"but, um, I, I just got totally disgusted,",,,
B,"and then, you know, people asking for, for money for everything,  you know,",,,
B,"I mean.  Exactly,",,,
A,I understand.,,,
A,"I mean, I,",,,
A,it's hard to believe there's that many deputy sheriffs associations,,,
A,"and,",,,
B,"and, you know, the policeman's associations.",,,
A,"I know,",,,
A,they call you one time to send three kids to the carnival or circus,,,
B,"Oh, I used to do that.",,,
A,"and,",,,
B,"Yeah,",,,
B,"I used to do that,",,,
B,"I'd send, or three kids to the movies or something",,,
A,Right.,,,
A,There's always a,,,
A,"and I, my, my pat answer now is, well, you just called me the other night,",,,
