Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"Maybe if I can get interested in playing softball again this string I can, uh, start some type of, uh, regular program.",,,
B,"Yeah,",,,
B,"that, that'll be good.",,,
A,"I've always found that, uh, when you write things down and set goals it's a lot easier to keep, uh, keep something going.",,,
B,Uh-huh.,,,
A,"Uh, when I was in high school we had a choice of, uh, taking, uh, physical education courses on exercise,",,,
A,"an, uh, one of those involved a six weeks session on a universal machine, lifting weights and, uh, working out like that.",,,
B,Oh.,,,
A,And that was very helpful,,,
A,"we kept charts of our progress, and, uh, consistently increased the empty of resistance so you could see how much you improved over the weeks.",,,
B,Uh-huh.,,,
A,"I found that to be, uh, very helpful.",,,
B,Are you going to do that?,,,
A,"Uh, I need to,",,,
A,I haven't started yet,,,
A,"but, uh, it's a thought.",,,
B,"Well, that sounds like something good to do then.",,,
A,Sounds like something I should do.,,,
B,"Yeah,",,,
B,nice way to start off this spring. Get back in shape.,,,
A,"How often do you, uh, uh, go out each week on your walking?",,,
B,"Well, I do,",,,
B,I switch every other day,,,
B,one day I walk,,,
B,and one day I do the aerobics.,,,
A,"Okay,",,,
A,"how far, about how far do you go walking?",,,
B,"Well, I'm trying to get my tolerance now",,,
B,"I just had surgery, um, less then two months ago,",,,
B,"and right now I'm just a little over about a mile and a half,",,,
A,Okay.,,,
B,but I'm trying to workup to three miles.,,,
A,"Well, that's good.",,,
A,Well they say that walking is just as good if not better then jogging.,,,
B,"Yeah,",,,
A,"It,",,,
B,"it takes, it's just that it takes longer to get to the same effect.",,,
A,Sure.,,,
B,"Yeah,",,,
B,but.,,,
A,"Well, if you keep up with a consistent pace just to, uh, keep the heart rating going, uh,",,,
B,"My walkman broke,",,,
A,Yeah.,,,
B,so I'm upset,,,
B,and I just have to turn to stereo up real loud,,,
A,Yeah.,,,
A,But it's a lot less stressful on the joints then jogging is.,,,
B,"Yeah,",,,
B,it is,,,
B,"and this doesn't, you know,",,,
B,my treadmill has an incline,,,
B,"and, you know, you can get a really good workout on it.",,,
A,"Um, do you go to an aerobics class",,,
A,"or do you watch, on T V?",,,
B,"No,",,,
B,"I, I just do it on T V,",,,
A,Okay.,,,
B,I have a cassette.,,,
A,"Which, uh, shows do you watch on T V?",,,
B,"Um, it's a, it's a",,,
B,I use tapes.,,,
A,"Oh, okay,",,,
A,"okay,",,,
A,"like a Cathy Smith workout,",,,
B,"Or, or Richard Simmons,",,,
A,or Jane Fonda.,,,
A,Okay,,,
B,Sweating to the oldies,,,
A,Right.,,,
A,"I, every now and then I'll watch E S P N,",,,
A,"I get cable on T V,",,,
B,Uh-huh.,,,
A,"and they have, uh, a couple of shows called basic training,",,,
A,"and, uh, what is the other one called.",,,
B,"There was one guy I use to watch on E S P N,",,,
B,"I don't know if he's still on any more or not,",,,
B,I I don't know if I get E S P N or not,,,
A,Uh-huh.,,,
B,"But, uh, one, you know,",,,
B,"I use to watch one, watch one on the air,",,,
B,"but that was back,",,,
A,"BODIES IN MOTION that's, that's the name of the one I was thinking of. With Gill.",,,
B,"That's was,",,,
B,yeah.,,,
B,Yeah.,,,
B,"Yeah,",,,
B,I watched that cause he was cute,,,
A,"Yeah,",,,
A,he's not bad,,,
A,his assistants usually aren't either.,,,
B,"But, uh,",,,
A,"They're always in, in Hawaii some place. On, on the beach.",,,
B,"Yeah,",,,
B,yeah.,,,
B,"But then that was back when, uh, you know, the high impact and,",,,
A,"Yeah,",,,
A,"well, they, they do low I pact stuff now,",,,
B,Do they.,,,
B,Are,,,
B,yeah,,,
B,"they're still, they're still, he's still doing it then, uh.",,,
A,"Yeah,",,,
A,every morning.,,,
B,I'll have to tune in.,,,
A,"It's on E S P N, uh,",,,
A,"at what time,",,,
A,I can't remember what time.,,,
A,"It's, uh, you know,",,,
A,I can't remember offhand what time.,,,
B,"I'll have to check it, check, check, check it back up,",,,
A,Yeah,,,
B,"and, but the thing is everybody always looks so good on that show, at least on",,,
A,"Yeah,",,,
A,every now and then.,,,
B,Not everybody has a picture perfect body.,,,
A,"Uh-huh,",,,
A,"well, I found that they, they have just a much better program than the other shows that are on T V.",,,
B,I haven't watch any other ones on T V. watch=watched Just on some of the tapes.,,,
A,They're on weekdays at eleven o'clock every day. Monday through Friday incase you're interested in that.,,,
B,"Okay,",,,
B,thanks.,,,
A,"but, uh, I haven't done so much as, uh, watch the tape that I made.",,,
B,"Now, that's a thought.",,,
A,So I'm kind of bad about that myself.,,,
B,"Well, that's thought,",,,
B,"I haven't thought about that,",,,
B,well they're going to beep us pretty soon.,,,
A,"Okay,",,,
A,"well, I sure enjoyed, to you about exercise and fitness.",,,
B,Nice talking to you too.,,,
B,"Okay,",,,
B,thanks.,,,
A,"So, all right.",,,
B,Talk to you later.,,,
A,Good night.,,,
B,Bye.,,,
A,Bye.,,,
