Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,Uh-huh.,,,
B,"So then it becomes, uh, more realistic.",,,
A,Right.,,,
A,That's what I'm thinking about on my next car is do I want to get another brand new car because last two cars are brand new,,,
B,Uh-huh.,,,
A,"or do I look for a used car that's maybe two, three years old that but that's, you know, low mileage and in good shape.",,,
B,Yeah.,,,
A,"But I just, I kind of worry about getting a car that's that new with low mileage on it because you wonder why did the person that owned it want to get rid of it.",,,
A,"Is it a lemon,",,,
A,or or is something wrong with it,,,
B,That's right.,,,
A,but I guess that's a risk you have to take.,,,
B,That's right.,,,
B,"Well, you can reduce that risk by, uh, having the car checked out,",,,
B,"I mean, you know, if you're going to look at fifty different cars you don't want to do this",,,
A,Uh-huh.,,,
B,"but if you've narrowed it down to one or two you can have the car, uh, uh, checked at, uh, an independent service station and have them go through it from top to bottom and tell you if they can find anything wrong, because they don't have any financial interest in it.",,,
A,Uh-huh.,,,
A,Uh-huh.,,,
A,Right.,,,
B,And then you'll have a realistic assessment of what you're getting.,,,
A,Uh-huh.,,,
A,"About how much do they charge to do something like that,",,,
A,do you know?,,,
B,"Oh, I'm thinking around twenty or twenty-five dollars.",,,
A,"Yeah,",,,
A,that's not bad.,,,
B,"No,",,,
B,huh-uh.,,,
A,It'd be well worth it if you're considering buying a car to find out.,,,
B,"I would, I would think so.",,,
B,I would think so.,,,
A,"Yeah,",,,
A,yeah.,,,
A,"Well, it's kind of hard for me to talk about buying cars because I just got mine paid off about a month ago,",,,
A,"and I,",,,
B,Isn't that a good feeling.,,,
A,"Yes,",,,
A,I don't want to think about buying a car for a while.,,,
A,"I just want to enjoy not having any car payments for a while and enjoy watching my savings account get larger and, uh, you know, hang on to the one I've got for a few years because it's, it's, it's almost four years old,",,,
B,That's right.,,,
A,but it's still in great shape.,,,
A,I have a Mazda R X seven.,,,
B,"Well, what you can do is take your car payment and put it in the bank for three or four years",,,
A,Uh-huh.,,,
B,and when you're ready to get another car just pay cash for it.,,,
A,"Yeah,",,,
A,"I just about could really because I think my car,",,,
B,Yeah.,,,
A,"if I continue taking good care of it, it's going to hold a pretty good resale value",,,
B,Oh yeah.,,,
A,"and, uh, if I consider going the used car route and save up some money, I shouldn't have too much trouble at all.",,,
B,"Yeah,",,,
B,"I, I would think that's true.",,,
A,Could you hold on for just a moment?,,,
B,Sure.,,,
A,Okay.,,,
A,"I'm on a cordless phone,",,,
A,"and I was picking up, uh, some background noise,",,,
A,so I just switched the channel up on it.,,,
A,I didn't want to interfere with whatever they're trying to record.,,,
B,"Right,",,,
B,"right,",,,
B,that's fine.,,,
A,Anyway.,,,
A,"But, uh, I really, I really enjoy the car I have now,",,,
A,"and I do want to hold onto it and, and you know, enjoy it while it's not having any mechanical problems whatsoever,",,,
B,That's right.,,,
A,in fact it never has,,,
B,That's right.,,,
A,"and, uh, it's been kind of nice,",,,
A,"and I, surprisingly enough after four years, I'm not tired of the car at all",,,
A,and I want to hang on to it while it's still being a good car and while I'm not tired of it and while I'm single and can handle a two seater for now and get that out of my system.,,,
B,Well.,,,
B,Yeah.,,,
B,That's right.,,,
B,That's right.,,,
A,Because one of these days I'll be getting a six seater probably too.,,,
B,Eventually.,,,
A,So,,,
B,"Yeah,",,,
B,"the first two cars I ever bought, well, uh, uh,",,,
B,"I've bought three cars,",,,
B,and I've always bought them new.,,,
A,Uh-huh.,,,
B,The first car I kept for thirteen and a half years and got a hundred and sixty-one thousand out of it.,,,
A,Wow.,,,
A,Uh-huh.,,,
B,The second car I ever bought I drive to work now.,,,
B,"That just turned ten years old,",,,
B,and I've got a hundred and twenty-two thousand miles on that.,,,
A,Uh-huh.,,,
B,"So that, that's kind of in the way I've done things is to get things that are new and then keep them forever.",,,
A,Uh-huh.,,,
B,"But, uh, my car is using two quarts of oil a week now.",,,
A,Oh my gosh,,,
B,"About, about a quart every hundred miles.",,,
A,"Oh, no.",,,
B,"So, but, uh, it runs fine,",,,
B,all you,,,
B,it's just very thirsty.,,,
A,Yeah.,,,
B,"If I just keep the oil in, it seems to be okay.",,,
B,"But, you know, that's a sign that I'm going to have to do something sooner or later.",,,
A,Right.,,,
A,What kind of car is it?,,,
B,"It's a, a Buick Century.",,,
A,Uh-huh.,,,
A,Are you going to trade it in on this new one,,,
A,"or,",,,
B,"No,",,,
B,"my fiance is selling, uh, a nineteen seventy-eight Cutlass Supreme that she has.",,,
B,"It's actually, in better condition than my car.",,,
A,Okay.,,,
A,Uh-huh.,,,
B,And so she's going to get some money for that and take some money from the bank and then try to make as much down payment as possible to keep the monthly payment low.,,,
A,Uh-huh.,,,
A,So she's going to sell it rather than trade it in.,,,
B,Yeah.,,,
A,That's probably the best thing.,,,
B,You lose four to six hundred dollars a trade in.,,,
A,"Or maybe more than that, as I've learned.",,,
B,Oh really.,,,
A,Yeah.,,,
A,"When I bought my R X seven, I, uh, best offer I got for my other car was twenty-five hundred.",,,
A,Well I turned around and sold it myself for forty-two hundred.,,,
A,"So,",,,
B,Oh there you go.,,,
A,You can do much better.,,,
A,"I'm glad you're, you're taking care of it yourself.",,,
A,"I, I think trading it in, they just use that as additional,",,,
A,"they may give you supposedly a better deal on your new car you're buying,",,,
A,"but they just, are going to give you that much less for your trade in.",,,
B,Well that's fact.,,,
A,What I think.,,,
A,"So,",,,
B,I think you're right.,,,
A,"But strangely enough, the best I mean, the best bargaining I had made with a dealer on my car was also the same place I got the best price trade in,",,,
B,Interesting.,,,
A,"but it's a place in Arlington,",,,
A,"and I think, maybe, as you get outside the Dallas area,",,,
A,"I kind of,",,,
A,I bet you it's kind of what I decided.,,,
A,"Well, maybe because it's outside of Dallas they are giving a little bit better prices,",,,
A,plus I was going through that T I fleet discount program.,,,
B,"Okay,",,,
B,"did, did you use it at the car shop place.",,,
A,"Well, it's before they had that.",,,
B,"Oh, okay.",,,
A,I had gone over to Texins,,,
A,"and they had a little file where they said which dealers participated in the, in the fleet program,",,,
B,"That's right,",,,
B,yeah.,,,
A,"and what you could expect, they said, you know, a five percent over cost and then options at cost and everything.",,,
B,Right.,,,
B,Right.,,,
A,"So, I figured out a price based on that.",,,
B,"Yeah,",,,
B,that's good.,,,
A,"But I, I guess I got a pretty good deal, because I went back to the Town North Mazda right off Central and offered them the same price as what I knew I was going to be able to get it for in Arlington",,,
B,Uh-huh.,,,
B,Right.,,,
A,"and they said there is no way you can get this car for that price, especially if we add on the equalizer and the cruise control.",,,
B,Yeah.,,,
B,Yeah.,,,
A,"He said, You're going to get a car that's got flood damage or hail damage.",,,
A,And they just laughed at me.,,,
A,"And I went the next morning to Arlington,",,,
A,and they gave it to me for that price.,,,
A,"And what's so funny,",,,
A,"they took the car, they, I knew they were going to pull it from Town North because that's where the white one was.",,,
B,Is that right.,,,
A,"And they had already told me, We located one at Town North.",,,
A,So it was that same car.,,,
B,My gosh.,,,
A,"Yeah,",,,
A,"well, unless you're selling car with hail damage and flood damage I got the car off your lot for that price",,,
B,And you laughed all the way to the bank.,,,
A,Oh I did.,,,
A,And I laughed real hard when I took it in for the two thousand mile checkup,,,
B,Uh-huh.,,,
A,"and, uh, that they required you to do.",,,
A,"And I took it to Town North,",,,
A,"and sure enough I saw that guy,",,,
A,and he recognized me.,,,
B,Yeah.,,,
A,"He said, Oh, hi, Dana,",,,
A,"and he kind of looked down and saw that car,",,,
A,and I'm sure he probably knew what was going on the very next day,,,
B,Yeah.,,,
A,"of course, when the place in Arlington went and took the car because I told him there's a place in Arlington that's going to give it to me for that price.",,,
B,That's right.,,,
A,"He said, No they're not.",,,
B,Yeah.,,,
A,And the next day they pulled the white car and took it to Arlington.,,,
A,So I'm sure he knew,,,
B,Such a deal.,,,
A,So I loved it.,,,
A,"I sat there,",,,
A,and I just had the biggest grin on my face.,,,
B,I'll bet you did.,,,
A,It was kind of nice.,,,
B,"Well, Dana, it's been really interesting,",,,
B,I appreciate talking with you.,,,
A,Yeah.,,,
A,"Good talking to you too, Don.",,,
B,Okay,,,
B,have a good evening.,,,
A,"Okay,",,,
A,good luck in your car hunting.,,,
B,Thank you much.,,,
A,Uh-huh.,,,
A,Bye-bye.,,,
B,Bye-bye.,,,
