Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
B,"Now, a lot of people will get to looking at these and say hey that's socialism",,,
B,"and that's communism,",,,
A,Right.,,,
B,"and that's, you know,",,,
B,and then it gets political.,,,
A,Uh-huh.,,,
B,"But, uh, boy.",,,
A,"When people start talking about programs that help, for me, I don't care if it's socialist,",,,
A,"or I don't care, as long as it's something that's going to do some good or that looks like it could be beneficial,",,,
B,"Uh-huh,",,,
B,yeah.,,,
A,"I mean, that's the point I'm at now.",,,
A,"I mean that's the point we all should be at, is like finding some solution,",,,
B,"Um, yeah.",,,
A,"I mean, you know, nothing totally radical,",,,
A,"but if it's something that, you know, might help, you know,",,,
A,because there's not a lot being done.,,,
B,"Well, you know, the, the radical programs in some cases are just totally unacceptable.",,,
B,"There are kids, families, that should just simply be taken out of the homes, you know. And, uh, uh, you know, uh, just removed from those situations,",,,
A,"Uh-huh,",,,
A,uh-huh.,,,
A,Right.,,,
B,or they're never going to get anywhere.,,,
B,"But yet, politically that is not a very popular view.",,,
A,Uh-huh.,,,
B,"I'm sure that if you, you know, ran on a platform of, you know, we're going to find the kids that are having trouble at home and we're going to take them out of the home.",,,
A,Take them out.,,,
B,"Yeah,",,,
B,you know how far you're going to get with that.,,,
A,"Yeah,",,,
A,not very far at all.,,,
B,"Uh, but unfortunately it's, it's something like that, in lieu of that, you know, is the intervention programs in school where the, these kids are, are spotted fairly early on,",,,
A,Uh-huh.,,,
B,"and, uh, you know, there's, well that's get to be a problem in Texas, you know, because different school systems have got more or less money to take care of that sort of thing,",,,
A,"I mean it's, it's almost like,",,,
A,"Right,",,,
A,right.,,,
B,you got counselors and all that.,,,
B,"But you know, you can counsel a kid eight hours a day",,,
B,and then he goes home,,,
B,"and, and, uh, you know, in the, in worst cases he's got parents either on drugs or, or something like that,",,,
A,Right.,,,
B,or they don't care.,,,
B,"You know, mamma, guess what I did in school today,",,,
B,"well who cares, you know.",,,
A,"An a lot of it, a lot of the parents now are so young.",,,
B,True.,,,
A,"You know, that they're, they still, they still don't know what's going on",,,
A,"and how are they supposed to, you know, teach their kids that are coming up, you know, what's going on.",,,
A,"I mean it's just, it's a vicious cycle, that we're, you know, dead, smack dead in the center of",,,
B,Yeah.,,,
A,and we have to try to swim out.,,,
A,"You know, kind of like the Bermuda Triangle,",,,
A,we're just sinking,,,
A,and it's almost impossible to swim back up.,,,
B,Yeah.,,,
A,"But, um, yeah,",,,
A,"there's definitely problems,",,,
B,Yeah,,,
B,"I'm,",,,
A,"its just the solutions that, you know, they're going to be in our political system,",,,
A,"they're going to be on everyone's mind for quite a while, too long.",,,
B,"I don't know if you've ever had too much to do with, uh, oh, especially Asian, Japanese families coming,",,,
B,"here in Plano we've got, uh, quite a few.",,,
A,"Uh-huh,",,,
A,uh-huh.,,,
B,"Uh, engineering types, people who have come from Japan,",,,
A,Right.,,,
B,and they put their kids in the U S schools,,,
B,and they're appalled.,,,
A,Uh-huh.,,,
B,"You know, not so much at what the schools are teaching, but what they let the kids get away with.",,,
A,"Um, uh-huh.",,,
B,"You know, they, they see most, uh,",,,
B,"they're, they're quite upset about the, uh, the disruptive influence of school.",,,
B,"Most of them would say, you know, those people should be removed from the school system.",,,
A,"Uh-huh,",,,
A,uh-huh.,,,
B,"And in Japan they would be, you know.",,,
A,Right.,,,
B,"But, uh, here again, you get back into a political thing, where, uh,",,,
A,Yeah,,,
A,"there's, there's,",,,
A,right.,,,
A,"There's definitely too much leeway as far as,",,,
B,Uh-huh.,,,
A,"I mean, I've only been out of, I've been out of college only two years,",,,
B,Uh-huh.,,,
A,and you were saying that you don't appreciate education until you get out,,,
A,"and I, I already, you know, I really didn't, I really don't see myself going back to school or anything,",,,
A,"but, I appreciate more what I had.",,,
B,Uh-huh.,,,
A,"And I had all these classes and all this knowledge and this big library across the street from my dorm,",,,
B,"Yeah,",,,
B,were you at Baylor?,,,
A,and I just didn't take as much advantage of it as I should have.,,,
B,"Yeah,",,,
B,did you go to Baylor?,,,
A,"No,",,,
A,"I went to U T at Austin,",,,
A,uh-huh.,,,
B,"Oh, oh, okay.",,,
B,"I'm, uh,",,,
A,"So, I mean all kinds of resources and, you know, just there,",,,
B,Yeah.,,,
A,"and I'd give anything to have that right now in my, in my regular",,,
A,"I mean you, you have everything given to you.",,,
A,I don't see why people wouldn't want that.,,,
A,"I don't know,",,,
A,"I,",,,
A,"but then, if I was young, I wouldn't see it.",,,
B,"Uh-huh,",,,
B,"well that's, that's it",,,
B,"you, you don't have, uh,  you don't have the view.",,,
A,"But you know, now that it's gone, I,",,,
A,Right.,,,
B,"I graduated from Texas Tech, more than two years ago, I guarantee,",,,
A,Uh-huh.,,,
B,"and, you know, I kind of look back at it sometimes,",,,
B,"well that was a lot of fun,",,,
B,"but, you know, I'm not sure that, that I took the greatest advantage of, you know, what, I went through there.",,,
A,Uh-huh.,,,
A,"Right,",,,
A,"yeah,",,,
A,I did a lot,,,
A,and I experienced a lot,,,
A,"and I, I feel like I got a good college education",,,
A,"but just when I got out I feel like I should have spent more time in the library,",,,
A,"I should have taken those continuing educations classes or whatever they were, you know,",,,
B,Uh-huh.,,,
A,"the informal classes that you don't get credit for, you know ...",,,
