Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"so, you're a little bit more careful about what you put on that, even though you can use it however you want to.",,,
A,"Oh, yeah.",,,
B,"Oh, you can?",,,
A,"You can use it like any other card,",,,
B,Uh-huh.,,,
A,"and, uh, but, it, you know, you kind of, you know that somebody every month,",,,
B,"Oh, I see, huh.",,,
A,"and who knows how many people, are looking at those, uh, bills that come in, and those statements,",,,
B,Uh-huh.,,,
B,Uh-huh.,,,
A,you're not the only one.,,,
B,Yeah.,,,
A,"So, uh, you want to make sure that, uh, is that okay,",,,
A,"is that okay, that those people see what it is that you are buying,",,,
B,Yeah.,,,
A,and most of the time it is.,,,
A,"But, most of the others I've sent back, I mean, all you get is card offers, *two utts",,,
A,"I've got three card offers now, uh, from gas companies and, uh, Visa Gold and, uh, some, other bank, uh,",,,
B,Uh-huh.,,,
A,Citibank I think is always sending the Visa stuff out.,,,
A,"And I usually just throw them away because I, I don't want another one,",,,
B,"Oh, I do too,",,,
B,"I don't even open them much,",,,
B,I throw them out.,,,
A,I don't want to have to mess with it.,,,
A,"You know you carry around a wallet full of credit cards,",,,
B,Uh-huh.,,,
A,"and, uh, one of these days it's going to all be full.",,,
B,"A girlfriend of mine found a,",,,
B,"it was a Visa or MasterCard,",,,
B,she found an ad for one in like a GOOD HOUSEKEEPING magazine for eleven percent.,,,
A,"Oh, that's not bad.",,,
B,shoot I need one of those,,,
A,Yeah.,,,
A,"No,",,,
A,"if they don't say, no annual membership on them, I'll throw them away. years ago, well, I had my Visa card through this bank in Oklahoma City for, *sd oh, probably fifteen years,",,,
B,Uh-huh.,,,
B,Uh-huh.,,,
B,Uh-huh.,,,
A,"and then they started charging, uh, annual membership fees,",,,
A,"and I said, adios, I'm, you know, I'm not paying you,",,,
B,Why do they do that?,,,
A,"It's just another way to make money, as far as I can tell.",,,
B,"I mean, I mean they get enough, you know, on the interest",,,
A,"I mean, they've been,",,,
A,"Well, sure.",,,
A,"And they, I guess, they figure they've got enough people out there with cards,",,,
A,"they're going to get cards at the , twenty bucks a pop.",,,
B,Uh-huh.,,,
B,Uh-huh.,,,
A,There's going to be that much more.,,,
B,Uh-huh.,,,
A,"Uh, so, then a couple years ago I found, uh, a bank here in Plano that if you kept a minimum balance in any kind of account whether it was a savings account or what it was, you can get a Visa card through them and no annual membership.",,,
B,Uh-huh.,,,
A,"So, I went over and just stuck three hundred dollars in my son's savings account, in his name, and got my Visa card,",,,
A,"so, as long as they have no annual membership fee, I, it would be okay,",,,
B,Uh-huh.,,,
B,Huh.,,,
A,but I can't see paying someone to use their card.,,,
B,"No,",,,
B,I can't either.,,,
A,"Be charged their eighteen percent interest, Yeah,",,,
B,Yeah.,,,
A,I think you're right.,,,
A,"The best philosophy is have them if you need them, but otherwise leave them tucked away somewhere.",,,
B,"Yeah,",,,
B,really.,,,
A,Yeah.,,,
B,"gets a lot of people in, in trouble",,,
A,"Yeah,",,,
A,it sure does.,,,
A,"Maybe they're counting on that,",,,
A,I don't know.,,,
A,"Well, I guess that's it.",,,
B,Okay.,,,
A,Thanks for talking.,,,
B,Nice talking to you.,,,
A,Bye.,,,
B,Bye-bye.,,,
