Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
B,That's basically what he was trying to tell us.,,,
A,Yeah.,,,
A,"Oh, yeah,",,,
A,"we, we tried planting tomatoes last year",,,
A,"and it, they, they turned out pretty poor.",,,
B,Yeah.,,,
A,"I just, I I just wish I'd known the, the variety and everything.",,,
B,Yeah,,,
B,"it,",,,
A,"But it, it's amazing we also have roses,",,,
A,"and, I mean, they just grow so beautifully.",,,
B,"Yeah,",,,
B,that,,,
B,"in fact, we put in some, uh, some more roses yesterday.",,,
A,"Like what, um, what type roses?",,,
B,"Uh, different, uh, a few different, uh, hybrid tea type varieties.",,,
A,"Oh, hybrid teas.",,,
B,Yeah.,,,
A,"Yeah,",,,
A,"we, we have a few, uh, of the real short stem.",,,
A,They're they're kind of like the bush roses.,,,
B,Okay.,,,
A,"But, uh, I don't know I think it's, I think it only has about five or six more years to go because it's a, it's a really old bush,",,,
B,Yeah.,,,
A,"and but I, I, I'm amazed because the sun is so intense,",,,
A,and the roses just seem to survive just fine there.,,,
B,"Yeah,",,,
B,"that's, we, that's what we're searching, uh,",,,
B,"we've got, we've got all the different lake editions around the house",,,
B,"and we're, we're kind of experimenting right now.",,,
A,Uh-huh.,,,
B,"We do, we've got the direct sun in front",,,
B,"and the backyard has two great big, uh, spruce and, and an oak tree all about forty to fifty foot tall",,,
B,so the backyard is just complete dark all day long.,,,
A,Huh.,,,
B,"And, uh, we're we're struggling to find something for those areas.",,,
A,Yeah.,,,
A,"Have you, have you, uh, done, um, done a lot of tree surgeon work on your trees or not?",,,
B,"No,",,,
B,"they're, they're in pretty good condition.",,,
A,Yeah.,,,
B,"Uh, we've been, we've been pretty lucky on that.",,,
A,"Yeah,",,,
A,"just if you want a lot of, you know, light for underneath, that may be the, all right because we had, because we have some, we have some old fruit trees.",,,
B,Uh-huh.,,,
A,"We have a plum that's just about ready to go,",,,
B,Uh-huh.,,,
A,so we may just be getting rid of that,,,
A,"but, but our peaches they, they seem to be doing just fine,",,,
A,"but they, they really need pruning.",,,
B,Yeah.,,,
A,"It just seems like they, that, that even, you know, pruning once a year is really not enough",,,
A,"but the, the way they behave.",,,
B,That's true.,,,
B,That's true.,,,
A,I don't know.,,,
A,"But, uh, but, uh, what kind of, uh, what kind of, what kind of grass are you growing?",,,
B,"It's, uh, bermuda.",,,
A,Bermuda.,,,
B,Yeah.,,,
A,Yeah.,,,
A,"Oh, I've, I've been trying, uh, uh, a mixture of, uh, the bermuda and the rye,",,,
B,Okay.,,,
A,"but I may be working like a fescue in because of, you know, the type of weather.",,,
A,"It seems that, uh, bermuda's, bermuda's fine",,,
A,"but, um, it looks like it would hold the soil",,,
A,but it really doesn't.,,,
B,Right.,,,
A,"A lot of, a lot silt that comes in it just doesn't seem to hold it very well.",,,
B,Yeah.,,,
A,"But, uh, but the rye does really well. Especially during the wintertime.",,,
B,Okay.,,,
A,"But, uh, but, boy, once it gets over seventy, seventy-five degrees that, it just dries up, shrivels up and dies.",,,
B,Uh-huh.,,,
A,But anyway.,,,
B,"Yeah,",,,
B,"it's, uh,",,,
B,"there's such a, there's such a difference, through the year. Uh,",,,
A,Yeah.,,,
A,"My, my parents-in-law they're, they're building a house into the side of a hill, um,",,,
A,"well, it's already been built and everything.",,,
B,Uh-huh.,,,
A,"They've been living there for about three months now,",,,
A,"but, uh, this is out in west Texas,",,,
B,Uh-huh.,,,
A,"but the, the wind there, has been so bad that, I mean, they've tried to plant grass",,,
A,"and they just, have some problems, big time problems",,,
B,that's it .,,,
A,"they just, so they just washing , uh, watching their lawn just blow away.",,,
B,Yeah.,,,
A,"But it's, it's quite an undertaking.",,,
A,"They have about two or three acres of land on lake front property, on a, on the side of a hill.",,,
B,"Oh, wow.",,,
A,"It's beautiful,",,,
A,"I mean, you can see the house from, you know, miles away,",,,
B,Uh-huh.,,,
A,"but it's, you know, it's a pretty neat little job",,,
A,"but, they save a lot of, they save a lot of energy",,,
B,Yeah.,,,
A,"but just, uh, you know, for them, I mean, they, they're going to have to start gardening.",,,
A,It's going to be from the ground up.,,,
B,Yeah.,,,
A,The whole way.,,,
B,Yeah.,,,
A,"And they said, well, we just plan on spending the rest of our lives just, getting this property developed.",,,
A,"It's amazing,",,,
A,"I mean, they have, have the, all they have are uh, mesquite and cottonwoods,",,,
B,Yeah.,,,
B,Yeah.,,,
A,"and, uh, it's, it's all on Lake Greenbelt , that property out there.",,,
B,Okay.,,,
A,"And, uh, I don't know, that what they have,",,,
A,"they have all the water they want,",,,
B,Uh-huh.,,,
A,"they can, they can actually, they can pump water,",,,
A,"I mean, they have to get permission",,,
A,"but they can pump water up from the shore,",,,
B,Okay.,,,
A,"but, uh, that's for like an additional,",,,
A,they have to pay like some kind of fee per year.,,,
B,"Oh, okay.",,,
A,"But, uh, they're, uh, right now though I think they're just, they're trying to get the trees planted and everything.",,,
B,Sure.,,,
A,"But, man, I, I just think of all of the money that they, that they're going to have to spend just getting that.",,,
A,"But the taxes alone there, Lake Greenbelt",,,
A,"and some places, they, they, they really nail them for tax.",,,
B,Uh-huh.,,,
A,"And, I mean, your talking what, just several hundred dollars a year in property taxes.",,,
B,Wow.,,,
A,"It's, it's ridiculous.",,,
B,"That really is,",,,
B,"it, it would,",,,
B,"it seem like it be just the opposite when you get,",,,
A,Yeah.,,,
A,"No,",,,
A,"no,",,,
A,"it's not it's,",,,
A,"because even though it's far out there, it's just that Lake Greenbelt , you know, they have to, they, they try to do it just from the, selling the water.",,,
B,Uh-huh.,,,
A,"But, um, the water usage, you know, they try to limit, even though there's three or four streams that flow into it, people still use it enough in, like in towns like Clarendon and other areas that, where they irrigate.",,,
B,Uh-huh.,,,
A,"They they, they still haven't gotten used to the dry land farming",,,
A,"but, the irrigation because it's gotten so bad the past few years,",,,
B,"Yeah,",,,
B,"that's true that,",,,
A,but I don't know,,,
A,I just came back from there,,,
A,and just the air is so dry.,,,
A,"I don't see how anything can survive out there, for long periods of time.",,,
A,Should say,,,
A,"my father-in-law says the mesquite trees are, they're, they're pretty smart,",,,
A,"they're smart,",,,
A,they're about the smartest tree around.,,,
A,"They don't, they don't even start growing until May, May or April, like after it's been raining for a few months.",,,
B,"Yeah,",,,
B,that's true.,,,
B,That's true.,,,
A,They say the roots have developed,,,
A,so that's all they work on.,,,
A,"Just a leafy,",,,
A,they don't do anything.,,,
B,Uh-huh.,,,
B,"Yeah,",,,
B,"that's something I've been, uh, been looking around and noticed all the flowering trees and stuff are, at this time of the year",,,
A,Uh-huh.,,,
B,"and, you know, we're trying to decide what, what to, what to put on one side of the house and things like that,",,,
B,"but there's so many things that they, they last for just a couple of weeks",,,
B,"and then it, then it's just a, a bush there from then on.",,,
B,"It's kind of, it's kind of disappointing.",,,
A,"I, I don't know",,,
A,"my, my wife and I, we planted on the, on the south side of our, of our house we planted some gardenias.",,,
B,Uh-huh.,,,
A,And they did real fine during the summertime,,,
A,"it's just,",,,
A,"but during the fall when it stopped, when, uh, the rain let off just a little bit it, I mean, it just dried up.",,,
B,Yeah.,,,
A,"And, uh, so I guess, it, these plants they just, they don't,",,,
A,it's like they remain ...,,,
