Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"And if you, if you're, uh,",,,
A,"it's bad because if you, you know, your bill is due on the fifteenth then you're not past due until the fifteenth of the next month.",,,
B,Yeah.,,,
B,"Oh, okay.",,,
A,"But, you know, if you, if you pay one day after that fifteenth, you're not one day late,",,,
A,you're thirty days late.,,,
B,"They don't, they don't recognize any time difference, do they?",,,
A,"Right,",,,
B,"Ooh,",,,
A,right.,,,
B,that's scary.,,,
A,"and, anyway, we need to watch our credit reports and all that kind of,",,,
B,"That's something I never thought about getting, you know, checking with to see what, what your credit report looked like.",,,
A,Uh-huh.,,,
A,"Well, you know, you, you can do that.",,,
A,I believe it costs about ten dollars.,,,
B,Might be worth it for peace of mind.,,,
A,"Oh, yeah.",,,
A,"It is,",,,
A,it is.,,,
A,You might even find somebody's been reporting on you,,,
A,and you didn't even know it.,,,
A,"You know, you, I mean you might think you're paying something on time",,,
A,"or and you, by that day",,,
A,and you're thirty days is not real bad though anyway. phone line that persists through the end of the recording. Sounds like a cordless phone is being If you've got a charge off on your credit report or something like that.,,,
B,Yeah.,,,
A,That's when it really gets bad.,,,
A,"Or something you haven't paid in sixty days or ninety days, you know. And things like that",,,
B,"I think that Discover Card has a good idea with, you know, giving you a little cash back incentive for each amount you, you purchase. As long as you don't go crazy trying to get cash back.",,,
A,Uh-huh.,,,
B,And since they don't have the yearly fee.,,,
A,Do they charge a lot of interest on that card?,,,
B,I don't know.,,,
A,"I don't,",,,
B,"I've never, I haven't gotten one. Just because it's, uh, uh,",,,
A,Uh-huh.,,,
B,I felt like with Visa and Mastercard and American Express you didn't need another one.,,,
A,Uh-huh.,,,
B,"I would think it wouldn't be, you know, much more than the eighteen or nineteen percent everyone else charges.",,,
A,Yeah,,,
B,"So that, that wouldn't be too bad.",,,
A,"Well, always watch out for anybody who bills you out of Atlanta, Georgia.",,,
A,Or there's a couple of other places that are able to charge us like twenty-one and twenty-two percent interest.,,,
A,"I know, I had a charge with, uh, Spiegel,",,,
A,"and I hadn't read the, uh, terms of the credit agreement really.",,,
B,Yeah.,,,
A,"And, uh, when I did, I, you know, I realized that, that it just looked, seemed like I was never paying the balance off, you know.",,,
A,"And I looked at the credit card agreement one day,",,,
A,and it was like twenty-three percent interest.,,,
B,Holy cow!,,,
A,"And that's the one bill that I hurry up, hurried and paid up.",,,
B,Definitely.,,,
A,"And,  and I've always watched it since then.",,,
B,That's awful.,,,
A,You really have to watch those interest rates.,,,
A,"I mean,",,,
B,I mean there's no point in giving them any more money than we have to.,,,
A,That's true.,,,
B,"So,",,,
A,"So anyway, they can't bill you any higher than eighteen percent, I think, in, in Texas.",,,
A,"But there, there are a couple of states that can.",,,
B,"Oh, that's great.",,,
A,"And one to watch out for is anybody that bills you out of Atlanta, Atlanta, Georgia.",,,
B,I'll try to remember that one.,,,
A,"Well,",,,
B,"Well, let's see.",,,
B,I was trying to think if there was anything else,,,
B,"Uh, the, I guess the worst problem I ever had with, with a credit card though was, um, I got a, an item on my bill that I had never purchased.",,,
A,Uh-huh.,,,
B,"I had ordered a sofa and had filled out the paperwork,",,,
B,but they weren't supposed to process it until they delivered it.,,,
A,Uh-huh.,,,
B,"And I changed my mind,",,,
A,Uh-huh.,,,
B,but then  they went ahead and charged it on my account.,,,
A,Oh.,,,
B,"And it took me about eighteen months to get that, all of that mess off of my account.",,,
A,Wow!,,,
B,"So that's, that's probably the worst thing I've ever had happen with a credit card.",,,
A,I wonder if they ...,,,
