Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
B,"and that's, that's awful in Texas",,,
A,"Have, have you all been getting rain storms down there?",,,
B,"We got some awful rain, uh, the other morning.",,,
B,And today's just been real drizzly.,,,
A,"We did, we did last night. Uh, some real massive thunderstorms.",,,
B,Yeah.,,,
A,"Apparently, I, I don't know if it was just the strong winds or some small tornadoes up this way too.",,,
B,Uh-huh.,,,
A,Caused some damage.,,,
B,It did?,,,
A,We may get some more tonight.,,,
B,"Oh, well. We, we've just got slight chances of rain.",,,
B,"But, uh, we had the, we had the hard thunderstorms the other morning.",,,
B,Course while everybody was getting ready to go to work. Making nice traffic jams.,,,
B,So,,,
A,Uh-huh.,,,
A,"Well the, the ground here is so flat,",,,
A,"and it's all saturated now,",,,
B,Oh,,,
A,we're getting  some flooding.,,,
B,"Right,",,,
B,"uh, when was it, last week, we had all the rain?",,,
B,"But, uh,",,,
B,"we, I think we had about eight inches.",,,
A,Hm.,,,
B,It was between six and eight inches here where we are.,,,
A,Goodness.,,,
B,"And, uh, it, you walk out on the ground,",,,
B,"I mean you,",,,
B,"I mean, it's awful.",,,
B,It's just so soggy.,,,
A,Yeah.,,,
A,It's a lot more humid down that way.,,,
B,Yeah,,,
A,"In fact, miserable.",,,
B,"Well, today it was, I mean, the air was just so sticky, so damp.",,,
A,"Yeah,",,,
A,"I think there were places around downtown Fort Worth last night they got three inches in a real short period of time, like an hour or so just,  a  bunch.",,,
B,Goodness.,,,
A,"Well, I guess that's it",,,
B,Right.,,,
B,"Well it's,",,,
A,That's about as much as we can do with current events.,,,
B,Right.,,,
B,"Well, it was nice talking to you.",,,
A,"Good talking to you, Michelle.",,,
B,All right.,,,
B,Bye-bye.,,,
A,Bye-bye.,,,
