Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
B,"and, the captain had, you know, some kind of sonar in the boat",,,
A,Uh-huh.,,,
B,so he'd maneuver us into a school of fish,,,
B,"and you just drop it in and and it just,",,,
B,"you, you get one or two at a shot, you know",,,
B,"and, It's a good deal, too.",,,
A,Yeah.,,,
B,"It was, it was a, like twenty dollars for six hours of fishing on some big charter boat.",,,
A,Wow.,,,
B,"You know, and, and, and they'll clean your fish on a tip basis for you if you want.",,,
A,"Yeah,",,,
A,down here it's like two hundred dollars a day.,,,
B,"Well, this is,",,,
B,"yeah,",,,
B,"this, this, this was for a, you know, large,",,,
B,there were maybe thirty of us on the boat.,,,
A,A group party.,,,
B,"We, we weren't all related, just, you know, thirty people off the shop in the boat there.",,,
A,Yeah.,,,
B,"If you want to go on a boat alone, it's like two hundred dollars a day.",,,
A,Yeah.,,,
B,"But this is great, because it was, I think it was nineteen dollars for five hours and twenty dollars for six hours or something.",,,
A,Uh-huh.,,,
B,"You know,",,,
B,"so you'd get to go out there for, for, for six hours and get a nice suntan and bring along some lunch and, and fish all day.",,,
B,It's really nice,,,
B,It's real enjoyable.,,,
A,Yeah.,,,
A,"Well, I, I don't know if it's been five minutes yet or not.",,,
B,"I think we're probably close, though.",,,
A,Yeah.,,,
A,It's nice talking to you.,,,
B,"Nice talking to you, too.",,,
B,Good luck with fishing this season.,,,
A,Good luck.,,,
B,Bye-bye.,,,
A,Bye-bye.,,,
