Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,they just can't do it.,,,
B,Yeah.,,,
A,I think it goes all the way back to the break up of the family to a certain extent,,,
B,Right.,,,
A,"and, uh, and how we going to bring that back together.",,,
B,"Yeah,",,,
B,"that's,",,,
B,I,,,
B,"I agree,",,,
B,"I think that's where it stems from, is that and, um, you know, you've got a lot of, a lot more women that are working nowadays that aren't home with the children",,,
A,Uh-huh.,,,
A,Right,,,
A,"and,",,,
B,and that may impact it as well.,,,
A,"I think so,",,,
A,"and, and then there's a drop in, uh, the training of morals, really, you know.",,,
B,"Right,",,,
B,right.,,,
A,"These, some of these young kids you read about, just doesn't bother them to kill someone at all",,,
B,Yeah,,,
A,"I think I think years past maybe our criminals had a little more morals, you know wouldn't kill somebody in cold blood.",,,
B,they don't think twice about it.,,,
B,Yeah.,,,
B,"Either that or I don't know if it happened and it wasn't as highly publicized as it is now, or what the, what the,",,,
A,"I think it was just rare,",,,
A,I really do.,,,
B,Uh-huh.,,,
A,"My mother, well, she's like seventy-four now.",,,
A,"She, when she was a young girl, she had a beautiful, beautiful cousin that lived in California,",,,
A,and she was dating this millionaire's son,,,
A,"and he wanted to marry her,",,,
A,and she wouldn't marry him,,,
A,"and so he drove out in the country one day and shot them both,",,,
A,"and, uh,",,,
B,You're kidding.,,,
A,"No,",,,
A,"I'm the one,",,,
B,Himself and her?,,,
A,"Yeah,",,,
A,"that must have been at least fifty years ago or more,",,,
A,"but the point of the story is that, that was so unbelievable a thing in those days that it was in all the papers, all over the country for weeks",,,
B,"Oh, wow,",,,
B,I bet.,,,
A,"but now, you know, you wouldn't probably read about it here in Texas",,,
B,"Oh, I know,",,,
A,"it's just, you know, another killing.",,,
B,"Well, they were,",,,
B,"I was watching some show the other day,",,,
B,"and they were talking about, uh, mass murderers",,,
A,Uh-huh.,,,
B,"and they brought up what happened in Killeen here recently,",,,
B,"and they were saying, you know, that these guys want attention, and that when it happens they're glorified because all the newspaper, it's on all the newspapers and T V and everything,",,,
A,Um.,,,
A,Uh-huh.,,,
A,Uh-huh.,,,
A,"Right,",,,
A,lots of their picture and life story and everything.,,,
B,"Right,",,,
B,"and then you get to their life story,",,,
B,"Oh, they came from a broken family",,,
A,Uh-huh.,,,
B,oh this person had mental problems,,,
A,Right.,,,
B,"oh duh, duh, duh you know,",,,
A,Right.,,,
A,"I know, how we and straighten up all these twisted people before they do something terrible,",,,
B,Yeah.,,,
A,"So, uh, that story I just told you about my mother's beautiful cousin, well, the same thing happened here in Arlington, when was it, I think it was, oh, it was almost a year ago in December to a girl that my daughter had graduated from high school with.",,,
B,Is that right?,,,
A,"Yeah,",,,
A,"I think it was on a Hard Copy,",,,
A,"she was a real attractive blond girl, in, in her freshman year of college",,,
B,Uh-huh.,,,
A,"and some boy she tried to get rid of, he was like in his twenties,",,,
B,"Uh, I remember seeing that,",,,
A,Remember that?,,,
B,I saw that on Hard Copy,,,
A,"Right,",,,
A,"right,",,,
A,"that's, uh,",,,
B,Yes.,,,
A,My daughter graduated with her from Arlington High School.,,,
B,Is that right?,,,
A,"Yeah,",,,
A,"can you believe it,",,,
A,"that's just, uh,",,,
B,"I'm trying to remember,",,,
B,"he, um, had her in the car in front of a Taco or something",,,
A,"Taco Bueno,",,,
A,"right,",,,
A,uh-huh.,,,
B,and he just shot them himself and her.,,,
A,Uh-huh.,,,
A,Right.,,,
B,I remember seeing that.,,,
A,"Yeah, uh, uh,",,,
A,isn't that weird?,,,
B,"Yeah,",,,
B,there's just too many crazy people out there these days.,,,
A,"I know,",,,
A,"and, uh, the police are not going to do anything until they, they've committed some sort of a crime.",,,
A,"You know, he was just begging her on the phone,",,,
A,that's not doing anything.,,,
B,Yeah.,,,
A,"And there are times I think, gee, I should give my kids",,,
