Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"But she's, she's usually pretty good.",,,
B,"Yes,",,,
B,"well. My, my mother has one that's, uh,",,,
B,"it's, uh, it's, uh, teacup",,,
B,"and, uh, it's made such a difference for her.",,,
B,"But, you know, just, I, you know,",,,
B,"the way my mom's presence countenance is, just, just for having a puppy",,,
B,"but, you know, having this dog",,,
B,"she's had it for, I guess three years now. Oh, possibly four.",,,
A,Uh-huh.,,,
B,"But, uh, it was, it, it's it's really made such a difference for her.",,,
B,"I really would like to, uh,",,,
B,I'm a disabled person,,,
A,Uh-huh.,,,
B,"so I'm unable to, to, really take care of a pet",,,
B,"and if that weren't so, I would certainly have one.",,,
B,"I just, I just,",,,
B,it frustrates me sometimes not being able to have a dog,,,
B,yeah .,,,
A,"Huh. Well,  you might want to get yourself, uh, an animal that doesn't require much attention. Like a cat.",,,
B,"Oh, yeah.",,,
B,"Well, yeah,",,,
B,"uh, I, I, I typically am not a cat person.",,,
B,"I have a friend that, uh, has on occasion, uh brought her cat over for me to keep for, you know, from time to time",,,
B,And this cat is like no other cat I have ever seen.,,,
B,"And, uh, it would sleep on my chest, you know.",,,
A,Yeah.,,,
B,"It's just, it's just a  great cat,",,,
B,but.,,,
A,"Well, my, my personal  preference is, is a dog.",,,
A,"Uh, I don't know that, uh, that I would ever want a cat.",,,
A,"Oh, I like cats.",,,
A,I just wouldn't want to own one.,,,
A,"Uh  they're not, uh,  they're, they're affectionate",,,
B,"Well, you don't own cats.",,,
A,"but they,",,,
A,yeah,,,
A,"I don't know,",,,
A,I can't seem to communicate with a cat like I can with my dog.,,,
B,Yeah.,,,
B,"You, they, they own you or, or, you know, grant you with you their presence,  you know.",,,
A,"Yeah,",,,
A,right,,,
A,Yeah.,,,
A,Right.,,,
A,"That,",,,
A,"yes,",,,
A,we're supposed to appreciate them.,,,
A,"Well, my, my dog when I came home, uh, when I come home in the evenings, my dog greets me at the door.",,,
A,"I don't know that a cat would do that, uh",,,
B,Yeah.,,,
B,"I used to have, a cat that could read me better than any human being in my life.",,,
A,Yeah.,,,
B,I could just walk in the door,,,
B,"and she knew whether to, to, to quietly come up to me or to just run and knock me over.",,,
B,"I mean she  really could pick up on my mood  uh, the  way I walked in the door.",,,
A,"Yeah,",,,
A,yeah.,,,
B,"It was, uh, uncanny like a",,,
A,"Huh. I, I think, uh, in a way we're able to read each other pretty well because, uh, she knows when I'm upset and I know when she's not feeling good too",,,
A,So.,,,
B,Yeah.,,,
A,"I know like when she has an accident, I know she's not doing it on purpose.",,,
A,"When when she was younger, she used to do that to get even with me,",,,
B,Yeah.,,,
A,"Uh, and, and,  you know, some people might not believe that",,,
A,"but, but, but, uh, I do",,,
B,Sure,,,
B,"Oh, absolutely.",,,
A,"Like if I, if I put her in a room all by herself and close the door and leave her there for a few hours, uh, because I was going out. She would, uh, break something or rip up the carpet or do something just to, uh, to, to let me know that she was unhappy with what I did",,,
B,Really?,,,
A,Yeah.,,,
B,"That's the way,",,,
B,"well, I had that cat that I mentioned, Alfie .",,,
B,"One morning, you know, the first thing you do is you get up and you, you, you feed this cat something and, and you make sure that it can get to its litter box.",,,
B,"Well, for some reason during the night, the door was not quite wide enough for it to get through",,,
A,Uh-huh.,,,
B,"and, uh, the next morning, uh, when my roommate got up and, and, uh, did not feed it right away, it decided that, that it was going to protest.",,,
B,"And so it jumped up on my bed and anointed my blanket,  for me. Looking, looking  at me eye to eye,  all the time while it was doing it.",,,
B,All right.  Have I got your attention now?,,,
A,"Oh, yes.",,,
A,Animals have a way of talking,,,
B,Alfie did.,,,
B,I tell you if I could have gotten a hold of that cat that day.,,,
A,"I, I don't know that I'd, uh, that I'd trade my dog in for the world.",,,
A,"Uh, it was about two years ago she got sick on me",,,
A,"and I took her to the, uh, to the vet's because she wasn't eating and, and, uh, she wasn't able to jump.",,,
A,"She, you know, lost all her activity",,,
A,"and, uh, she stayed there for one day",,,
A,"and the doctor called me up and said, uh, she had a low white cell count and that, uh, she wasn't, she was dying and, uh, suggested that I take her to a working dog hospital, animal hospital",,,
A,So I took his suggestion,,,
A,"and I, uh, took the, the dog to a hospital. The dog hospital there",,,
A,and they said they'd keep her there for three days.,,,
A,"Well, she ended staying there five days at a hundred and something dollars a day because she was in intensive care",,,
A,It cost me over five hundred dollars.,,,
B,Ouch.,,,
A,"Plus, the, the, uh, the vet sent me a bill for what he did",,,
A,"and, uh, then she recouped.",,,
A,She was okay for a couple of years.,,,
A,And then she got sick on me again,,,
A,and I brought her to a different vet this time,,,
A,and I told the vet what medication I had given her and everything,,,
A,"And, uh, he gave me the medication, the same medication that I gave her the last time",,,
A,and she was okay,,,
A,and she's been okay every since.,,,
A,It's been about two years now.,,,
B,"Huh. Well, that's great,",,,
B,it really is.,,,
B,"I, I'm glad that she was able to pull out of it that way and so cheaply the second time.",,,
A,Yeah.,,,
A,"Well, the, see the problem is if, if the, if someone would have came up to me and said it's going to cost you five hundred dollars to keep your dog alive.",,,
A,What do you want to do?,,,
A,I probably would have had second thoughts.,,,
B,Yeah.,,,
B,"Of course, you would.",,,
A,"But what they,  well, what they do is, is they say, well it's going to cost, you know, twenty dollars for tests and forty dollars for this",,,
A,"and, and, you know, and it creeps up on you.",,,
A,"You don't know that, uh, you know",,,
A,"You really, you don't know what it's going to until it's all over.",,,
A,"Uh, to give you an example. My mom had an elderly cat who, uh, whoever evidently got a hold of it",,,
A,"and, uh, the cat got sick.",,,
A,So she took the cat to the vet,,,
A,and she had the cat there for two days,,,
A,and then the cat died.,,,
A,"So the doctor had called her up and said, uh, your cat died",,,
A,"and you owe me this bill,",,,
A,"and oh, by the way, do you want me to, to bury the cat",,,
A,"So, it cost her three hundred dollars, uh,",,,
A,and she didn't get the cat back.,,,
A,"So, yeah,",,,
A,"they had to pay for all the medical, uh, bills that the cat ran up plus the burial expenses.",,,
A,"And, uh, you know, she just brought the cat in because he wasn't feeling good",,,
A,So that  that was kind of a surprise,,,
B,Really.,,,
B,Geez.,,,
A,At,,,
B,Yeah.,,,
B,You kind of wonder what really happened.,,,
A,Yeah.,,,
A,"Well even the, you know,",,,
A,"they, they claimed they did the best that they could have have",,,
A,"and then the cat, uh, died.",,,
A,So,,,
B,My goodness.,,,
A,"I'm, I'm looking for another cat for them. Uh,",,,
A,"I, I've, I've got a little kitten, uh, that's still, uh, just being born right now.",,,
A,"So another five or six weeks I'll be bringing the little kitten over to, uh, to my folks.",,,
B,"Well, that, that, that, that will make their day.",,,
A,Yeah.,,,
A,"I, I think it will",,,
A,"because they're both in their, in their seventies. And, uh, the cat, uh, although it's a little bit of work for them sometimes, it turns, it turns out to be, uh, uh, a pleasant experience for them.",,,
A,"Uh, I think they enjoy that.",,,
B,Only work initially.,,,
A,Yeah.,,,
B,"For cats anyway,  you know.",,,
A,Yeah.,,,
B,"Well, listen",,,
B,it's been a pleasure talking to you.,,,
A,"Well, the same here.",,,
B,And you take care.,,,
A,Okay.,,,
A,Bye now.,,,
B,Maybe we'll talk again sometimes,,,
A,Okay.,,,
A,What is that sound?,,,
B,That's my buzzer at the door,,,
A,"Oh, okay.",,,
A,I'll let you go.,,,
B,Okay.,,,
A,Right,,,
B,Thank you,,,
