Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
B,"um, and I think this is much stronger than, you know, pilots or, uh, train engineers being screened,",,,
A,Yeah.,,,
B,"um, the transmission of the AIDS virus, um,",,,
B,that's a real ethical problem.,,,
B,"I mean I don't, I don't have the answer,",,,
B,"I, I, you know, I mean I think of the young girl in Florida who,",,,
B,"well, yeah",,,
B,"that's,",,,
B,was she from your part of the country?,,,
B,"Or was she from,",,,
A,What was that?,,,
B,"The young girl that, uh, contracted AIDS through her dentist, allegedly.",,,
A,"Oh, yeah,",,,
A,"yeah,",,,
A,yeah.,,,
B,"And then they proved it,",,,
B,yeah.,,,
A,Right.,,,
B,"I don't, I don't know, um, I don't know if it's the old story that we are killing ourselves in general, or what, um,",,,
A,"Well I mean it, it,",,,
A,"just take that, that step now, where, where now we feel there's a need to do that",,,
A,"and the next thing you know then, uh, there's always the need to, to go and inspect lockers of high school students,",,,
B,Uh-huh.,,,
B,"Oh, yeah,",,,
B,"the,",,,
B,"I guess the question is, uh,",,,
B,"the, the thing for me is, who sets the parameters or who has the control, you know.",,,
A,"Yeah,",,,
A,"I guess so,",,,
A,"I mean well, uh, good luck to you,",,,
A,you just moved to Texas from Minneapolis.,,,
B,Yeah,,,
A,"Uh, I don't, I don't hold out much hope for you.",,,
B,Yeah.,,,
A,I think they'll be a cultural shock.,,,
A,"I mean I was based there a lot, uh, several times in the service",,,
A,"and I was absolutely flabbergasted at the,",,,
A,"in, in at least in criminal law some of the, some of the, latitudes that the police had,",,,
B,"Oh it's, it's",,,
A,but.,,,
B,"I'm, uh,",,,
B,"very seriously,",,,
B,"more than just seriously,",,,
B,I'm more than likely going to be going to law school in the Fall.,,,
A,Oh yeah.,,,
B,"And, yeah,",,,
B,if I figure out that's still what I really want to do,,,
B,"and, the things I'm finding out are the in terms of things like privacy, the way the law is interpreted, presented,",,,
A,Yeah.,,,
B,"um, it's no better than journalism Um, except in journalism it's words,",,,
B,"um, this is very frightening in that, uh, oh,",,,
B,"and in, uh, in Texas they, they they do not require for instance for prospective adoptive parents, whether it's domestic or international,",,,
A,Um.,,,
B,they're one of only five states that do not require a criminal investigation check.,,,
B,"Yet, if you're caught with,",,,
B,"let's just say, um, that somebody who's in",,,
B,"not us,",,,
B,"but somebody who's need of carting, um, aluminum beer cans around,",,,
B,"they haven't touched them,",,,
B,"they haven't drank them,",,,
B,they picked them up off the street,,,
B,"and they want to take them to a recycling, uh, resource for money, or whatever.",,,
B,"Um, they've, they've been going through a lot of bad publicity here in the last three or four months again, um, because they've been arresting people like that.",,,
A,"Well, I mean, I don't understand,",,,
B,You know.,,,
A,"if you, if you don't,",,,
A,"if they don't make a criminal check, why do you have to be fingerprinted.",,,
B,"Because, um, in our case, one is at the state and the other one is at the federal level.  Because you have to because you have to deal with the I N,",,,
B,"yeah,",,,
B,"because you have to deal with the, uh, immigration service.",,,
A,"Oh, I see,",,,
A,oh the state doesn't require it.,,,
A,"Well that's kind of, that's rather, that's rather unusual, isn't it.",,,
B,Yeah,,,
B,"it is,",,,
B,"it's, uh,",,,
B,"the whole thing is,",,,
B,"I mean there's, again there's no consistency.",,,
B,"You know, like in your,",,,
B,"in terms of you being a pilot and being tested randomly, um, I can't see why after a certain number of years or after a certain time frame they can't do it at an interval,",,,
B,"or you know, I mean",,,
A,"Well I guess, I guess the extension of that is, why, why not,",,,
A,"the next thing you know, we'll just stop a random amount of motorists",,,
A,and then if we really think that drugs are a problem we can randomly stop anybody on the street.,,,
B,"They, they do that in Texas.",,,
A,"Oh, they do?",,,
B,"They don't do it for drugs,",,,
B,"what they do is they check to see if you've got, uh, current insurance",,,
B,"or they check to, to see if you're permits are,",,,
A,Yeah.,,,
A,"Well there's, there's all sorts of scare tactics, I guess, to, to invade our privacy",,,
A,"and,",,,
B,"Yeah,",,,
B,I know,,,
B,"and it's kind of, um,",,,
B,"what's the word I want,",,,
B,"I don't,",,,
B,it's,,,
B,"to me it's just frightening, you know.",,,
A,Yeah.,,,
B,"I mean the old, uh,",,,
B,"I'm old enough now where George Orwell,",,,
B,"uh, way past time",,,
A,"I just going to say, NINETEEN EIGHTY-FOUR, is come is come and gone",,,
B,Yeah.,,,
A,but it's here.,,,
B,"Yeah,",,,
B,"it's exactly true,",,,
B,"I mean I,",,,
A,"And the computers, of course helps that.",,,
A,The computer abilities store that information.,,,
B,"Well look at what we're talking now,",,,
B,"I mean, it's,",,,
B,"look how we're talking now,",,,
B,"I mean you wonder ultimately what a network of stranger, you know,",,,
