Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
B,"but, that way you just didn't put it on your credit card,",,,
A,"Well, that's,",,,
B,"and, and it was paid for.",,,
A,"and it made a big,",,,
A,and you enjoyed it better probably.,,,
B,Yes.,,,
A,"Yeah, .",,,
B,"And so I think that that's difficult for most people,",,,
B,"but  then my father was,  very Scotch",,,
A,I think so too.,,,
B,"and, you know, you never could afford anything although we could afford everything if he wanted to. Um,",,,
A,"So if you're out like in a department store and there's a sale, you're just real careful not to let your urges get hold of you?",,,
B,Yes.,,,
A,"That's, that's excellent.",,,
A,That's what I'm working toward.,,,
A,I think you're probably much ahead of me there,,,
A,and I'm working on it.,,,
B,"And I never worried about saving money because we just, we're in the savings plan at work",,,
B,and they took it out,,,
B,"so,",,,
A,"Same here,",,,
A,same here.,,,
B,"I, uh,",,,
A,And I think though that we need to have some liquid around that you don't have to go through the company to get,,,
B,Uh-huh.,,,
A,You know?,,,
B,"Well, we never had too much of that",,,
A,Yeah.,,,
B,"but then we never had any really emergencies that, uh,",,,
A,That came up.,,,
A,Yeah.,,,
B,And we didn't buy really new or expensive cars.,,,
B,"I think the most, my, we're looking at cars now, uh, we ever spent for a new car was like six thousand dollars.",,,
A,Uh-huh.,,,
B,And they were mainly used cars.,,,
A,"Well, that's the best thing to do.",,,
A,My husband said the other day it was the worst mistake we ever did to buy a new car because it wasn't worth it from the day after.,,,
B,"Yeah,",,,
B,"so,",,,
A,"So,",,,
B,"you know, we've been rather rather  frugal in that.  In that respect.",,,
A,Rather frugal.,,,
A,"Well, that's, that's going to payoff on retirement.",,,
A,Yeah.,,,
B,So.,,,
A,"Well, it, uh,",,,
A,"I guess we've completed,",,,
A,do you think we've been here to,,,
B,"Well, each time they used to call in and tell me their space is limited and to please, uh,",,,
