Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"but, in, in the Old Testament,",,,
B,"We don't have a speedy trial,",,,
B,"we don't have speedy, um, punishment",,,
B,"and so it kind of loses its meaning,  if you  sit on death row for months and years and so forth",,,
A,"Uh-huh,",,,
A,yeah.,,,
A,"Right,",,,
A,"we don't,",,,
A,"well, yeah",,,
A,"we definitely have lost the Judeo-Christian ethic of the judicial system for sure,",,,
A,"but the the base is still there, the foundation is still there, though, of the system,",,,
A,"but, I know what you're saying, uh,",,,
A,"but also, they're under a law, because we haven't been removed from the law",,,
A,"we've just been taken out from under, under a law.",,,
A,"Because under the law if your child back talks you,  he  would be stoned.",,,
B,That's correct.,,,
A,"He, under  the law he would be stoned,",,,
A,"so we've been removed from the law, of from being under the law",,,
A,"but we're still, you know, we're still accountable to it.",,,
A,"We don't need to back talk,",,,
A,"but, you know, it's like God changes your heart to not do that.",,,
A,He changes your heart not to look upon a woman in lust.,,,
A,"Because in the Old Testament, they could look all they wanted, just couldn't do it.",,,
A,"But in the new, he's looking at your heart",,,
A,"and so, I guess that's what, what I mean by their character changes and, you know, what I mean, it's like looking beyond what they're doing and looking at a heart and seeing what is the heart, what's the character showing me here.",,,
A,"And, those, and then any of,",,,
A,"if I don't think see, if I don't believe that there's not a character change and the authorities agree, that this person needs to be excused, I believe for murder, uh, rape, I even believe incest, things  that  will permanently damage, uh, the character of the child.",,,
B,Uh-huh.,,,
A,"I believe crimes against children should be punished by, by death. I believe,  sexual crimes, unless there's a true change of  character.",,,
B,"I tend to agree on that, very strongly.",,,
A,"And that's where we just have to, to trust the authorities.",,,
A,"And they're not going to excuse people, if it was, was run like that,",,,
A,"I don't,",,,
A,there would probably be very few exceptions to that,,,
A,and if it was done quickly and done swiftly,,,
A,"and, but it's not, because the judicial system has rejected, they've rejected the answer to all these problems they have, pretty much.",,,
B,"Plus the, all the judicial system is overloaded with,  all  kinds of, um, problems, and crimes and so forth and then all of the, um, civil things that clog the courts,",,,
A,Right.,,,
A,Uh-huh.,,,
B,"and having  sat on both, uh, uh, criminal and a civil, uh, jury,   some of what goes through our courts is a total waste of time.",,,
A,Uh-huh.,,,
A,Yeah.,,,
B,Because  we're suit happy.,,,
A,Yeah.,,,
B,"But,  but back to the, to the capital situation, sounds like you and I have a lot of, of, of, uh, common ground at least as, as far as, as capital punishment is concerned.",,,
A,Yeah.,,,
B,"I  would like to see some, some kind of reform, or some kind of streamlining so that, if a person is, um, convicted,  and sentenced  to, to death, that that automatic appeal which goes in could be more quickly dealt with.",,,
A,Uh-huh,,,
A,"Uh-huh,",,,
A,yeah.,,,
B,"And, and  go ahead and get the punishment phase out of the way, because it doesn't do the criminal or the victim's family,  any  of us, the taxpayer any good to have him sitting around for months and years.",,,
A,Yeah.,,,
A,"Anybody,",,,
A,yeah.,,,
A,Yeah.,,,
B,"An,  an,",,,
B,him could be a her.,,,
A,Right.,,,
B,But.,,,
A,"I know in Jamaica, uh, it think it's Jamaica, I think it's Jamaica, I know that they have, you know, crimes punishable by death,",,,
A,"and I'm sure they hit a few every now and then,",,,
A,"and I wouldn't want to be one of them, that are not guilty.",,,
A,"But, I know that they have like, uh, their, crime rate,",,,
A,"it's not Jamaica,",,,
A,"I don't think,",,,
A,"I can't remember which,",,,
A,"it's, uh, one of the Caribbean Islands",,,
A,"and, and they, Singapore, is it like that?",,,
A,My husband's going Singapore.,,,
A,And they don't have a lot of the crime because there is a law,,,
A,and the law is enforced.,,,
A,"And that's what, when you have lawlessness,",,,
A,I mean the law's not being enforced,,,
A,and all that does is lawlessness.,,,
A,"We were, we went on a mission trip to Manhattan and to the Bronx and stuff, two years ago,",,,
A,and all these kids were up on there getting arrested for crack,,,
A,"and everyone was out,",,,
A,"uh, we were across from that big bus station,",,,
A,"I forget what you call it,",,,
A,"but anyway, and everyone, they had like fifteen people lined up on the fence",,,
A,"and within two hours, there were fifteen boys sitting there doing the same thing.",,,
B,Um.,,,
A,"And, you'd see the same kid who were back out there in two days.",,,
B,That's sad.,,,
A,"Because, there's no, the answer is not being given to them, in the court system",,,
A,"and I think initially, when our country was set up, it was set up with God",,,
A,"and it was really an integral part,",,,
A,"and no,",,,
A,"you can't, you can't force people,",,,
A,but I think people are hurting,,,
A,and they're out doing crack sitting on the street.,,,
A,"They were the kind of people that,",,,
A,"I think mostly, we would want to receive it.",,,
A,If it was presented to see.,,,
A,"I don't know,",,,
A,"I guess, I'm kind of frustrated that, you know, we've gotten away from the Christian basis that our court system was founded upon.",,,
A,"I mean, it reeks of the BIBLE, just, the whole thing, the whole system.",,,
A,"And, so I feel like if that was presented more openly, and not just relying upon, and para-church ministry to come in and do it, that, that the system itself,",,,
A,"you know, you know what I mean.",,,
B,Yeah.,,,
A,"I feel like that might be better, if it was run on a more scriptural basis, which would include, you know, you know, and expediting the penalties and just getting it over with.",,,
B,"However, certain uh, very liberal minded groups who do not, um, subscribe to the same ethical system that you and I do,  such  as the, uh, civil liberties unions and so forth,  will  lobby against that and hold that out as long as they have breath. Which is most unfortunate because we all lose out,  when  people go so far out to the extreme, on either side.",,,
A,Right.,,,
A,Right.,,,
A,Yeah.,,,
A,Yeah.,,,
B,"Because  too, too often, there can be extremism that, that hurts from, from any direction,  regardless  of whatever you're arguing or concerned about.",,,
A,Yeah.,,,
A,Right.,,,
A,"Yeah,",,,
A,"I know, you're right,",,,
A,they would lobby that,,,
A,"and, and I see that,",,,
A,"and that's why, you know, I'm like, okay, what's my role in this thing, you know,  what's  my part,",,,
B,Yeah.,,,
A,because I don't think the system is going to get fixed.,,,
A,I think it's crippled ...,,,
