Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"And, uh, people are just,",,,
A,I mean it's like they're turned off on voting.,,,
A,And that's the reason I said maybe if you had something like a block party.,,,
B,Uh-huh.,,,
A,"Okay,",,,
A,we're going to have a block party.,,,
A,Everybody's going to get together.,,,
A,We're going to discuss the different issues and stuff,,,
A,"and then we're going to go and vote, you know.",,,
A,We're going to go vote,,,
A,"like, maybe they could give something like, uh, the top neighborhood, if you had a hundred percent in your neighborhood or something like that, you know.",,,
A,"I mean it doesn't have to be, it could be like a, a sign that they would put down at the end of your block. You know, or anything like that",,,
B,Uh-huh.,,,
A,"but it, it's really bad here.",,,
A,I mean to me it is.,,,
A,It seems like people just don't care anymore.,,,
A,"They say, huh, well it don't make any difference, you know.",,,
A,One crook is as good as the other one.,,,
B,Yeah.,,,
A,And they don't bother to listen to what any of them have to say.,,,
B,Right.,,,
A,"And, uh, I know my husband now we go vote every time.",,,
A,"I don't care how  small the ballot is, I  mean, if there's one thing, if there's one issue,",,,
B,Uh-huh.,,,
B,Right.,,,
A,"because the way I feel is if I don't vote, then I don't have any reason, to gripe.",,,
B,"To complain about it, right?",,,
A,Right.,,,
B,Right.,,,
A,"And I hear so many people saying well I wish this would change, I wish that",,,
A,"and, you know, but they didn't go vote.",,,
B,That's right.,,,
A,"And, uh, maybe if they, like you said, if they would start when little kids and start letting them vote and learn how to vote and all. Then, uh, and the importance of it because, okay, if you don't vote for your friend over here, well your friend's not going to have a chance.",,,
B,That's right.,,,
A,"He needs your vote just like he needs everybody else's, you know.",,,
A,"Maybe if they were brought up that a way, like you said, it would.",,,
A,"Because I know here, uh, until you get into high school now then they had the voting machines",,,
A,and you voted for like  cheerleaders  and different things like that,,,
B,Yes.,,,
B,Uh-huh.,,,
A,but they should start that a lot earlier.,,,
B,Yeah.,,,
B,"I,",,,
B,it's the same way with everything in education though.,,,
B,It should begin and right down in the first grade.,,,
B,"Uh, and your very best teachers in my estimation should be first, second or third grade. So that the children develop good learning patterns",,,
B,"and you have some success and want to go on learning and continue learning,  uh  and not wait until they're in high school",,,
A,Right.,,,
B,and then it's too late to try to change them around at that point.,,,
A,Yeah.,,,
B,"But, uh, everything should be started on the lower levels",,,
B,"and, uh, certainly if the youngsters had that opportunity that, you know, they, they understood that the principles of the country were established so that everyone would have a say and everyone would have a vote and what that vote meant",,,
B,"and  uh, but it, but you're right from the standpoint that people do have a negative attitude towards politicians.",,,
A,Right.,,,
B,"And perhaps it's because our campaigns have become so terribly expensive to run, uh, that only the most wealthy can do so.",,,
A,Right.,,,
B,And they're not always the best person for the job.,,,
A,Right .,,,
B,But they have the money to be able to do it.,,,
B,"So, uh  so that there are a lot of problems along that line also.",,,
A,Definitely.,,,
B,"And perhaps  the Government,",,,
A,"You know  a good idea for the young kids like that too, is to have like a a mock one.",,,
A,"And, okay, this, this candidate  tells  you some things that are going to happen",,,
B,Sure.,,,
A,and this candidate tells  you  some things.,,,
B,Right.,,,
A,"Okay, then this percentage of the voters, I mean the kids in that class, they are not going to let them vote this time",,,
A,"but they have to do whatever these people, whichever one the other  people  elect do.",,,
B,Uh-huh.,,,
A,"If they did something like that and started kids out real young and showed them, okay now you're not going to get to vote",,,
A,"but  you're  going to have to do what that person says,",,,
B,Yes.,,,
A,"they would understand probably by the time they  were  in high school,",,,
B,Right.,,,
A,they'd be ready to vote.,,,
B,That's right.,,,
B,"And I think, you know, that's an excellent idea.",,,
B,"They would put them to realize that, that they're going to have to do what someone else says even though they didn't vote for it.  And  that maybe they need to think twice about voting.",,,
A,Yeah.,,,
B,"Now some  people object during primaries, having to declare a party, whether Republican or Democrat",,,
A,Right.,,,
B,and you do that in the primary.,,,
A,Uh-huh.,,,
B,"Uh, and I don't know that, uh, a lot of people vote in primaries for that very reason.",,,
B,"Uh, they can declare anything they want",,,
B,and they can actually rig it .,,,
B,"If they really wanted to vote Republican, they could go in the primary and say they were voting Democrat and then stack the ballot for someone that perhaps the Republican could beat.",,,
B,"But, uh, it's, uh, it's just a sad situation",,,
B,"and, uh, I do think more needs to be done along that line to help to, uh, teach the people, uh, uh, everyone, uh, more about what is going on with voting and with nonvoting. So that, uh, we can make, they're making some more intelligent decisions.",,,
A,Yeah.,,,
B,And it's going to  take these young,,,
A,I think that sounds great.,,,
B,"you know, it's going to take the, uh, a whole generation of my feeling, uh, before that's going to be accomplished",,,
A,"Well, you know, they'd have to start when  they're real young.",,,
B,That's right.,,,
A,"I mean, you know, it would have to be a child that is just coming into school.",,,
A,"Because, well I'll tell you another thing too now.",,,
A,"Whenever, the first time I voted, I never voted in high school because there was never anyone that showed us how to  use the  voting machines,",,,
B,Uh-huh.,,,
A,"now this sounds dumb,",,,
A,but I did not know how to use those voting machines,,,
A,and nobody ever showed us or anything,,,
A,"so I didn't vote because anybody that went in there and they asked a question, all the other  kids  laughed at them.",,,
B,Yeah.,,,
A,They thought that was funny.,,,
A,"Ah, she don't even know how, wah, wah .",,,
B,Right.,,,
B,Uh-huh.,,,
A,So there wasn't any way I was going to go in there and vote.,,,
A,"And it took me, I mean it took such courage  you wouldn't believe  to go vote the first time because I was waiting for somebody to laugh at me because  I  didn't know how to work the machines.",,,
B,Sure.,,,
B,Right.,,,
B,Well,,,
B,sure it is.,,,
A,Now that's bad.,,,
A,And I mean I was out of school.,,,
A,I was a  married person.,,,
B,Uh-huh.,,,
A,"And, uh, I didn't know how to work the machine, you know.",,,
A,"And it really scared me, really bad.",,,
A,Because I thought all these people are going to laugh at me because I don't know how to work this machine.,,,
A,"Where if they'd, if they'd had a class or something or  just to a short time, you know, to, said okay, this is the way,",,,
B,"Well, just the, just the opportunity to try the  voting machines,",,,
B,yeah.,,,
A,Right.,,,
A,"It's, this is the way it's going to be.",,,
A,And my son was exactly the same way that I was,,,
A,"and I didn't realize it until, uh, his senior year.",,,
A,"I asked him something about well did you, who did you vote for, for, uh, cheerleader",,,
A,"And he said, oh I didn't go vote.",,,
A,"He said, uh, there's no way I'm getting in that machine.",,,
A,Well then I realized it,,,
A,"so when we went and voted the next time, I asked the, uh, lady, I said I want my son to come in with me",,,
A,"and she said well, uh, why, you know.",,,
A,He'll have to come back out.,,,
A,I said because I want him to know how to  use  one of these,,,
B,Right.,,,
A,"and I said, I won't turn any of the buttons down",,,
A,but I want to show him how to use it so that  he'll be  able to vote,,,
B,Yes.,,,
B,Uh-huh.,,,
A,"And, uh, so he went in",,,
A,and now  he's a  registered voter.,,,
B,Good.,,,
A,But he would not  vote  before then.,,,
B,Yeah.,,,
A,"And, I mean,  I think that's bad.",,,
B,Sure it is.,,,
B,Absolutely.,,,
A,"You know, here  I was.",,,
A,"And, and even, of course there's a lot of years between the two of us,",,,
A,but even with that many years between,,,
