Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
B,so it would be the second great grandchild.,,,
B,"And so they,",,,
A,"Okay,",,,
A,"so this town hall that you meet in, is that like a, um,",,,
B,"Well, it's a community center, it's a community hall.",,,
B,"It's,  a  great big open building that has a wonderful kitchen it in,",,,
A,Okay.,,,
B,"and, uh, you just bring the covered dishes.",,,
B,"Every, every family brings a, a dish of some kind,",,,
B,"and you get all the wonderful old family recipes,  that have  been handed,  down for years",,,
A,"Potato salad and, uh,",,,
B,"Well, we try to stay away from those things which might have, uh, salmonella in them.",,,
A,"Oh, that's good.",,,
B,And we choose to bring congealed salad.,,,
B,"You can bring a congealed vegetable salad,  as  opposed to potato salad.",,,
A,Right.,,,
B,"And we are very conscious of, most of us are very conscious of, of, uh, sanitation aspects,  whatever  you've got to carry for any distance.",,,
A,Right.,,,
B,"I always, take home baked bread.",,,
A,"Oh, that's nice.",,,
B,"Uh, that happens to be my specialty for that family.",,,
B,"I do other things very well,",,,
A,Right.,,,
B,but  there are others in the family who do them better.,,,
A,"Do they always have the, the one person in the family who knows, or everyone thinks they know how to make this the best,  so  that's what they get to cook.",,,
B,Uh-huh.,,,
A,"Well, that's good.",,,
A,"Well , I had a professor in anthropology at school who studied family reunions,",,,
A,so I learned a lot about them.,,,
A,"I haven't,  been  to a lot,",,,
B,Uh-huh.,,,
A,"but we talked,  a  lot about the, the rituals,",,,
B,Uh-huh.,,,
A,"you all equated the family reunions as,  with  the Protestant.",,,
B,Uh-huh.,,,
A,It was the Protestant version of the Catholic pilgrimage.,,,
B,Uh-huh.,,,
A,"It was, it was an interesting theory.",,,
A,"She talked about the, uh, the Catholics",,,
A,"all, it's a home centered, you know, it's all family centered anyway,",,,
A,so you usually are living where your parents live,,,
A,"and it's all,",,,
A,"your, you don't have to come home,",,,
A,"so the Catholics would make a pilgrimage in older Europe,",,,
A,"but when the Protestant ethic happened in America, there were people who ever went out and, you know, went away from the family to seek their fortune, and then had to come back home for their reunion, so that,  became  their version of the pilgrimage.",,,
B,Uh-huh.,,,
B,Right.,,,
A,"But she had,",,,
A,"it was interesting, you know,",,,
A,"I don't know how valid it is,",,,
A,"but she talked about that and how the, the big picnic table was the symbolic communion of the people gathering together, and, um, you know, about the bread and the ritual placement.",,,
A,"Do you have a, a certain way that everything is placed out on the table every, every year?",,,
A,"Is there kind of a, you know,",,,
A,salads go first and things like that?,,,
B,"Well, it's, uh,",,,
B,"we have, uh, uh, kind of a core group that, that serves as, quote, officers of the organization,",,,
A,Right.,,,
B,"and  they plan the reunions,",,,
B,"the organize the, you know, who is going to see to it that the coffee pot gets there, who's going to rent the tables, who's going to see to it that the silverware gets turned back to the caterer.",,,
B,"Uh, and each year it's done a little bit differently, because different people serve in those roles.",,,
A,"Well, that's pretty .",,,
B,"We have a biographer who, who continues every year to save clippings on any family member,",,,
B,"and they're entered into a, a wonderful, uh, scrap book. And pictures of new babies and new people who have been added and, and obituaries to those who are gone.",,,
B,"And it keeps the family alive,  even, you know, even  though it's very fluid.",,,
A,Sure does.,,,
A,That's wonderful.,,,
B,"And they're very dedicated to that,",,,
B,"and, uh, it's been really wonderful.",,,
B,It helps you hang onto your roots.,,,
A,Yeah.,,,
A,"I wish we'd,",,,
B,And it helps you feel a strong sense of belonging.,,,
B,"My husband, on the other hand, was not very close to his family.",,,
B,His family was very scattered and very diverse.,,,
A,Right.,,,
B,"And I asked him, I got to talking to him,",,,
B,"I said, well, how is his nephew doing.",,,
B,"""Well, I don't know,",,,
B,"I haven't,  talked  to my brother in three years.""",,,
B,"I said , ""Well, how's your brother doing?""",,,
B,"""I don't know.""",,,
B,"Uh, you know, my son keeps in touch with him, I think,",,,
B,but I don't.,,,
A,Right.,,,
B,"I said, ""Hey, wouldn't you like to know what's happening with these people?""",,,
B,"""Yeah,",,,
B,"but I'm, you know,",,,
B,"it's too much trouble.""",,,
B,"So I got busy, got together, and put a reunion together for his family. And succeeded in getting all of his brothers and sisters and all of their offspring but one to our place down at Lake Tawakoni.",,,
A,Wow.,,,
A,"You're just, uh,",,,
A,"Oh, that's incredible.",,,
B,"Liked to kill me, because I it was, I didn't have that group cooperation,",,,
B,"I did,  it  by myself.",,,
A,Right.,,,
B,"And, uh, nobody brought covered dishes.",,,
B,"We had a great big fish fry,",,,
B,"and, you know, I fixed a salad in a number three tub.",,,
A,Right,,,
B,"And, and, uh, it was an enormous task to bring all of those people together with just one or two people helping.",,,
B,"And, uh, we had to provide sleeping arrangements for all of them",,,
B,"and I told him,",,,
A,"Have you, have you done this repetitively, or just once?",,,
B,"We did it that year,",,,
B,"and then the following summer, we did not have all of the family there.",,,
B,We sent invitations.,,,
B,"We said, ""Please let us know if you're coming.""",,,
B,"It was when, uh, his mother, his step father had died the year before,",,,
A,Oh.,,,
B,"and  it,",,,
B,"his mother was alone, and so they came to support her,",,,
B,"and then one by one, his you know, his sisters, he began to lose family members,",,,
A,"See, that's",,,
A,we've we had a problem with that.,,,
B,and it was difficult to hold them together.,,,
B,"And then, of course, he died two years ago,",,,
B,"so, you know, that family has gone down to one brother and one sister now.",,,
A,Oh.,,,
B,"And, uh, it,",,,
B,"I think that's what happens when they get scattered,",,,
B,"the, the family unit, you know, falls,  into disrepair.",,,
A,Right.,,,
A,"That's our,  was our problem.",,,
A,"We had, uh, the first reunion, or the first, you know, major reunion was probably six or seven years ago.",,,
B,Uh-huh.,,,
A,"And then the second reunion, people who maybe, you know, had sacrificed things to come to the first one thought, oh, well, it's not that big a thing this year,",,,
B,Uh-huh.,,,
A,"and so it kind of wound down,",,,
B,Uh-huh.,,,
A,"and  then finally, you know, you're lucky to get, you know, you get the Shreveport relatives there, but no one else",,,
A,"so that,",,,
B,Uh-huh.,,,
B,"Well, see, we manage, those people who are at that core group manage to keep, keep the vigor alive.",,,
B,They'll send out news bulletins.,,,
B,Two or three times a year you'll get a news,,,
B,"hey, guess who got, you know, elected to the legislature,",,,
B,"or guess who our local sheriff,",,,
